DeployID,Ptt,Source,Instr,Start,End,Kind,Type,MinDepth,PercentTime,MinSec,MaxSec,MaxDives,Percent_20,Percent_33,Percent_40,Percent_60,Percent_66,Percent_80,Percent_100
PL2024_1010_22U3198,264709,Transmission,UT,18:00:00 15-May-2024,20:00:00 15-May-2024,depth,dry,,11.8,814,886,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 15-May-2024,22:00:00 15-May-2024,depth,shallow,0.000000,26.0,1835,1907,22,,2.000000,,,8.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 15-May-2024,22:00:00 15-May-2024,depth,deep,,29.9,2118,2190,22,22.000000,,27.000000,34.000000,,49.000000,82.000000
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 15-May-2024,22:00:00 15-May-2024,depth,dry,,44.1,3139,3211,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,22:00:00 15-May-2024,00:00:00 16-May-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,22:00:00 15-May-2024,00:00:00 16-May-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,22:00:00 15-May-2024,00:00:00 16-May-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,00:00:00 16-May-2024,02:00:00 16-May-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,00:00:00 16-May-2024,02:00:00 16-May-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,00:00:00 16-May-2024,02:00:00 16-May-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 16-May-2024,04:00:00 16-May-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 16-May-2024,04:00:00 16-May-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 16-May-2024,04:00:00 16-May-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 16-May-2024,06:00:00 16-May-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 16-May-2024,06:00:00 16-May-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 16-May-2024,06:00:00 16-May-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,06:00:00 16-May-2024,08:00:00 16-May-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,06:00:00 16-May-2024,08:00:00 16-May-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,06:00:00 16-May-2024,08:00:00 16-May-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,08:00:00 16-May-2024,10:00:00 16-May-2024,depth,shallow,0.000000,48.0,3422,3494,18,,1.000000,,,6.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,08:00:00 16-May-2024,10:00:00 16-May-2024,depth,deep,,20.5,1438,1510,18,20.000000,,25.000000,30.000000,,36.000000,52.000000
PL2024_1010_22U3198,264709,Transmission,UT,08:00:00 16-May-2024,10:00:00 16-May-2024,depth,dry,,31.5,2232,2304,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,10:00:00 16-May-2024,12:00:00 16-May-2024,depth,shallow,0.000000,66.1,4726,4798,21,,3.000000,,,5.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,10:00:00 16-May-2024,12:00:00 16-May-2024,depth,deep,,19.7,1381,1453,21,18.000000,,22.000000,27.000000,,33.000000,42.000000
PL2024_1010_22U3198,264709,Transmission,UT,10:00:00 16-May-2024,12:00:00 16-May-2024,depth,dry,,14.2,986,1058,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,12:00:00 16-May-2024,14:00:00 16-May-2024,depth,shallow,0.000000,52.0,3706,3778,31,,1.000000,,,7.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,12:00:00 16-May-2024,14:00:00 16-May-2024,depth,deep,,33.9,2402,2474,31,19.000000,,24.000000,31.000000,,42.000000,66.000000
PL2024_1010_22U3198,264709,Transmission,UT,12:00:00 16-May-2024,14:00:00 16-May-2024,depth,dry,,14.1,979,1051,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,14:00:00 16-May-2024,16:00:00 16-May-2024,depth,shallow,0.000000,37.0,2629,2701,33,,2.000000,,,7.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,14:00:00 16-May-2024,16:00:00 16-May-2024,depth,deep,,49.6,3536,3608,33,23.000000,,28.000000,34.000000,,41.000000,55.000000
PL2024_1010_22U3198,264709,Transmission,UT,14:00:00 16-May-2024,16:00:00 16-May-2024,depth,dry,,13.4,929,1001,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,16:00:00 16-May-2024,18:00:00 16-May-2024,depth,shallow,0.000000,40.2,2855,2927,17,,1.000000,,,2.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,16:00:00 16-May-2024,18:00:00 16-May-2024,depth,deep,,18.1,1268,1340,17,20.000000,,26.000000,30.000000,,35.000000,45.000000
PL2024_1010_22U3198,264709,Transmission,UT,16:00:00 16-May-2024,18:00:00 16-May-2024,depth,dry,,41.7,2966,3038,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,18:00:00 16-May-2024,20:00:00 16-May-2024,depth,shallow,0.000000,52.0,3706,3778,24,,1.000000,,,3.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,18:00:00 16-May-2024,20:00:00 16-May-2024,depth,deep,,33.1,2345,2417,24,23.000000,,30.000000,37.000000,,45.000000,71.000000
PL2024_1010_22U3198,264709,Transmission,UT,18:00:00 16-May-2024,20:00:00 16-May-2024,depth,dry,,14.9,1037,1109,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 16-May-2024,22:00:00 16-May-2024,depth,shallow,0.000000,59.1,4216,4288,18,,1.000000,,,3.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 16-May-2024,22:00:00 16-May-2024,depth,deep,,18.1,1268,1340,18,19.000000,,22.000000,30.000000,,39.000000,68.000000
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 16-May-2024,22:00:00 16-May-2024,depth,dry,,22.8,1606,1678,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,22:00:00 16-May-2024,00:00:00 17-May-2024,depth,shallow,0.000000,18.9,1325,1397,10,,2.000000,,,5.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,22:00:00 16-May-2024,00:00:00 17-May-2024,depth,deep,,10.2,701,773,10,21.000000,,25.000000,29.000000,,38.000000,52.000000
