,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
160375,06-Mar-2017,07:43:43,1,26.000000,,,0,7,21.0348,-156.8266,07:44:07.33 06-Mar-2017,FastGPS,21.0348,-156.8266,,1,8.7,-1.7,,,,15,29,27605,,,42,31,18862,,,,26,16458,,,,12,4843,,,,20,1926,,,,4,30636,,,,18,26448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,08-Mar-2017,04:48:58,1,26.000000,,,0,4,21.0586,-157.1647,06:02:12 07-Mar-2017,NK,21.1441,-157.5313,,,0.3,-0.5,,,,15,32,32092,,,43,29,12435,,,,6,20295,,,,25,3414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,08-Mar-2017,17:14:35,1,26.000000,,,0,4,21.0219,-157.3986,03:55:33 08-Mar-2017,NK,21.2830,-157.4125,,,2.0,-1.0,,,,15,7,32603,,,,11,26670,,,,22,5710,,,,23,12122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,09-Mar-2017,15:27:59,1,26.000000,,,0,0,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,10-Mar-2017,11:20:21,1,26.000000,,,0,4,21.2399,-157.7824,15:41:36 10-Mar-2017,SR,,,,,,,,,,15,4,12830,,,,29,23346,,,,10,24602,,,,16,24152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,11-Mar-2017,08:57:35,2,26.000000,,,0,7,21.1490,-157.3186,08:58:01.17 11-Mar-2017,FastGPS,21.1490,-157.3186,,1,7.5,0.2,,,,15,29,19390,,,40,4,30594,,,,10,26276,,,,25,12848,,,,31,29226,,,,26,30416,,,,20,29012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,11-Mar-2017,18:46:22,3,27.000000,,,0,8,21.0661,-157.1045,18:46:48.1 11-Mar-2017,FastGPS,21.0661,-157.1045,,,4.5,-0.9,,,,15,1,3450,,,,17,132,,,,19,20760,,,,11,19464,,,,22,20170,,,,23,13336,,,,30,32104,,,,3,6292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,12-Mar-2017,05:15:35,2,27.000000,,,0,5,20.9958,-156.7113,05:16:01.22 12-Mar-2017,FastGPS,20.9958,-156.7113,,,6.3,-0.8,,,,15,12,9011,,,41,2,15310,,,,29,29832,,,,5,1696,,,,15,29536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,12-Mar-2017,09:37:33,1,27.000000,,,0,4,21.1143,-156.0395,16:43:11 11-Mar-2017,NK,21.0320,-156.5217,,,0.3,-1.0,,,,15,10,5901,,,,16,18348,,,,29,16232,,,,31,25942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,12-Mar-2017,11:36:38,2,27.000000,,,0,8,21.0036,-156.4469,11:37:03.010001 12-Mar-2017,FastGPS,21.0036,-156.4469,,1,12.8,-2.0,,,,15,21,29460,,,,8,12675,,,,18,18044,,,,10,1763,,,,32,8908,,,,14,12214,,,,27,16024,,,,4,26524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,12-Mar-2017,14:56:30,1,27.000000,,,0,5,21.0523,-156.3656,14:56:56.530001 12-Mar-2017,FastGPS,21.0523,-156.3656,,,7.4,-0.5,,,,15,31,19456,,,40,32,20318,,,,1,11016,,,,3,26856,,,,14,29336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,12-Mar-2017,19:29:24,1,27.000000,,,0,4,21.1681,-156.1209,05:38:10 12-Mar-2017,NK,21.0240,-156.3666,,,0.8,-4.1,,,,15,23,10712,,,,16,6550,,,,9,16180,,,,22,27227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,12-Mar-2017,19:52:41,1,27.000000,,,0,5,21.0057,-156.3536,19:53:06.520001 12-Mar-2017,FastGPS,21.0057,-156.3536,,,6.4,-1.5,,,,15,28,24685,,,42,22,31698,,,,7,9297,,,,6,30618,,,,30,16418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,18-Mar-2017,01:22:50,1,28.000000,,,0,6,21.0926,-157.3551,01:23:16.220001 18-Mar-2017,FastGPS,21.0926,-157.3551,,,7.7,-1.8,,,,15,12,20595,,,42,15,15160,,,,24,7446,,,,6,5045,,,,30,20528,,,,5,27830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,19-Mar-2017,03:47:59,1,28.000000,,,0,4,20.9319,-156.7573,16:49:23 19-Mar-2017,NK,21.0433,-157.0014,,,0.9,-0.8,,,,15,15,7544,,,,12,3168,,,,6,30841,,,,29,2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,20-Mar-2017,05:17:29,1,28.000000,,,0,8,20.9415,-156.9103,05:17:56.170001 20-Mar-2017,FastGPS,20.9415,-156.9103,,,11.8,-0.8,,,,15,12,21870,,,,2,16327,,,,25,9842,,,,31,16507,,,,5,25804,,,,29,12006,,,,14,28966,,,,32,11202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,21-Mar-2017,04:42:56,1,28.000000,,,0,6,21.0582,-157.0659,04:43:23.650001 21-Mar-2017,FastGPS,21.0582,-157.0659,,,3.2,-0.3,,,,15,32,7529,,,41,12,7553,,,,29,5694,,,,14,9559,,,,25,124,,,,24,25756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,22-Mar-2017,11:37:29,1,28.000000,,,0,8,21.2996,-157.4887,11:37:57.09 22-Mar-2017,FastGPS,21.2996,-157.4887,,1,6.2,0.1,,,,15,32,2153,,,,14,14922,,,,22,29728,,,,26,8850,,,,4,29528,,,,16,3844,,,,18,15318,,,,10,11292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,23-Mar-2017,04:07:36,1,29.000000,,,0,6,21.5274,-157.8036,04:08:04.12 23-Mar-2017,FastGPS,21.5274,-157.8036,,,11.2,-0.9,,,,15,32,11663,,,42,2,22313,,,,25,29516,,,,29,9371,,,,14,2386,,,,12,16502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,23-Mar-2017,06:26:13,1,29.000000,,,0,5,21.2599,-157.6412,17:13:38 22-Mar-2017,NK,21.5949,-157.8447,,1,0.9,-1.0,,,,15,4,14505,,,40,18,28009,,,,26,4303,,,,31,22297,,,,25,30676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,23-Mar-2017,14:55:44,1,29.000000,,,0,4,21.2599,-157.6412,17:13:38 22-Mar-2017,NK,21.7566,-157.9533,,,0.6,-2.2,,,,15,17,12016,,,,31,16834,,,,9,15860,,,,3,11282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,23-Mar-2017,15:34:29,1,29.000000,,,0,4,21.2599,-157.6412,17:13:38 22-Mar-2017,NK,21.7535,-157.9711,,,0.5,-1.8,,,,15,9,5271,,,,17,4540,,,,19,17252,,,,23,18598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,23-Mar-2017,16:57:14,1,29.000000,,,0,6,21.7475,-158.0140,16:57:41.840001 23-Mar-2017,FastGPS,21.7475,-158.0140,,,5.0,-1.2,,,,15,17,16227,,,43,7,21333,,,,6,31164,,,,19,22134,,,,9,3664,,,,11,16312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,24-Mar-2017,14:17:24,1,29.000000,,,0,7,21.7063,-158.1053,14:17:51.250001 24-Mar-2017,FastGPS,21.7063,-158.1053,,,15.1,-1.7,,,,15,23,7888,,,43,8,15198,,,,3,3202,,,,27,3183,,,,31,28698,,,,11,13208,,,,22,4070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,26-Mar-2017,08:30:53,2,29.000000,,,0,5,21.7188,-158.0590,08:31:20.560001 26-Mar-2017,FastGPS,21.7188,-158.0590,,,6.8,-1.4,,,,15,31,15586,,,45,16,27026,,,,27,11765,,,,25,4017,,,,10,27982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,27-Mar-2017,04:29:59,1,29.000000,,,0,4,21.5083,-158.1440,23:15:55 26-Mar-2017,15X0004,21.7038,-158.1067,,,0.5,-0.5,,,,15,12,27938,,,,2,5114,,,,32,9239,,,,24,15034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,28-Mar-2017,17:24:02,2,30.000000,,,0,5,21.7382,-158.0202,17:24:31.02 28-Mar-2017,FastGPS,21.7382,-158.0202,,,4.6,-1.0,,,,15,17,30770,,,44,19,20982,,,,30,7780,,,,23,6145,,,,1,16760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,29-Mar-2017,15:59:59,1,30.000000,,,0,6,21.6026,-157.8596,16:00:28.16 29-Mar-2017,FastGPS,21.6026,-157.8596,,,9.7,-0.8,,,,15,9,13621,,,43,3,25888,,,,7,11128,,,,19,31880,,,,6,10876,,,,17,15658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,29-Mar-2017,21:48:23,1,30.000000,,,0,5,21.7521,-157.9763,21:48:52.23 29-Mar-2017,FastGPS,21.7521,-157.9763,,,2.5,-0.8,,,,15,30,12028,,,39,5,24568,,,,17,28915,,,,19,24124,,,,20,21228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,29-Mar-2017,22:16:26,1,30.000000,,,0,4,21.5083,-158.1440,08:47:43 30-Mar-2017,15X0004,21.7519,-157.9856,,,0.4,-1.0,,,,15,5,8869,,,,17,8577,,,,13,6034,,,,15,15164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,30-Mar-2017,02:45:20,1,30.000000,,,0,6,21.7473,-158.0052,02:45:49.35 30-Mar-2017,FastGPS,21.7473,-158.0052,,,5.9,-0.6,,,,15,15,21032,,,44,32,22310,,,,25,16381,,,,2,5974,,,,13,7720,,,,29,3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,30-Mar-2017,06:28:13,1,30.000000,,,0,4,21.5083,-158.1440,08:47:43 30-Mar-2017,15X0004,,,,,,,,,,15,12,25003,,,38,18,3577,,,,4,246,,,,26,30392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,30-Mar-2017,08:50:36,1,30.000000,,,0,8,21.6602,-158.0937,08:51:05.13 30-Mar-2017,FastGPS,21.6602,-158.0937,,1,11.8,-0.9,,,,15,29,3472,,,,31,6312,,,,27,3618,,,,4,1829,,,,16,23054,,,,10,24690,,,,21,27500,,,,26,12872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,30-Mar-2017,10:40:28,1,30.000000,,,0,7,21.6425,-158.1072,10:40:57.62 30-Mar-2017,FastGPS,21.6425,-158.1072,,1,9.3,-0.4,,,,15,8,2762,,,42,16,30429,,,,26,23288,,,,32,5180,,,,4,19052,,,,14,25452,,,,22,11550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,31-Mar-2017,08:11:04,2,30.000000,,,0,4,21.5083,-158.1440,08:47:43 30-Mar-2017,15X0004,21.6103,-158.1857,,,0.1,-1.3,,,,15,29,13785,,,,16,4448,,,,20,31919,,,,21,17672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,01-Apr-2017,14:36:42,1,30.000000,,,0,4,21.6969,-157.8970,06:20:09 01-Apr-2017,NN,21.5452,-157.7971,,,0.2,-0.7,,,,15,31,601,,,,9,18992,,,,23,10259,,,,8,9216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,04-Apr-2017,16:55:18,1,31.000000,,,0,4,20.6642,-156.9771,13:10:49 03-Apr-2017,NP,20.9640,-156.8054,,,0.5,-0.9,,,,15,9,16552,,,,17,7514,,,,7,9561,,,,11,26093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,06-Apr-2017,08:46:46,2,31.000000,,,0,6,21.0942,-156.6864,08:47:16.300001 06-Apr-2017,FastGPS,21.0942,-156.6864,,,5.5,-0.7,,,,15,31,20970,,,42,27,8585,,,,16,2728,,,,26,6017,,,,32,13418,,,,10,14378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,10-Apr-2017,19:00:22,1,32.000000,,,0,4,21.5083,-158.1440,17:19:54 17-Apr-2017,15X0004,21.2293,-157.2411,,,0.3,-0.6,,,,15,5,8890,,,44,2,22723,,,,30,8020,,,,6,3408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,11-Apr-2017,06:08:28,1,32.000000,,,0,5,21.3175,-157.2611,06:08:59.490001 11-Apr-2017,FastGPS,21.3175,-157.2611,,,16.5,-0.5,,,,15,10,6876,,,42,12,5518,,,,18,16329,,,,31,22318,,,,26,13096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,14-Apr-2017,04:29:13,1,33.000000,,,0,7,21.5273,-157.7944,04:29:45.32 14-Apr-2017,FastGPS,21.5273,-157.7944,,1,11.1,-0.7,,,,15,31,8298,,,43,29,16960,,,,4,22760,,,,21,18379,,,,2,16802,,,,5,29186,,,,25,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,14-Apr-2017,04:51:33,1,33.000000,,,0,4,21.5083,-158.1440,17:19:54 17-Apr-2017,15X0004,,,,,,,,,,15,29,21256,,,,31,19354,,,,12,17691,,,,4,29996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,20-Apr-2017,06:54:37,1,34.000000,,,0,6,21.6265,-157.8495,06:55:10 20-Apr-2017,FastGPS,21.6265,-157.8495,,,5.1,-1.0,,,,15,29,5696,,,43,31,4376,,,,10,23342,,,,20,11118,,,,25,11606,,,,15,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,20-Apr-2017,17:39:02,1,34.000000,,,0,5,21.7063,-157.9017,17:39:35.32 20-Apr-2017,FastGPS,21.7063,-157.9017,,,5.5,-0.7,,,,15,2,26504,,,42,9,29916,,,,23,7206,,,,5,9490,,,,7,26098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,21-Apr-2017,23:37:41,1,34.000000,,,0,7,21.7504,-158.0636,23:38:14.3 21-Apr-2017,FastGPS,21.7504,-158.0636,,,4.8,-0.7,,,,15,17,26613,,,44,19,26057,,,,13,31264,,,,2,23960,,,,6,10008,,,,24,16922,,,,12,24134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,22-Apr-2017,04:55:26,1,34.000000,,,0,8,21.7603,-158.0323,04:56:00.120001 22-Apr-2017,FastGPS,21.7603,-158.0323,,,16.3,0.1,,,,15,20,8664,,,,31,7862,,,,18,18260,,,,21,16314,,,,12,22812,,,,26,16082,,,,29,28246,,,,25,26300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,22-Apr-2017,11:48:34,2,34.000000,,,0,6,21.7238,-158.0461,11:49:07.7 22-Apr-2017,FastGPS,21.7238,-158.0461,,,6.5,-0.3,,,,15,32,1684,,,40,14,9558,,,,31,3995,,,,3,8474,,,,27,11226,,,,1,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,27-Apr-2017,04:18:40,1,35.000000,,,0,4,21.7294,-158.0355,04:41:24 27-Apr-2017,SR,,,,,,,,,,15,12,7948,,,,20,29282,,,,31,2566,,,,4,23678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,28-Apr-2017,00:47:08,2,35.000000,,,0,5,21.6909,-157.9161,00:47:41.43 28-Apr-2017,FastGPS,21.6909,-157.9161,,,6.3,-1.6,,,,15,29,4862,,,43,15,23004,,,,12,31155,,,,32,13826,,,,25,18940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,28-Apr-2017,04:42:20,1,35.000000,,,0,4,21.7457,-157.9638,04:25:37 28-Apr-2017,NK,,,,,,,,,,15,31,31526,,,,4,11292,,,,26,17953,,,,29,6480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,30-Apr-2017,05:54:38,1,35.000000,,,0,6,21.7714,-158.0788,05:55:13.340001 30-Apr-2017,FastGPS,21.7714,-158.0788,,,10.7,0.3,,,,15,29,30703,,,38,21,11839,,,,25,19522,,,,20,8358,,,,26,6154,,,,31,23530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,30-Apr-2017,06:19:12,2,35.000000,,,0,8,21.7564,-158.0772,06:19:47.070001 30-Apr-2017,FastGPS,21.7564,-158.0772,,1,5.5,0.1,,,,15,29,21586,,,,25,9290,,,,15,32554,,,,16,32489,,,,20,16848,,,,21,23990,,,,26,8786,,,,4,24688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,30-Apr-2017,08:40:30,2,35.000000,,,0,6,21.7546,-158.0570,08:41:05.12 30-Apr-2017,FastGPS,21.7546,-158.0570,,,10.4,0.1,,,,15,32,32358,,,41,16,26144,,,,22,3084,,,,10,30790,,,,8,17022,,,,21,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,01-May-2017,04:55:07,2,36.000000,,,0,7,21.7322,-158.0586,04:55:41.980001 01-May-2017,FastGPS,21.7322,-158.0586,,1,9.6,-1.0,,,,15,18,7528,,,43,31,24475,,,,4,5945,,,,10,12541,,,,16,16408,,,,21,11182,,,,29,20372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,01-May-2017,06:40:06,2,36.000000,,,0,6,21.7500,-158.0597,06:40:41.310001 01-May-2017,FastGPS,21.7500,-158.0597,,1,7.9,-0.7,,,,15,27,11800,,,42,31,8178,,,,4,6909,,,,16,28300,,,,26,17110,,,,10,30594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,01-May-2017,10:38:19,1,36.000000,,,0,4,21.7722,-158.0401,04:23:38 02-May-2017,NK,21.7425,-158.0530,,,0.8,-0.1,,,,15,3,17933,,,,32,19105,,,,23,26628,,,,31,2744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,02-May-2017,01:02:01,1,36.000000,,,0,4,21.7722,-158.0401,04:23:38 02-May-2017,NK,21.7193,-158.0456,,,0.5,-0.0,,,,15,29,31214,,,40,2,12804,,,,24,4452,,,,32,15086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,02-May-2017,02:38:55,1,36.000000,,,0,6,21.7388,-158.0205,02:39:29.2 02-May-2017,FastGPS,21.7388,-158.0205,,,11.4,-1.8,,,,15,5,30741,,,42,21,29591,,,,20,106,,,,31,22056,,,,24,10728,,,,32,18316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,02-May-2017,04:15:49,1,36.000000,,,0,4,21.7722,-158.0401,04:23:38 02-May-2017,NK,21.7745,-158.0268,,,1.5,-0.1,,,,15,31,6912,,,,18,20366,,,,26,19612,,,,29,25505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,02-May-2017,05:36:05,2,36.000000,,,0,8,21.7413,-158.0582,05:36:39.46 02-May-2017,FastGPS,21.7413,-158.0582,,1,7.0,-1.5,,,,15,31,3622,,,,4,17049,,,,16,32400,,,,10,1085,,,,26,768,,,,27,13170,,,,21,16808,,,,25,13294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,02-May-2017,06:29:46,1,36.000000,,,0,6,21.7165,-158.0751,06:30:21.23 02-May-2017,FastGPS,21.7165,-158.0751,,1,0.9,-0.8,,,,15,10,19697,,,40,29,19186,,,,31,28782,,,,4,16139,,,,27,30030,,,,16,16692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,03-May-2017,04:55:18,1,36.000000,,,0,6,21.7192,-157.9070,04:55:53.6 03-May-2017,FastGPS,21.7211,-157.9019,,1,3.1,-0.6,,,,15,29,3499,,,43,20,26074,,,,16,8316,,,,18,24206,,,,26,11824,,,,10,6820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,03-May-2017,11:47:56,1,36.000000,,,0,4,21.5083,-158.1440,10:41:59 04-May-2017,15X0004,21.6746,-157.8933,,,0.1,-0.9,,,,15,3,28647,,,41,22,25180,,,,23,25372,,,,1,15811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,04-May-2017,04:27:33,1,36.000000,,,0,7,21.7489,-158.0588,04:28:07.57 04-May-2017,FastGPS,21.7489,-158.0588,,1,9.5,-1.4,,,,15,29,1040,,,42,18,20344,,,,4,17386,,,,12,7749,,,,26,28790,,,,31,1612,,,,20,12330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,04-May-2017,14:08:14,1,36.000000,,,0,6,21.6028,-158.1676,14:08:50.41 04-May-2017,FastGPS,21.6028,-158.1676,,,7.5,0.4,,,,15,7,1559,,,44,17,30439,,,,11,18308,,,,19,2915,,,,6,27316,,,,1,12970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,05-May-2017,09:04:27,1,36.000000,,,0,6,21.6843,-158.0813,09:05:03.52 05-May-2017,FastGPS,21.6843,-158.0813,,,3.9,0.5,,,,15,32,15877,,,41,10,21190,,,,18,27030,,,,16,5793,,,,14,3078,,,,21,25432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,06-May-2017,06:08:59,1,36.000000,,,0,4,21.5083,-158.1440,04:47:55 06-May-2017,15X0004,21.7225,-158.0928,,,1.4,0.7,,,,15,10,13618,,,,29,31545,,,,31,13172,,,,27,23026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,06-May-2017,11:33:09,1,37.000000,,,0,4,21.5083,-158.1440,04:47:55 06-May-2017,15X0004,21.7022,-158.0511,,,0.9,-1.5,,,,15,22,6542,,,39,1,24399,,,,14,26789,,,,31,6386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,08-May-2017,07:18:12,3,37.000000,,,0,4,21.7392,-158.0313,07:19:12 08-May-2017,MA,21.7401,-158.0314,,,0.6,0.2,,,,15,32,13515,,,,8,17024,,,,27,28678,,,,10,2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,09-May-2017,06:47:06,2,37.000000,,,0,4,21.7392,-158.0313,07:19:12 08-May-2017,MA,,,,,,,,,,15,4,27012,,,39,26,10728,,,,27,27124,,,,16,16442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,09-May-2017,07:06:16,1,37.000000,,,0,7,21.6829,-158.0913,07:06:52.94 09-May-2017,FastGPS,21.6829,-158.0913,,1,6.9,-0.1,,,,15,4,14894,,,38,16,31380,,,,27,30228,,,,8,12132,,,,18,21844,,,,26,14984,,,,21,32312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,12-May-2017,11:19:04,1,38.000000,,,0,5,21.7510,-158.0664,11:19:41.29 12-May-2017,FastGPS,21.7510,-158.0664,,,3.8,-0.7,,,,15,1,3041,,,37,23,15800,,,,8,26146,,,,22,27882,,,,11,15570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,13-May-2017,08:03:49,1,38.000000,,,0,4,21.7592,-157.9210,04:55:41 13-May-2017,NN,21.7728,-158.0324,,,0.9,-0.2,,,,15,14,14171,,,,16,13179,,,,22,23421,,,,32,32610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,14-May-2017,13:50:49,1,38.000000,,,0,4,21.5083,-158.1440,14:15:25 14-May-2017,15X0004,21.7070,-158.1046,,,1.6,-0.5,,,,15,17,13646,,,,7,29058,,,,1,11656,,,,23,16408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
