DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
160375,160375,0.500000,UT,,19:50:54 06-Mar-2017,19:51:19 06-Mar-2017,25,A,21.0748,-157.0291,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,19:53:52 06-Mar-2017,19:54:17 06-Mar-2017,25,A,21.0748,-157.0291,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,08:01:45 09-Mar-2017,08:02:10 09-Mar-2017,25,B,21.3585,-157.0473,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,04:43:38 10-Mar-2017,04:44:03 10-Mar-2017,25,B,21.3561,-157.7404,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,12:25:41 12-Mar-2017,12:26:08 12-Mar-2017,27,B,21.0241,-156.2925,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,19:29:23 12-Mar-2017,19:29:49 12-Mar-2017,26,B,20.9956,-156.2929,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,16:54:06 15-Mar-2017,16:54:33 15-Mar-2017,27,,,,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,18:47:26 15-Mar-2017,18:47:53 15-Mar-2017,27,,,,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,16:15:20 22-Mar-2017,16:15:48 22-Mar-2017,28,B,21.3136,-157.5800,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,17:14:02 22-Mar-2017,17:14:30 22-Mar-2017,28,A,21.2599,-157.6412,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,15:42:28 23-Mar-2017,15:42:57 23-Mar-2017,29,B,21.7533,-158.0513,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,06:17:15 26-Mar-2017,06:17:43 26-Mar-2017,28,,,,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,05:26:21 28-Mar-2017,05:26:50 28-Mar-2017,29,B,21.6354,-158.1134,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,05:14:08 29-Mar-2017,05:14:38 29-Mar-2017,30,B,21.6750,-158.1920,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,17:39:51 29-Mar-2017,17:40:20 29-Mar-2017,29,A,21.6523,-157.9043,CRC,,,,7150,3.300,,,24.25,6.5,,,,,,,,,,,,,99,100,,,,,,,,,255,1533,1098,
160375,160375,0.500000,UT,,05:01:34 30-Mar-2017,05:02:04 30-Mar-2017,30,A,21.7322,-158.0361,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,05:24:57 30-Mar-2017,05:24:57 30-Mar-2017,0,,21.5083,-158.1440,CRC,,,,7250,3.325,,,25.05,7.0,,,,,,,,,,,,,97,100,,,,,,,,,255,1542,1102,
160375,160375,0.500000,UT,,04:39:53 01-Apr-2017,04:40:23 01-Apr-2017,30,B,21.6839,-157.9269,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,06:20:36 01-Apr-2017,06:21:06 01-Apr-2017,30,B,21.6969,-157.8970,CRC,,,,7525,3.350,,,24.80,7.0,,,,,,,,,,,,,94,100,,,,,,,,,255,1584,1130,
160375,160375,0.500000,UT,,16:58:57 15-Apr-2017,16:59:29 15-Apr-2017,32,,,,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,17:43:08 16-Apr-2017,17:43:41 16-Apr-2017,33,,,,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,17:27:28 17-Apr-2017,17:28:01 17-Apr-2017,33,B,21.3768,-156.7506,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,07:14:26 18-Apr-2017,07:14:26 18-Apr-2017,0,,21.5083,-158.1440,CRC,,,,8775,3.375,,,25.65,7.5,,,,,,,,,,,,,76,100,,,,,,,,,255,1784,1253,
