DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
160375,160375,UT,DS,1,0,0,,,04:06:16 22-Jan-2017,SR,B,21.3232,-157.2262,21.3232,-157.2262,8,,401677174,-132
160375,160375,UT,DS,2,0,2,194,194,04:20:09 22-Jan-2017,NK,B,21.0295,-156.8754,21.0295,-156.8754,6,,401677199,-123
160375,160375,UT,DS,1,0,1,,,08:48:54 22-Jan-2017,MA,B,21.0711,-156.8827,21.0711,-156.8827,8,,401677208,-130
160375,160375,UT,DS,1,0,0,,,02:23:21 23-Jan-2017,NP,B,21.2257,-156.8600,21.2257,-156.8600,,,401677221,-132
160375,160375,UT,DS,2,0,2,569,569,03:54:01 23-Jan-2017,NK,B,21.1927,-156.8120,21.1927,-156.8120,8,,401677205,-128
160375,160375,UT,DS,4,0,0,147,95,04:26:50 23-Jan-2017,NN,1,21.1819,-156.8097,21.1819,-156.8097,58,,401677207,-128
160375,160375,UT,DS,2,0,1,125,125,05:15:39 23-Jan-2017,SR,B,21.1799,-156.8056,21.1799,-156.8056,8,,401677200,-125
160375,160375,UT,DS,2,0,2,57,57,05:35:43 23-Jan-2017,NK,B,21.2086,-156.8363,21.2086,-156.8363,8,,401677206,-127
160375,160375,UT,DS,1,0,1,,,06:02:11 23-Jan-2017,NN,B,21.2134,-156.8370,21.2134,-156.8370,6,,401677209,-127
160375,160375,UT,DS,1,0,0,,,07:41:35 23-Jan-2017,MB,B,21.2301,-156.8408,21.2301,-156.8408,8,,401677206,-129
160375,160375,UT,DS,1,0,0,,,14:52:04 23-Jan-2017,NP,B,21.2084,-156.8373,21.2084,-156.8373,8,,401677232,-135
160375,160375,UT,DS,3,0,2,73,57,04:11:23 24-Jan-2017,NN,A,21.0588,-157.3676,21.0588,-157.3676,,,401677196,-130
160375,160375,UT,DS,1,0,1,,,08:05:17 24-Jan-2017,MA,B,21.0662,-157.4183,21.0662,-157.4183,8,,401677205,-134
160375,160375,UT,DS,1,0,1,,,12:52:48 24-Jan-2017,NP,B,21.0634,-157.4322,21.0634,-157.4322,8,,401677222,-138
160375,160375,UT,DS,1,0,1,,,14:45:02 24-Jan-2017,NP,B,21.0590,-157.4275,21.0590,-157.4275,8,,401677224,-138
160375,160375,UT,DS,1,0,0,,,20:41:47 24-Jan-2017,MA,B,21.0323,-157.4119,21.0323,-157.4119,8,,401677229,-120
160375,160375,UT,DS,1,0,1,,,04:04:47 25-Jan-2017,NN,B,20.9541,-157.2559,20.9541,-157.2559,8,,401677150,-140
160375,160375,UT,DS,1,0,1,,,04:41:07 25-Jan-2017,NK,B,20.9674,-157.1897,20.9674,-157.1897,5,,401677190,-137
160375,160375,UT,DS,1,0,1,,,16:33:43 25-Jan-2017,NN,B,20.9965,-156.8976,20.9965,-156.8976,8,,401677189,-125
160375,160375,UT,DS,1,0,1,,,17:19:03 25-Jan-2017,NK,B,20.9981,-156.8753,20.9981,-156.8753,8,,401677192,-137
160375,160375,UT,DS,1,0,1,,,12:32:57 26-Jan-2017,NP,B,21.1036,-156.4743,21.1036,-156.4743,,,401677178,-136
160375,160375,UT,DS,1,0,1,,,03:59:36 27-Jan-2017,NK,B,20.9781,-157.0050,20.9781,-157.0050,,,401677224,-135
160375,160375,UT,DS,1,0,1,,,07:21:08 29-Jan-2017,MB,,,,,,,,401650000,-132
160375,160375,UT,DS,1,0,1,,,17:13:32 29-Jan-2017,NK,,,,,,,,401650000,-123
160375,160375,UT,DS,1,0,1,,,07:04:24 30-Jan-2017,MB,,,,,,,,401650000,-135
160375,160375,UT,DS,1,0,1,,,17:00:27 31-Jan-2017,NN,,,,,,,,401650000,-137
160375,160375,UT,DS,1,0,1,,,04:45:55 02-Feb-2017,NK,,,,,,,,401650000,-127
160375,160375,UT,DS,1,0,0,,,20:16:29 04-Feb-2017,MA,,,,,,,,401650000,-127
160375,160375,UT,DS,1,0,1,,,09:04:51 05-Feb-2017,MA,,,,,,,,401650000,-129
160375,160375,UT,DS,1,0,1,,,17:53:32 05-Feb-2017,SR,,,,,,,,401650000,-137
160375,160375,UT,DS,1,0,1,,,17:53:32 05-Feb-2017,NN,,,,,,,,401650000,-140
160375,160375,UT,DS,3,0,3,66,57,04:35:51 06-Feb-2017,SR,A,20.9862,-156.8287,20.9862,-156.8287,,,401677205,-122
160375,160375,UT,DS,2,0,1,92,92,08:40:50 06-Feb-2017,MA,B,20.9940,-156.8507,20.9940,-156.8507,8,,401677227,-122
160375,160375,UT,DS,2,0,2,87,87,04:27:42 07-Feb-2017,NK,B,20.9961,-156.6628,20.9961,-156.6628,,,401677202,-133
160375,160375,UT,DS,1,0,1,,,05:45:49 07-Feb-2017,SR,B,21.1099,-156.9105,21.1099,-156.9105,6,,401677245,-126
160375,160375,UT,DS,1,0,1,,,06:41:43 07-Feb-2017,MA,B,21.1191,-156.9965,21.1191,-156.9965,7,,401677259,-121
160375,160375,UT,DS,2,0,1,111,111,08:24:11 07-Feb-2017,MA,B,21.0966,-157.3030,21.0966,-157.3030,8,,401677216,-125
160375,160375,UT,DS,1,0,0,,,17:39:23 09-Feb-2017,NK,,,,,,,,401650000,-129
160375,160375,UT,DS,1,0,1,,,03:40:54 11-Feb-2017,SR,,,,,,,,401650000,-127
160375,160375,UT,DS,1,0,1,,,04:25:49 11-Feb-2017,NK,,,,,,,,401650000,-123
160375,160375,UT,DS,1,0,1,,,17:03:19 13-Feb-2017,SR,,,,,,,,401650000,-125
160375,160375,UT,DS,1,0,1,,,04:31:22 16-Feb-2017,SR,,,,,,,,401650000,-135
160375,160375,UT,DS,1,0,0,,,04:51:15 16-Feb-2017,NN,,,,,,,,401650000,-130
160375,160375,UT,DS,3,0,3,150,54,07:46:22 16-Feb-2017,MB,A,21.2002,-157.2258,21.2002,-157.2258,,,401677198,-127
160375,160375,UT,DS,3,0,1,211,129,04:22:26 18-Feb-2017,NN,A,21.1704,-157.5042,21.1704,-157.5042,,,401677193,-126
160375,160375,UT,DS,1,0,1,,,02:14:49 19-Feb-2017,NP,B,21.2521,-157.4562,21.2521,-157.4562,,,401677212,-131
160375,160375,UT,DS,1,0,0,,,18:14:20 20-Feb-2017,NN,,,,,,,,401650000,-131
160375,160375,UT,DS,1,0,1,,,15:56:05 21-Feb-2017,NK,,,,,,,,401650000,-140
160375,160375,UT,DS,1,0,1,,,19:14:48 21-Feb-2017,MA,,,,,,,,401650000,-134
160375,160375,UT,DS,1,0,1,,,03:31:21 25-Feb-2017,NK,,,,,,,,401650000,-128
160375,160375,UT,DS,2,0,1,218,218,04:42:35 25-Feb-2017,NN,B,21.1163,-156.8239,21.1163,-156.8239,,,401677126,-123
160375,160375,UT,DS,1,0,0,,,04:44:24 25-Feb-2017,SR,B,20.9858,-156.8298,20.9858,-156.8298,6,,401677216,-122
160375,160375,UT,DS,1,0,1,,,07:47:33 26-Feb-2017,MB,,,,,,,,401650000,-130
160375,160375,UT,DS,3,0,2,64,59,08:33:04 26-Feb-2017,MA,A,21.1739,-156.8921,21.1739,-156.8921,,,401677174,-125
160375,160375,UT,DS,1,0,0,,,04:25:37 27-Feb-2017,NK,B,21.3045,-157.3900,21.3045,-157.3900,,,401677184,-129
160375,160375,UT,DS,2,0,2,84,84,05:16:40 27-Feb-2017,SR,B,21.2768,-157.2125,21.2768,-157.2125,7,,401677206,-133
160375,160375,UT,DS,1,0,1,,,14:48:26 27-Feb-2017,SR,B,21.2760,-157.1915,21.2760,-157.1915,8,,401677205,-132
160375,160375,UT,DS,1,0,1,,,02:03:45 28-Feb-2017,NP,B,21.2833,-157.1723,21.2833,-157.1723,8,,401677206,-137
160375,160375,UT,DS,1,0,1,,,16:39:41 28-Feb-2017,NN,B,21.1307,-157.1297,21.1307,-157.1297,,,401677231,-135
160375,160375,UT,DS,1,0,1,,,05:36:54 01-Mar-2017,NN,B,21.0791,-157.0794,21.0791,-157.0794,,,401677225,-128
160375,160375,UT,DS,1,0,1,,,12:49:19 01-Mar-2017,NP,B,21.0334,-157.0742,21.0334,-157.0742,8,,401677237,-130
160375,160375,UT,DS,2,0,1,455,455,15:59:32 01-Mar-2017,NK,B,21.0107,-157.4046,21.0107,-157.4046,8,,401677208,-128
160375,160375,UT,DS,1,0,1,,,17:09:11 01-Mar-2017,SR,B,21.0095,-157.4352,21.0095,-157.4352,8,,401677212,-135
160375,160375,UT,DS,1,0,1,,,17:36:31 01-Mar-2017,NK,B,21.0308,-157.4239,21.0308,-157.4239,6,,401677191,-140
160375,160375,UT,DS,1,0,1,,,19:47:32 01-Mar-2017,MA,B,21.0285,-157.4796,21.0285,-157.4796,8,,401677214,-133
160375,160375,UT,DS,1,0,1,,,01:41:46 02-Mar-2017,NP,B,21.0198,-157.3584,21.0198,-157.3584,8,,401677177,-136
160375,160375,UT,DS,1,0,0,,,17:08:18 04-Mar-2017,SR,,,,,,,,401650000,-139
