DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
L651,264743,UT,19:26:55 23-May-2024,Argos,3,44.5144,-129.4577,140,296,65,93,,,,,,
L651,264743,UT,18:20:41 24-May-2024,Argos,B,45.0886,-129.6171,13532,27614,6631,123,,,,,,
L651,264743,UT,22:30:18 24-May-2024,Argos,B,45.1897,-129.6208,19732,43333,8985,134,,,,,,
L651,264743,UT,17:56:52 25-May-2024,Argos,B,45.5129,-129.6527,16948,46714,6148,108,,,,,,
L651,264743,UT,20:27:20 25-May-2024,Argos,B,45.5652,-129.6343,5346,12371,2310,106,,,,,,
L651,264743,UT,07:27:00 26-May-2024,Argos,B,45.7954,-129.6694,6035,16244,2242,116,,,,,,
L651,264743,UT,05:50:14 27-May-2024,Argos,B,46.2399,-129.6883,7210,17775,2924,48,,,,,,
L651,264743,UT,04:37:46 28-May-2024,Argos,B,46.4493,-129.7582,3766,7425,1910,79,,,,,,
L651,264743,UT,07:46:21 28-May-2024,Argos,B,46.4786,-129.6045,6746,14267,3189,54,,,,,,
L651,264743,UT,04:04:48 29-May-2024,Argos,B,46.7671,-129.3631,8992,13882,5823,76,,,,,,
L651,264743,UT,19:44:21 29-May-2024,Argos,B,47.1525,-129.0535,6301,13711,2896,99,,,,,,
L651,264743,UT,20:36:54 29-May-2024,Argos,B,47.7186,-128.5822,4412,12475,1560,118,,,,,,Lat > 4 deviations from mean
L651,264743,UT,00:29:06 30-May-2024,Argos,B,46.9926,-129.0044,61166,193328,19351,69,,,,,,
L651,264743,UT,01:54:06 30-May-2024,Argos,B,47.0663,-128.7729,80411,163961,39435,74,,,,,,
L651,264743,UT,03:34:27 30-May-2024,Argos,B,47.1799,-128.3593,77460,294323,20386,108,,,,,,
L651,264743,UT,03:43:16 30-May-2024,Argos,B,47.1190,-128.0609,64721,184868,22658,112,,,,,,
L651,264743,UT,04:19:47 30-May-2024,Argos,B,47.0198,-127.9996,7046,17794,2790,92,,,,,,
L651,264743,UT,04:50:51 30-May-2024,Argos,B,46.8520,-127.4964,3072,44970,209,71,,,,,,
L651,264743,UT,05:35:13 30-May-2024,Argos,B,46.8581,-127.4951,2294,18667,282,82,,,,,,
L651,264743,UT,05:35:35 30-May-2024,Argos,B,46.8577,-127.4987,2219,15821,311,82,,,,,,
L651,264743,UT,06:33:20 30-May-2024,Argos,B,46.8635,-127.4942,1216,2404,614,87,,,,,,
L651,264743,UT,07:41:28 30-May-2024,Argos,B,46.8703,-127.4865,1640,2802,960,89,,,,,,
L651,264743,UT,11:44:36 30-May-2024,Argos,B,46.8689,-127.4392,2381,3812,1487,71,,,,,,
L651,264743,UT,13:22:40 30-May-2024,Argos,B,46.9168,-127.3974,2091,43866,99,91,,,,,,
L651,264743,UT,14:17:44 30-May-2024,Argos,B,46.9272,-127.3172,2029,5589,736,91,,,,,,
L651,264743,UT,14:59:37 30-May-2024,Argos,B,46.9366,-127.2946,2158,4959,938,86,,,,,,
L651,264743,UT,15:44:45 30-May-2024,Argos,B,46.9471,-127.2706,1728,3919,761,78,,,,,,
L651,264743,UT,16:44:56 30-May-2024,Argos,B,46.9615,-127.2314,1954,3637,1049,81,,,,,,
L651,264743,UT,17:01:39 30-May-2024,Argos,B,46.9641,-127.2017,2027,3587,1145,73,,,,,,
L651,264743,UT,17:29:14 30-May-2024,Argos,B,46.9987,-127.1402,1324,7861,222,121,,,,,,
L651,264743,UT,17:54:53 30-May-2024,Argos,B,47.0064,-127.1255,1499,4349,516,118,,,,,,
L651,264743,UT,18:18:59 30-May-2024,Argos,B,47.0069,-127.1152,1665,3205,864,106,,,,,,
