DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
L651,264743,UT,B,46.5052,-124.5489,,,,01:09:00 22-Jun-2024,3,01:13:54 22-Jun-2024,31,328,336,1051,10,,,,,,
L651,264743,UT,B,46.5052,-124.5489,,,,01:09:00 22-Jun-2024,4,01:14:25 22-Jun-2024,335,336,0,7415,3,-73,,,,,
L651,264743,UT,,,,,,,14:23:25 23-Jun-2024,,,460,,,,,,20,120,12.90,6.60,65
L651,264743,UT,,,,,,,14:23:25 23-Jun-2024,0,14:23:25 23-Jun-2024,52,0,74,496,0,69,,,,,
L651,264743,UT,,,,,,,14:23:25 23-Jun-2024,1,14:24:17 23-Jun-2024,68,74,180,258,0,,,,,,
L651,264743,UT,,,,,,,14:23:25 23-Jun-2024,2,14:25:25 23-Jun-2024,124,180,184,2101,13,,,,,,
L651,264743,UT,,,,,,,14:23:25 23-Jun-2024,3,14:27:29 23-Jun-2024,31,184,180,436,2,,,,,,
L651,264743,UT,,,,,,,14:23:25 23-Jun-2024,4,14:28:00 23-Jun-2024,120,180,0,2517,0,-55,,,,,
L651,264743,UT,,,,,,,17:32:27 23-Jun-2024,,,524,,,,,,41,172,13.10,6.50,71
L651,264743,UT,,,,,,,17:32:27 23-Jun-2024,0,17:32:27 23-Jun-2024,96,0,140,782,0,79,,,,,
L651,264743,UT,,,,,,,17:32:27 23-Jun-2024,1,17:34:03 23-Jun-2024,21,140,160,120,0,,,,,,
L651,264743,UT,,,,,,,17:32:27 23-Jun-2024,2,17:34:24 23-Jun-2024,223,160,172,3820,5,,,,,,
L651,264743,UT,,,,,,,17:32:27 23-Jun-2024,3,17:38:07 23-Jun-2024,102,172,13,2647,0,,,,,,
L651,264743,UT,,,,,,,17:32:27 23-Jun-2024,4,17:39:49 23-Jun-2024,11,13,0,30,0,-52,,,,,
L651,264743,UT,,,,,,,05:53:04 25-Jun-2024,,,640,,,,,,201,74,13.70,6.50,104
L651,264743,UT,,,,,,,05:53:04 25-Jun-2024,0,05:53:04 25-Jun-2024,21,0,19,387,1,45,,,,,
L651,264743,UT,,,,,,,05:53:04 25-Jun-2024,1,05:53:25 25-Jun-2024,180,19,272,1117,2,,,,,,
L651,264743,UT,,,,,,,05:53:04 25-Jun-2024,2,05:56:25 25-Jun-2024,75,272,344,902,1,,,,,,
L651,264743,UT,,,,,,,05:53:04 25-Jun-2024,3,05:57:40 25-Jun-2024,34,344,328,687,5,,,,,,
L651,264743,UT,,,,,,,05:53:04 25-Jun-2024,4,05:58:14 25-Jun-2024,226,328,0,5456,0,-56,,,,,
L651,264743,UT,,,,,,,06:04:11 26-Jun-2024,,,459,,,,,,186,86,13.40,6.60,110
L651,264743,UT,,,,,,,06:04:11 26-Jun-2024,0,06:04:11 26-Jun-2024,16,0,19,211,0,62,,,,,
L651,264743,UT,,,,,,,06:04:11 26-Jun-2024,1,06:04:27 26-Jun-2024,77,19,128,493,1,,,,,,
L651,264743,UT,,,,,,,06:04:11 26-Jun-2024,2,06:05:44 26-Jun-2024,125,128,168,1020,1,,,,,,
L651,264743,UT,,,,,,,06:04:11 26-Jun-2024,3,06:07:49 26-Jun-2024,22,168,152,440,0,,,,,,
L651,264743,UT,,,,,,,06:04:11 26-Jun-2024,4,06:08:11 26-Jun-2024,109,152,0,2234,1,-61,,,,,
L651,264743,UT,B,46.5151,-124.5235,,,,04:54:43 27-Jun-2024,,,525,,,,,,238,83,13.50,6.60,88
L651,264743,UT,B,46.5151,-124.5235,,,,04:54:43 27-Jun-2024,0,04:54:43 27-Jun-2024,113,0,144,897,0,70,,,,,
L651,264743,UT,B,46.5151,-124.5235,,,,04:54:43 27-Jun-2024,1,04:56:36 27-Jun-2024,20,144,160,128,0,,,,,,
L651,264743,UT,B,46.5151,-124.5235,,,,04:54:43 27-Jun-2024,2,04:56:56 27-Jun-2024,205,160,160,320,0,,,,,,
L651,264743,UT,B,46.5151,-124.5235,,,,04:54:43 27-Jun-2024,3,05:00:21 27-Jun-2024,92,160,4,2713,0,,,,,,
L651,264743,UT,B,46.5151,-124.5235,,,,04:54:43 27-Jun-2024,4,05:01:53 27-Jun-2024,7,4,0,0,0,-61,,,,,
L651,264743,UT,B,46.4833,-124.2208,,,,18:05:57 27-Jun-2024,,,363,,,,,,69,234,13.80,6.70,120
L651,264743,UT,B,46.4833,-124.2208,,,,18:05:57 27-Jun-2024,0,18:05:57 27-Jun-2024,17,0,19,168,0,50,,,,,
L651,264743,UT,B,46.4833,-124.2208,,,,18:05:57 27-Jun-2024,1,18:06:14 27-Jun-2024,57,19,116,319,0,,,,,,
L651,264743,UT,B,46.4833,-124.2208,,,,18:05:57 27-Jun-2024,2,18:07:11 27-Jun-2024,42,116,160,269,0,,,,,,
L651,264743,UT,B,46.4833,-124.2208,,,,18:05:57 27-Jun-2024,3,18:07:53 27-Jun-2024,26,160,136,638,0,,,,,,
L651,264743,UT,B,46.4833,-124.2208,,,,18:05:57 27-Jun-2024,4,18:08:19 27-Jun-2024,101,136,0,2133,1,-50,,,,,
L651,264743,UT,B,46.4814,-124.4565,,,,21:13:02 27-Jun-2024,,,516,,,,,,48,193,14.60,6.60,98
L651,264743,UT,B,46.4814,-124.4565,,,,21:13:02 27-Jun-2024,0,21:13:02 27-Jun-2024,134,0,184,923,1,73,,,,,
L651,264743,UT,B,46.4814,-124.4565,,,,21:13:02 27-Jun-2024,1,21:15:16 27-Jun-2024,117,184,196,1406,6,,,,,,
L651,264743,UT,B,46.4814,-124.4565,,,,21:13:02 27-Jun-2024,2,21:17:13 27-Jun-2024,46,196,192,981,9,,,,,,
L651,264743,UT,B,46.4814,-124.4565,,,,21:13:02 27-Jun-2024,3,21:17:59 27-Jun-2024,75,192,64,1860,0,,,,,,
L651,264743,UT,B,46.4814,-124.4565,,,,21:13:02 27-Jun-2024,4,21:19:14 27-Jun-2024,46,64,0,776,0,-64,,,,,
L651,264743,UT,B,46.4918,-124.4291,,,,03:33:04 29-Jun-2024,,,481,,,,,,200,97,14.70,,65
L651,264743,UT,B,46.4918,-124.4291,,,,03:33:04 29-Jun-2024,0,03:33:04 29-Jun-2024,10,0,10,116,0,43,,,,,
L651,264743,UT,B,46.4918,-124.4291,,,,03:33:04 29-Jun-2024,1,03:33:14 29-Jun-2024,94,10,140,660,0,,,,,,
L651,264743,UT,B,46.4918,-124.4291,,,,03:33:04 29-Jun-2024,2,03:34:48 29-Jun-2024,91,140,148,1028,0,,,,,,
L651,264743,UT,B,46.4918,-124.4291,,,,03:33:04 29-Jun-2024,3,03:36:19 29-Jun-2024,117,148,144,1552,2,,,,,,
L651,264743,UT,B,46.4918,-124.4291,,,,03:33:04 29-Jun-2024,4,03:38:16 29-Jun-2024,104,144,0,2464,0,-42,,,,,
L651,264743,UT,B,46.5859,-124.4372,,,,13:55:20 29-Jun-2024,,,472,,,,,,29,160,14.20,6.70,72
L651,264743,UT,B,46.5859,-124.4372,,,,13:55:20 29-Jun-2024,0,13:55:20 29-Jun-2024,103,0,148,736,0,78,,,,,
L651,264743,UT,B,46.5859,-124.4372,,,,13:55:20 29-Jun-2024,1,13:57:03 29-Jun-2024,16,148,156,218,1,,,,,,
L651,264743,UT,B,46.5859,-124.4372,,,,13:55:20 29-Jun-2024,2,13:57:19 29-Jun-2024,181,156,152,3461,5,,,,,,
L651,264743,UT,B,46.5859,-124.4372,,,,13:55:20 29-Jun-2024,3,14:00:20 29-Jun-2024,88,152,9,2480,2,,,,,,
L651,264743,UT,B,46.5859,-124.4372,,,,13:55:20 29-Jun-2024,4,14:01:48 29-Jun-2024,12,9,0,27,0,-49,,,,,
L651,264743,UT,B,46.5339,-124.4306,,,,22:13:40 30-Jun-2024,,,449,,,,,,57,220,15.20,,69
L651,264743,UT,B,46.5339,-124.4306,,,,22:13:40 30-Jun-2024,0,22:13:40 30-Jun-2024,98,0,45,2687,20,19,,,,,
L651,264743,UT,B,46.5339,-124.4306,,,,22:13:40 30-Jun-2024,1,22:15:18 30-Jun-2024,65,45,132,465,3,,,,,,
L651,264743,UT,B,46.5339,-124.4306,,,,22:13:40 30-Jun-2024,2,22:16:23 30-Jun-2024,24,132,132,317,0,,,,,,
L651,264743,UT,B,46.5339,-124.4306,,,,22:13:40 30-Jun-2024,3,22:16:47 30-Jun-2024,77,132,132,994,1,,,,,,
L651,264743,UT,B,46.5339,-124.4306,,,,22:13:40 30-Jun-2024,4,22:18:04 30-Jun-2024,116,132,0,2179,0,-36,,,,,
L651,264743,UT,B,46.4506,-124.5758,,,,04:33:15 01-Jul-2024,,,518,,,,,,38,91,14.90,,113
L651,264743,UT,B,46.4506,-124.5758,,,,04:33:15 01-Jul-2024,0,04:33:15 01-Jul-2024,89,0,116,492,1,71,,,,,
L651,264743,UT,B,46.4506,-124.5758,,,,04:33:15 01-Jul-2024,1,04:34:44 01-Jul-2024,123,116,120,414,0,,,,,,
L651,264743,UT,B,46.4506,-124.5758,,,,04:33:15 01-Jul-2024,2,04:36:47 01-Jul-2024,66,120,116,302,0,,,,,,
L651,264743,UT,B,46.4506,-124.5758,,,,04:33:15 01-Jul-2024,3,04:37:53 01-Jul-2024,64,116,76,1095,0,,,,,,
L651,264743,UT,B,46.4506,-124.5758,,,,04:33:15 01-Jul-2024,4,04:38:57 01-Jul-2024,63,76,0,966,0,-49,,,,,
L651,264743,UT,B,46.1149,-124.3985,,,,07:53:01 01-Jul-2024,,,615,,,,,,91,77,14.70,,76
L651,264743,UT,B,46.1149,-124.3985,,,,07:53:01 01-Jul-2024,0,07:53:01 01-Jul-2024,8,0,4,131,0,-38,,,,,
L651,264743,UT,B,46.1149,-124.3985,,,,07:53:01 01-Jul-2024,1,07:53:09 01-Jul-2024,101,4,128,617,0,,,,,,
L651,264743,UT,B,46.1149,-124.3985,,,,07:53:01 01-Jul-2024,2,07:54:50 01-Jul-2024,26,128,136,112,0,,,,,,
L651,264743,UT,B,46.1149,-124.3985,,,,07:53:01 01-Jul-2024,3,07:55:16 01-Jul-2024,311,136,136,318,0,,,,,,
L651,264743,UT,B,46.1149,-124.3985,,,,07:53:01 01-Jul-2024,4,08:00:27 01-Jul-2024,93,136,0,2376,0,-70,,,,,
L651,264743,UT,B,46.2107,-124.2114,,,,14:13:54 01-Jul-2024,,,433,,,,,,235,161,15.10,,67
L651,264743,UT,B,46.2107,-124.2114,,,,14:13:54 01-Jul-2024,0,14:13:54 01-Jul-2024,83,0,116,628,0,77,,,,,
L651,264743,UT,B,46.2107,-124.2114,,,,14:13:54 01-Jul-2024,1,14:15:17 01-Jul-2024,6,116,124,52,0,,,,,,
L651,264743,UT,B,46.2107,-124.2114,,,,14:13:54 01-Jul-2024,2,14:15:23 01-Jul-2024,60,124,124,785,1,,,,,,
L651,264743,UT,B,46.2107,-124.2114,,,,14:13:54 01-Jul-2024,3,14:16:23 01-Jul-2024,134,124,120,2217,5,,,,,,
L651,264743,UT,B,46.2107,-124.2114,,,,14:13:54 01-Jul-2024,4,14:18:37 01-Jul-2024,83,120,0,1728,0,-50,,,,,
L651,264743,UT,B,46.3507,-124.4416,,,,17:22:02 01-Jul-2024,,,534,,,,,,89,131,14.90,,56
L651,264743,UT,B,46.3507,-124.4416,,,,17:22:02 01-Jul-2024,0,17:22:02 01-Jul-2024,7,0,4,80,0,3,,,,,
L651,264743,UT,B,46.3507,-124.4416,,,,17:22:02 01-Jul-2024,1,17:22:09 01-Jul-2024,60,4,70,418,0,,,,,,
L651,264743,UT,B,46.3507,-124.4416,,,,17:22:02 01-Jul-2024,2,17:23:09 01-Jul-2024,183,70,124,885,1,,,,,,
L651,264743,UT,B,46.3507,-124.4416,,,,17:22:02 01-Jul-2024,3,17:26:12 01-Jul-2024,142,124,120,290,0,,,,,,
L651,264743,UT,B,46.3507,-124.4416,,,,17:22:02 01-Jul-2024,4,17:28:34 01-Jul-2024,86,120,0,2043,0,-66,,,,,
L651,264743,UT,B,46.3260,-124.3239,,,,03:12:57 02-Jul-2024,,,486,,,,,,253,92,14.40,,63
L651,264743,UT,B,46.3260,-124.3239,,,,03:12:57 02-Jul-2024,0,03:12:57 02-Jul-2024,3,0,6,82,0,51,,,,,
L651,264743,UT,B,46.3260,-124.3239,,,,03:12:57 02-Jul-2024,1,03:13:00 02-Jul-2024,76,6,116,571,1,,,,,,
L651,264743,UT,B,46.3260,-124.3239,,,,03:12:57 02-Jul-2024,2,03:14:16 02-Jul-2024,265,116,128,3454,13,,,,,,
L651,264743,UT,B,46.3260,-124.3239,,,,03:12:57 02-Jul-2024,3,03:18:41 02-Jul-2024,39,128,56,1115,0,,,,,,
L651,264743,UT,B,46.3260,-124.3239,,,,03:12:57 02-Jul-2024,4,03:19:20 02-Jul-2024,40,56,0,680,0,-52,,,,,
L651,264743,UT,B,46.0358,-123.5264,,,,20:56:18 02-Jul-2024,,,408,,,,,,71,178,13.70,,66
L651,264743,UT,B,46.0358,-123.5264,,,,20:56:18 02-Jul-2024,0,20:56:18 02-Jul-2024,35,0,50,348,0,69,,,,,
L651,264743,UT,B,46.0358,-123.5264,,,,20:56:18 02-Jul-2024,1,20:56:53 02-Jul-2024,61,50,144,330,0,,,,,,
L651,264743,UT,B,46.0358,-123.5264,,,,20:56:18 02-Jul-2024,2,20:57:54 02-Jul-2024,38,144,156,770,2,,,,,,
L651,264743,UT,B,46.0358,-123.5264,,,,20:56:18 02-Jul-2024,3,20:58:32 02-Jul-2024,109,156,148,2329,10,,,,,,
L651,264743,UT,B,46.0358,-123.5264,,,,20:56:18 02-Jul-2024,4,21:00:21 02-Jul-2024,99,148,0,2329,3,-54,,,,,
L651,264743,UT,B,46.3384,-124.2245,,,,00:14:22 03-Jul-2024,,,397,,,,,,63,201,14.20,,59
L651,264743,UT,B,46.3384,-124.2245,,,,00:14:22 03-Jul-2024,0,00:14:22 03-Jul-2024,21,0,31,262,0,72,,,,,
L651,264743,UT,B,46.3384,-124.2245,,,,00:14:22 03-Jul-2024,1,00:14:43 03-Jul-2024,74,31,140,454,1,,,,,,
L651,264743,UT,B,46.3384,-124.2245,,,,00:14:22 03-Jul-2024,2,00:15:57 03-Jul-2024,29,140,144,489,1,,,,,,
L651,264743,UT,B,46.3384,-124.2245,,,,00:14:22 03-Jul-2024,3,00:16:26 03-Jul-2024,119,144,144,1712,3,,,,,,
L651,264743,UT,B,46.3384,-124.2245,,,,00:14:22 03-Jul-2024,4,00:18:25 03-Jul-2024,95,144,0,2219,1,-45,,,,,
L651,264743,UT,B,46.2380,-124.2224,,,,03:42:19 03-Jul-2024,,,532,,,,,,180,60,14.10,6.70,71
L651,264743,UT,B,46.2380,-124.2224,,,,03:42:19 03-Jul-2024,0,03:42:19 03-Jul-2024,112,0,136,911,0,71,,,,,
L651,264743,UT,B,46.2380,-124.2224,,,,03:42:19 03-Jul-2024,1,03:44:11 03-Jul-2024,90,136,176,719,0,,,,,,
L651,264743,UT,B,46.2380,-124.2224,,,,03:42:19 03-Jul-2024,2,03:45:41 03-Jul-2024,133,176,144,3045,0,,,,,,
L651,264743,UT,B,46.2380,-124.2224,,,,03:42:19 03-Jul-2024,3,03:47:54 03-Jul-2024,18,144,160,336,1,,,,,,
L651,264743,UT,B,46.2380,-124.2224,,,,03:42:19 03-Jul-2024,4,03:48:12 03-Jul-2024,108,160,0,2685,1,-57,,,,,
L651,264743,UT,B,46.2946,-124.4830,,,,16:53:43 03-Jul-2024,,,936,,,,,,44,163,14.20,6.50,439
L651,264743,UT,B,46.2946,-124.4830,,,,16:53:43 03-Jul-2024,0,16:53:43 03-Jul-2024,105,0,148,989,0,71,,,,,
L651,264743,UT,B,46.2946,-124.4830,,,,16:53:43 03-Jul-2024,1,16:55:28 03-Jul-2024,74,148,236,1052,6,,,,,,
L651,264743,UT,B,46.2946,-124.4830,,,,16:53:43 03-Jul-2024,2,16:56:42 03-Jul-2024,15,236,236,319,4,,,,,,
L651,264743,UT,B,46.2946,-124.4830,,,,16:53:43 03-Jul-2024,3,16:56:57 03-Jul-2024,105,236,232,2456,25,,,,,,
L651,264743,UT,B,46.2946,-124.4830,,,,16:53:43 03-Jul-2024,4,16:58:42 03-Jul-2024,198,232,0,4050,1,-74,,,,,
L651,264743,UT,B,46.1056,-125.1967,,,,15:54:55 04-Jul-2024,,,511,,,,,,88,124,14.30,,86
L651,264743,UT,B,46.1056,-125.1967,,,,15:54:55 04-Jul-2024,0,15:54:55 04-Jul-2024,103,0,128,752,0,66,,,,,
L651,264743,UT,B,46.1056,-125.1967,,,,15:54:55 04-Jul-2024,1,15:56:38 04-Jul-2024,110,128,144,312,0,,,,,,
L651,264743,UT,B,46.1056,-125.1967,,,,15:54:55 04-Jul-2024,2,15:58:28 04-Jul-2024,119,144,144,197,0,,,,,,
L651,264743,UT,B,46.1056,-125.1967,,,,15:54:55 04-Jul-2024,3,16:00:27 04-Jul-2024,53,144,78,1469,0,,,,,,
L651,264743,UT,B,46.1056,-125.1967,,,,15:54:55 04-Jul-2024,4,16:01:20 04-Jul-2024,40,78,0,1099,1,-63,,,,,
L651,264743,UT,B,46.1258,-124.9351,,,,08:13:48 05-Jul-2024,,,436,,,,,,149,86,13.70,6.70,64
L651,264743,UT,B,46.1258,-124.9351,,,,08:13:48 05-Jul-2024,0,08:13:48 05-Jul-2024,26,0,37,240,0,69,,,,,
L651,264743,UT,B,46.1258,-124.9351,,,,08:13:48 05-Jul-2024,1,08:14:14 05-Jul-2024,61,37,136,380,0,,,,,,
L651,264743,UT,B,46.1258,-124.9351,,,,08:13:48 05-Jul-2024,2,08:15:15 05-Jul-2024,21,136,156,160,0,,,,,,
L651,264743,UT,B,46.1258,-124.9351,,,,08:13:48 05-Jul-2024,3,08:15:36 05-Jul-2024,151,156,156,441,1,,,,,,
L651,264743,UT,B,46.1258,-124.9351,,,,08:13:48 05-Jul-2024,4,08:18:07 05-Jul-2024,113,156,0,2543,1,-62,,,,,
L651,264743,UT,B,45.9711,-124.6899,,,,03:55:56 06-Jul-2024,,,421,,,,,,226,38,14.20,,57
L651,264743,UT,B,45.9711,-124.6899,,,,03:55:56 06-Jul-2024,0,03:55:56 06-Jul-2024,111,0,144,1049,1,68,,,,,
L651,264743,UT,B,45.9711,-124.6899,,,,03:55:56 06-Jul-2024,1,03:57:47 06-Jul-2024,136,144,152,1752,3,,,,,,
L651,264743,UT,B,45.9711,-124.6899,,,,03:55:56 06-Jul-2024,2,04:00:03 06-Jul-2024,12,152,148,124,0,,,,,,
L651,264743,UT,B,45.9711,-124.6899,,,,03:55:56 06-Jul-2024,3,04:00:15 06-Jul-2024,31,148,116,786,1,,,,,,
L651,264743,UT,B,45.9711,-124.6899,,,,03:55:56 06-Jul-2024,4,04:00:46 06-Jul-2024,74,116,0,1656,0,-44,,,,,
L651,264743,UT,,,,,,,10:33:01 07-Jul-2024,,,479,,,,,,123,86,14.50,6.20,60
L651,264743,UT,,,,,,,10:33:01 07-Jul-2024,0,10:33:01 07-Jul-2024,115,0,148,745,2,73,,,,,
L651,264743,UT,,,,,,,10:33:01 07-Jul-2024,1,10:34:56 07-Jul-2024,85,148,160,1269,2,,,,,,
L651,264743,UT,,,,,,,10:33:01 07-Jul-2024,2,10:36:21 07-Jul-2024,101,160,96,2149,3,,,,,,
L651,264743,UT,,,,,,,10:33:01 07-Jul-2024,3,10:38:02 07-Jul-2024,53,96,98,965,2,,,,,,
L651,264743,UT,,,,,,,10:33:01 07-Jul-2024,4,10:38:55 07-Jul-2024,65,98,0,1218,1,-42,,,,,
L651,264743,UT,,,,,,,12:56:02 08-Jul-2024,,,424,,,,,,242,15,15.50,,66
L651,264743,UT,,,,,,,12:56:02 08-Jul-2024,0,12:56:02 08-Jul-2024,98,0,136,606,0,73,,,,,
L651,264743,UT,,,,,,,12:56:02 08-Jul-2024,1,12:57:40 08-Jul-2024,31,136,148,245,1,,,,,,
L651,264743,UT,,,,,,,12:56:02 08-Jul-2024,2,12:58:11 08-Jul-2024,72,148,124,1263,0,,,,,,
L651,264743,UT,,,,,,,12:56:02 08-Jul-2024,3,12:59:23 08-Jul-2024,73,124,120,980,0,,,,,,
L651,264743,UT,,,,,,,12:56:02 08-Jul-2024,4,13:00:36 08-Jul-2024,84,120,0,1637,0,-41,,,,,
L651,264743,UT,,,,,,,19:53:24 08-Jul-2024,,,773,,,,,,114,156,16.20,6.30,257
L651,264743,UT,,,,,,,19:53:24 08-Jul-2024,0,19:53:24 08-Jul-2024,101,0,156,759,0,78,,,,,
L651,264743,UT,,,,,,,19:53:24 08-Jul-2024,1,19:55:05 08-Jul-2024,117,156,196,1811,5,,,,,,
L651,264743,UT,,,,,,,19:53:24 08-Jul-2024,2,19:57:02 08-Jul-2024,56,196,164,1168,3,,,,,,
L651,264743,UT,,,,,,,19:53:24 08-Jul-2024,3,19:57:58 08-Jul-2024,40,164,196,1081,5,,,,,,
L651,264743,UT,,,,,,,19:53:24 08-Jul-2024,4,19:58:38 08-Jul-2024,202,196,0,3710,1,-75,,,,,
L651,264743,UT,,,,,,,15:43:31 09-Jul-2024,,,456,,,,,,110,89,15.10,6.50,67
L651,264743,UT,,,,,,,15:43:31 09-Jul-2024,0,15:43:31 09-Jul-2024,109,0,156,722,0,72,,,,,
L651,264743,UT,,,,,,,15:43:31 09-Jul-2024,1,15:45:20 09-Jul-2024,86,156,188,969,1,,,,,,
L651,264743,UT,,,,,,,15:43:31 09-Jul-2024,2,15:46:46 09-Jul-2024,60,188,172,1215,0,,,,,,
L651,264743,UT,,,,,,,15:43:31 09-Jul-2024,3,15:47:46 09-Jul-2024,43,172,136,1092,0,,,,,,
L651,264743,UT,,,,,,,15:43:31 09-Jul-2024,4,15:48:29 09-Jul-2024,91,136,0,2236,0,-41,,,,,
L651,264743,UT,,,,,,,05:02:23 10-Jul-2024,,,537,,,,,,157,80,14.70,6.20,80
L651,264743,UT,,,,,,,05:02:23 10-Jul-2024,0,05:02:23 10-Jul-2024,46,0,58,224,0,72,,,,,
L651,264743,UT,,,,,,,05:02:23 10-Jul-2024,1,05:03:09 10-Jul-2024,29,58,82,199,0,,,,,,
L651,264743,UT,,,,,,,05:02:23 10-Jul-2024,2,05:03:38 10-Jul-2024,257,82,172,548,0,,,,,,
L651,264743,UT,,,,,,,05:02:23 10-Jul-2024,3,05:07:55 10-Jul-2024,11,172,168,249,0,,,,,,
L651,264743,UT,,,,,,,05:02:23 10-Jul-2024,4,05:08:06 10-Jul-2024,114,168,0,3164,0,-68,,,,,
L651,264743,UT,B,45.7037,-124.4268,,,,17:57:11 10-Jul-2024,,,357,,,,,,79,79,13.90,,68
L651,264743,UT,B,45.7037,-124.4268,,,,17:57:11 10-Jul-2024,0,17:57:11 10-Jul-2024,63,0,84,451,0,71,,,,,
L651,264743,UT,B,45.7037,-124.4268,,,,17:57:11 10-Jul-2024,1,17:58:14 10-Jul-2024,59,84,124,451,0,,,,,,
L651,264743,UT,B,45.7037,-124.4268,,,,17:57:11 10-Jul-2024,2,17:59:13 10-Jul-2024,29,124,128,205,0,,,,,,
L651,264743,UT,B,45.7037,-124.4268,,,,17:57:11 10-Jul-2024,3,17:59:42 10-Jul-2024,45,128,116,1108,0,,,,,,
L651,264743,UT,B,45.7037,-124.4268,,,,17:57:11 10-Jul-2024,4,18:00:27 10-Jul-2024,93,116,0,2605,0,-47,,,,,
L651,264743,UT,B,45.7680,-124.4389,,,,03:03:31 12-Jul-2024,,,456,,,,,,250,92,14.80,,67
L651,264743,UT,B,45.7680,-124.4389,,,,03:03:31 12-Jul-2024,0,03:03:31 12-Jul-2024,43,0,58,304,0,72,,,,,
L651,264743,UT,B,45.7680,-124.4389,,,,03:03:31 12-Jul-2024,1,03:04:14 12-Jul-2024,30,58,80,165,0,,,,,,
L651,264743,UT,B,45.7680,-124.4389,,,,03:03:31 12-Jul-2024,2,03:04:44 12-Jul-2024,207,80,152,494,0,,,,,,
L651,264743,UT,B,45.7680,-124.4389,,,,03:03:31 12-Jul-2024,3,03:08:11 12-Jul-2024,51,152,90,1608,0,,,,,,
L651,264743,UT,B,45.7680,-124.4389,,,,03:03:31 12-Jul-2024,4,03:09:02 12-Jul-2024,58,90,0,1494,0,-58,,,,,
L651,264743,UT,B,45.6528,-124.6837,,,,06:22:00 12-Jul-2024,,,558,,,,,,171,77,14.20,6.40,78
L651,264743,UT,B,45.6528,-124.6837,,,,06:22:00 12-Jul-2024,0,06:22:00 12-Jul-2024,45,0,64,449,0,64,,,,,
L651,264743,UT,B,45.6528,-124.6837,,,,06:22:00 12-Jul-2024,1,06:22:45 12-Jul-2024,90,64,200,524,0,,,,,,
L651,264743,UT,B,45.6528,-124.6837,,,,06:22:00 12-Jul-2024,2,06:24:15 12-Jul-2024,113,200,212,1473,9,,,,,,
L651,264743,UT,B,45.6528,-124.6837,,,,06:22:00 12-Jul-2024,3,06:26:08 12-Jul-2024,82,212,204,1373,6,,,,,,
L651,264743,UT,B,45.6528,-124.6837,,,,06:22:00 12-Jul-2024,4,06:27:30 12-Jul-2024,150,204,0,3171,13,-52,,,,,
L651,264743,UT,B,45.7224,-124.4717,,,,16:13:11 12-Jul-2024,,,475,,,,,,37,67,14.00,6.40,66
L651,264743,UT,B,45.7224,-124.4717,,,,16:13:11 12-Jul-2024,0,16:13:11 12-Jul-2024,105,0,156,764,0,71,,,,,
L651,264743,UT,B,45.7224,-124.4717,,,,16:13:11 12-Jul-2024,1,16:14:56 12-Jul-2024,163,156,164,2621,1,,,,,,
L651,264743,UT,B,45.7224,-124.4717,,,,16:13:11 12-Jul-2024,2,16:17:39 12-Jul-2024,42,164,156,619,0,,,,,,
L651,264743,UT,B,45.7224,-124.4717,,,,16:13:11 12-Jul-2024,3,16:18:21 12-Jul-2024,38,156,104,805,0,,,,,,
L651,264743,UT,B,45.7224,-124.4717,,,,16:13:11 12-Jul-2024,4,16:18:59 12-Jul-2024,61,104,0,1238,0,-61,,,,,
L651,264743,UT,B,45.7497,-124.5389,,,,02:23:12 13-Jul-2024,,,481,,,,,,253,105,13.50,6.30,73
L651,264743,UT,B,45.7497,-124.5389,,,,02:23:12 13-Jul-2024,0,02:23:12 13-Jul-2024,105,0,156,1022,0,73,,,,,
L651,264743,UT,B,45.7497,-124.5389,,,,02:23:12 13-Jul-2024,1,02:24:57 13-Jul-2024,54,156,168,929,2,,,,,,
L651,264743,UT,B,45.7497,-124.5389,,,,02:23:12 13-Jul-2024,2,02:25:51 13-Jul-2024,147,168,164,2949,10,,,,,,
L651,264743,UT,B,45.7497,-124.5389,,,,02:23:12 13-Jul-2024,3,02:28:18 13-Jul-2024,26,164,132,627,1,,,,,,
L651,264743,UT,B,45.7497,-124.5389,,,,02:23:12 13-Jul-2024,4,02:28:44 13-Jul-2024,76,132,0,1950,3,-54,,,,,
L651,264743,UT,,,,,,,12:57:21 13-Jul-2024,,,337,,,,,,183,214,12.60,,58
L651,264743,UT,,,,,,,12:57:21 13-Jul-2024,0,12:57:21 13-Jul-2024,70,0,112,697,0,67,,,,,
L651,264743,UT,,,,,,,12:57:21 13-Jul-2024,1,12:58:31 13-Jul-2024,72,112,108,1806,4,,,,,,
L651,264743,UT,,,,,,,12:57:21 13-Jul-2024,2,12:59:43 13-Jul-2024,32,108,132,924,5,,,,,,
L651,264743,UT,,,,,,,12:57:21 13-Jul-2024,3,13:00:15 13-Jul-2024,24,132,128,683,7,,,,,,
L651,264743,UT,,,,,,,12:57:21 13-Jul-2024,4,13:00:39 13-Jul-2024,81,128,0,1649,0,-51,,,,,
L651,264743,UT,B,45.7631,-124.8057,,,,02:04:48 14-Jul-2024,,,381,,,,,,2,109,15.00,,69
