DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J021,242856,UT,,,,,,,08:30:22 09-Jun-2024,2,08:37:07 09-Jun-2024,248,424,432,4590,18,,,,,,
J021,242856,UT,,,,,,,08:30:22 09-Jun-2024,3,08:41:15 09-Jun-2024,231,432,180,2168,0,,,,,,
J021,242856,UT,,,,,,,08:30:22 09-Jun-2024,4,08:45:06 09-Jun-2024,294,180,0,2096,0,-1,,,,,
J021,242856,UT,,,,,,,12:48:18 11-Jun-2024,,,1385,,,,,,131,85,15.60,9.40,83
J021,242856,UT,,,,,,,12:48:18 11-Jun-2024,0,12:48:18 11-Jun-2024,193,0,228,502,0,69,,,,,
J021,242856,UT,,,,,,,12:48:18 11-Jun-2024,1,12:51:31 11-Jun-2024,611,228,344,1908,0,,,,,,
J021,242856,UT,,,,,,,12:48:18 11-Jun-2024,2,13:01:42 11-Jun-2024,295,344,236,3189,0,,,,,,
J021,242856,UT,,,,,,,12:48:18 11-Jun-2024,3,13:06:37 11-Jun-2024,101,236,148,1105,0,,,,,,
J021,242856,UT,,,,,,,12:48:18 11-Jun-2024,4,13:08:18 11-Jun-2024,102,148,0,954,0,-29,,,,,
J021,242856,UT,B,41.3328,-135.9102,,,,03:19:25 12-Jun-2024,,,1334,,,,,,99,224,15.30,9.10,99
J021,242856,UT,B,41.3328,-135.9102,,,,03:19:25 12-Jun-2024,0,03:19:25 12-Jun-2024,328,0,464,779,0,75,,,,,
J021,242856,UT,B,41.3328,-135.9102,,,,03:19:25 12-Jun-2024,1,03:24:53 12-Jun-2024,116,464,512,1091,3,,,,,,
J021,242856,UT,B,41.3328,-135.9102,,,,03:19:25 12-Jun-2024,2,03:26:49 12-Jun-2024,174,512,656,1309,1,,,,,,
J021,242856,UT,B,41.3328,-135.9102,,,,03:19:25 12-Jun-2024,3,03:29:43 12-Jun-2024,241,656,472,2555,7,,,,,,
J021,242856,UT,B,41.3328,-135.9102,,,,03:19:25 12-Jun-2024,4,03:33:44 12-Jun-2024,376,472,0,3958,0,-17,,,,,
J021,242856,UT,,,,,,,19:17:55 16-Jun-2024,,,1429,,,,,,50,251,14.60,9.40,104
J021,242856,UT,,,,,,,19:17:55 16-Jun-2024,0,19:17:55 16-Jun-2024,414,0,656,1150,1,75,,,,,
J021,242856,UT,,,,,,,19:17:55 16-Jun-2024,1,19:24:49 16-Jun-2024,124,656,672,1413,6,,,,,,
J021,242856,UT,,,,,,,19:17:55 16-Jun-2024,2,19:26:53 16-Jun-2024,83,672,784,690,0,,,,,,
J021,242856,UT,,,,,,,19:17:55 16-Jun-2024,3,19:28:16 16-Jun-2024,342,784,560,4172,14,,,,,,
J021,242856,UT,,,,,,,19:17:55 16-Jun-2024,4,19:33:58 16-Jun-2024,362,560,0,3844,1,-44,,,,,
J021,242856,UT,,,,,,,06:06:48 17-Jun-2024,,,881,,,,,,174,119,14.70,9.50,89
J021,242856,UT,,,,,,,06:06:48 17-Jun-2024,0,06:06:48 17-Jun-2024,297,0,360,4210,21,57,,,,,
J021,242856,UT,,,,,,,06:06:48 17-Jun-2024,1,06:11:45 17-Jun-2024,50,360,360,994,9,,,,,,
J021,242856,UT,,,,,,,06:06:48 17-Jun-2024,2,06:12:35 17-Jun-2024,99,360,448,1326,4,,,,,,
J021,242856,UT,,,,,,,06:06:48 17-Jun-2024,3,06:14:14 17-Jun-2024,136,448,336,1624,2,,,,,,
J021,242856,UT,,,,,,,06:06:48 17-Jun-2024,4,06:16:30 17-Jun-2024,210,336,0,2287,4,-41,,,,,
J021,242856,UT,,,,,,,03:58:58 18-Jun-2024,,,1362,,,,,,174,145,14.90,9.10,100
J021,242856,UT,,,,,,,03:58:58 18-Jun-2024,0,03:58:58 18-Jun-2024,345,0,472,790,0,74,,,,,
J021,242856,UT,,,,,,,03:58:58 18-Jun-2024,1,04:04:43 18-Jun-2024,296,472,448,3136,8,,,,,,
J021,242856,UT,,,,,,,03:58:58 18-Jun-2024,2,04:09:39 18-Jun-2024,197,448,512,3136,18,,,,,,
J021,242856,UT,,,,,,,03:58:58 18-Jun-2024,3,04:12:56 18-Jun-2024,227,512,296,2272,2,,,,,,
J021,242856,UT,,,,,,,03:58:58 18-Jun-2024,4,04:16:43 18-Jun-2024,197,296,0,2124,0,-33,,,,,
J021,242856,UT,,,,,,,07:33:37 18-Jun-2024,,,1090,,,,,,178,69,14.90,8.90,107
J021,242856,UT,,,,,,,07:33:37 18-Jun-2024,0,07:33:37 18-Jun-2024,169,0,188,1276,8,51,,,,,
J021,242856,UT,,,,,,,07:33:37 18-Jun-2024,1,07:36:26 18-Jun-2024,107,188,376,331,0,,,,,,
J021,242856,UT,,,,,,,07:33:37 18-Jun-2024,2,07:38:13 18-Jun-2024,100,376,424,2032,13,,,,,,
J021,242856,UT,,,,,,,07:33:37 18-Jun-2024,3,07:39:53 18-Jun-2024,354,424,384,6002,30,,,,,,
J021,242856,UT,,,,,,,07:33:37 18-Jun-2024,4,07:45:47 18-Jun-2024,253,384,0,3686,11,-39,,,,,
J021,242856,UT,A,42.1874,-140.0634,,,,05:23:41 19-Jun-2024,,,1072,,,,,,149,72,14.50,9.60,93
J021,242856,UT,A,42.1874,-140.0634,,,,05:23:41 19-Jun-2024,0,05:23:41 19-Jun-2024,153,0,208,607,0,73,,,,,
