DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J612,264751,UT,B,53.7895,-133.6841,,,,04:19:23 07-Jul-2024,1,04:24:52 07-Jul-2024,483,544,464,6735,17,,,,,,
J612,264751,UT,B,53.7895,-133.6841,,,,04:19:23 07-Jul-2024,2,04:32:55 07-Jul-2024,280,464,216,4932,5,,,,,,
J612,264751,UT,B,53.7895,-133.6841,,,,04:19:23 07-Jul-2024,3,04:37:35 07-Jul-2024,58,216,144,1273,0,,,,,,
J612,264751,UT,B,53.7895,-133.6841,,,,04:19:23 07-Jul-2024,4,04:38:33 07-Jul-2024,87,144,0,1538,0,-44,,,,,
J612,264751,UT,,,,,,,05:46:40 09-Jul-2024,,,1018,,,,,,24,67,12.80,6.50,98
J612,264751,UT,,,,,,,05:46:40 09-Jul-2024,0,05:46:40 09-Jul-2024,194,0,304,1504,1,71,,,,,
J612,264751,UT,,,,,,,05:46:40 09-Jul-2024,1,05:49:54 09-Jul-2024,201,304,528,2793,12,,,,,,
J612,264751,UT,,,,,,,05:46:40 09-Jul-2024,2,05:53:15 09-Jul-2024,187,528,456,3898,12,,,,,,
J612,264751,UT,,,,,,,05:46:40 09-Jul-2024,3,05:56:22 09-Jul-2024,137,456,312,2486,8,,,,,,
J612,264751,UT,,,,,,,05:46:40 09-Jul-2024,4,05:58:39 09-Jul-2024,201,312,0,3683,1,-41,,,,,
J612,264751,UT,,,,,,,19:31:23 09-Jul-2024,,,1230,,,,,,42,249,12.20,7.00,113
J612,264751,UT,,,,,,,19:31:23 09-Jul-2024,0,19:31:23 09-Jul-2024,375,0,640,2459,0,78,,,,,
J612,264751,UT,,,,,,,19:31:23 09-Jul-2024,1,19:37:38 09-Jul-2024,157,640,672,2407,16,,,,,,
J612,264751,UT,,,,,,,19:31:23 09-Jul-2024,2,19:40:15 09-Jul-2024,88,672,656,3140,20,,,,,,
J612,264751,UT,,,,,,,19:31:23 09-Jul-2024,3,19:41:43 09-Jul-2024,122,656,528,2041,5,,,,,,
J612,264751,UT,,,,,,,19:31:23 09-Jul-2024,4,19:43:45 09-Jul-2024,375,528,0,6646,0,-43,,,,,
J612,264751,UT,,,,,,,06:56:55 10-Jul-2024,,,870,,,,,,60,66,12.50,7.00,85
J612,264751,UT,,,,,,,06:56:55 10-Jul-2024,0,06:56:55 10-Jul-2024,264,0,248,3727,16,49,,,,,
J612,264751,UT,,,,,,,06:56:55 10-Jul-2024,1,07:01:19 10-Jul-2024,67,248,208,1406,7,,,,,,
J612,264751,UT,,,,,,,06:56:55 10-Jul-2024,2,07:02:26 10-Jul-2024,80,208,296,1242,6,,,,,,
J612,264751,UT,,,,,,,06:56:55 10-Jul-2024,3,07:03:46 10-Jul-2024,227,296,188,4152,10,,,,,,
J612,264751,UT,,,,,,,06:56:55 10-Jul-2024,4,07:07:33 10-Jul-2024,147,188,0,2550,3,-32,,,,,
J612,264751,UT,,,,,,,01:30:52 11-Jul-2024,,,1252,,,,,,22,247,12.50,6.40,104
J612,264751,UT,,,,,,,01:30:52 11-Jul-2024,0,01:30:52 11-Jul-2024,341,0,576,2125,2,77,,,,,
J612,264751,UT,,,,,,,01:30:52 11-Jul-2024,1,01:36:33 11-Jul-2024,116,576,672,1380,4,,,,,,
J612,264751,UT,,,,,,,01:30:52 11-Jul-2024,2,01:38:29 11-Jul-2024,234,672,608,4363,13,,,,,,
J612,264751,UT,,,,,,,01:30:52 11-Jul-2024,3,01:42:23 11-Jul-2024,278,608,280,4736,6,,,,,,
J612,264751,UT,,,,,,,01:30:52 11-Jul-2024,4,01:47:01 11-Jul-2024,179,280,0,3692,0,-50,,,,,
J612,264751,UT,B,55.5831,-138.2760,,,,20:22:17 13-Jul-2024,,,1168,,,,,,28,202,12.10,6.20,105
J612,264751,UT,B,55.5831,-138.2760,,,,20:22:17 13-Jul-2024,0,20:22:17 13-Jul-2024,332,0,528,2056,1,80,,,,,
J612,264751,UT,B,55.5831,-138.2760,,,,20:22:17 13-Jul-2024,1,20:27:49 13-Jul-2024,183,528,688,3691,18,,,,,,
J612,264751,UT,B,55.5831,-138.2760,,,,20:22:17 13-Jul-2024,2,20:30:52 13-Jul-2024,191,688,498,3364,7,,,,,,
J612,264751,UT,B,55.5831,-138.2760,,,,20:22:17 13-Jul-2024,3,20:34:03 13-Jul-2024,50,498,480,981,3,,,,,,
J612,264751,UT,B,55.5831,-138.2760,,,,20:22:17 13-Jul-2024,4,20:34:53 13-Jul-2024,307,480,0,5933,4,-54,,,,,
J612,264751,UT,,,,,,,11:37:04 15-Jul-2024,,,2823,,,,,,185,72,12.10,5.10,2047
J612,264751,UT,,,,,,,11:37:04 15-Jul-2024,0,11:37:04 15-Jul-2024,158,0,241,1297,2,74,,,,,
J612,264751,UT,,,,,,,11:37:04 15-Jul-2024,1,11:39:42 15-Jul-2024,78,241,408,1031,2,,,,,,
J612,264751,UT,,,,,,,11:37:04 15-Jul-2024,2,11:41:00 15-Jul-2024,116,408,440,1862,3,,,,,,
J612,264751,UT,,,,,,,11:37:04 15-Jul-2024,3,11:42:56 15-Jul-2024,182,440,336,4057,14,,,,,,
J612,264751,UT,,,,,,,11:37:04 15-Jul-2024,4,11:45:58 15-Jul-2024,242,336,0,4223,4,-38,,,,,
J612,264751,UT,,,,,,,05:52:55 17-Jul-2024,,,1135,,,,,,122,218,12.60,5.70,110
J612,264751,UT,,,,,,,05:52:55 17-Jul-2024,0,05:52:55 17-Jul-2024,240,0,296,2582,14,67,,,,,
J612,264751,UT,,,,,,,05:52:55 17-Jul-2024,1,05:56:55 17-Jul-2024,136,296,544,1132,0,,,,,,
J612,264751,UT,,,,,,,05:52:55 17-Jul-2024,2,05:59:11 17-Jul-2024,72,544,480,1268,2,,,,,,
J612,264751,UT,,,,,,,05:52:55 17-Jul-2024,3,06:00:23 17-Jul-2024,257,480,472,4801,15,,,,,,
J612,264751,UT,,,,,,,05:52:55 17-Jul-2024,4,06:04:40 17-Jul-2024,320,472,0,5753,3,-47,,,,,
J612,264751,UT,,,,,,,16:49:55 18-Jul-2024,,,1325,,,,,,21,237,12.40,5.00,120
J612,264751,UT,,,,,,,16:49:55 18-Jul-2024,0,16:49:55 18-Jul-2024,424,0,560,2657,1,72,,,,,
J612,264751,UT,,,,,,,16:49:55 18-Jul-2024,1,16:56:59 18-Jul-2024,103,560,624,1409,3,,,,,,
J612,264751,UT,,,,,,,16:49:55 18-Jul-2024,2,16:58:42 18-Jul-2024,254,624,498,4750,13,,,,,,
J612,264751,UT,,,,,,,16:49:55 18-Jul-2024,3,17:02:56 18-Jul-2024,283,498,212,5113,3,,,,,,
J612,264751,UT,,,,,,,16:49:55 18-Jul-2024,4,17:07:39 18-Jul-2024,141,212,0,2577,2,-42,,,,,
J612,264751,UT,A,56.2970,-141.3166,,,,03:50:07 19-Jul-2024,,,1350,,,,,,232,183,12.80,5.70,157
J612,264751,UT,A,56.2970,-141.3166,,,,03:50:07 19-Jul-2024,0,03:50:07 19-Jul-2024,121,0,156,707,0,65,,,,,
J612,264751,UT,A,56.2970,-141.3166,,,,03:50:07 19-Jul-2024,1,03:52:08 19-Jul-2024,354,156,272,1749,0,,,,,,
J612,264751,UT,A,56.2970,-141.3166,,,,03:50:07 19-Jul-2024,2,03:58:02 19-Jul-2024,131,272,376,1414,7,,,,,,
J612,264751,UT,A,56.2970,-141.3166,,,,03:50:07 19-Jul-2024,3,04:00:13 19-Jul-2024,335,376,320,4726,7,,,,,,
J612,264751,UT,A,56.2970,-141.3166,,,,03:50:07 19-Jul-2024,4,04:05:48 19-Jul-2024,252,320,0,4503,0,-37,,,,,
J612,264751,UT,B,56.3950,-142.3300,,,,07:15:10 19-Jul-2024,,,1034,,,,,,127,79,12.80,5.10,144
J612,264751,UT,B,56.3950,-142.3300,,,,07:15:10 19-Jul-2024,0,07:15:10 19-Jul-2024,229,0,424,1880,4,76,,,,,
J612,264751,UT,B,56.3950,-142.3300,,,,07:15:10 19-Jul-2024,1,07:18:59 19-Jul-2024,133,424,498,2780,16,,,,,,
J612,264751,UT,B,56.3950,-142.3300,,,,07:15:10 19-Jul-2024,2,07:21:12 19-Jul-2024,222,498,456,5191,23,,,,,,
J612,264751,UT,B,56.3950,-142.3300,,,,07:15:10 19-Jul-2024,3,07:24:54 19-Jul-2024,90,456,352,2166,7,,,,,,
J612,264751,UT,B,56.3950,-142.3300,,,,07:15:10 19-Jul-2024,4,07:26:24 19-Jul-2024,216,352,0,4210,1,-53,,,,,
J612,264751,UT,,,,,,,05:03:36 24-Jul-2024,,,1072,,,,,,229,149,13.40,4.20,88
J612,264751,UT,,,,,,,05:03:36 24-Jul-2024,0,05:03:36 24-Jul-2024,308,0,544,2237,1,79,,,,,
J612,264751,UT,,,,,,,05:03:36 24-Jul-2024,1,05:08:44 24-Jul-2024,84,544,488,1699,8,,,,,,
J612,264751,UT,,,,,,,05:03:36 24-Jul-2024,2,05:10:08 24-Jul-2024,100,488,528,1906,8,,,,,,
J612,264751,UT,,,,,,,05:03:36 24-Jul-2024,3,05:11:48 24-Jul-2024,169,528,464,2652,7,,,,,,
J612,264751,UT,,,,,,,05:03:36 24-Jul-2024,4,05:14:37 24-Jul-2024,323,464,0,5262,3,-44,,,,,
J612,264751,UT,,,,,,,18:45:14 24-Jul-2024,,,1094,,,,,,42,227,13.10,4.30,88
J612,264751,UT,,,,,,,18:45:14 24-Jul-2024,0,18:45:14 24-Jul-2024,157,0,192,1495,2,60,,,,,
J612,264751,UT,,,,,,,18:45:14 24-Jul-2024,1,18:47:51 24-Jul-2024,315,192,224,4354,0,,,,,,
J612,264751,UT,,,,,,,18:45:14 24-Jul-2024,2,18:53:06 24-Jul-2024,385,224,200,5585,0,,,,,,
J612,264751,UT,,,,,,,18:45:14 24-Jul-2024,3,18:59:31 24-Jul-2024,39,200,168,704,0,,,,,,
J612,264751,UT,,,,,,,18:45:14 24-Jul-2024,4,19:00:10 24-Jul-2024,110,168,0,1891,0,-42,,,,,
J612,264751,UT,,,,,,,01:32:12 25-Jul-2024,,,1162,,,,,,14,223,13.00,5.10,94
J612,264751,UT,,,,,,,01:32:12 25-Jul-2024,0,01:32:12 25-Jul-2024,125,0,188,1061,1,73,,,,,
J612,264751,UT,,,,,,,01:32:12 25-Jul-2024,1,01:34:17 25-Jul-2024,159,188,140,2593,0,,,,,,
J612,264751,UT,,,,,,,01:32:12 25-Jul-2024,2,01:36:56 25-Jul-2024,108,140,256,1178,7,,,,,,
J612,264751,UT,,,,,,,01:32:12 25-Jul-2024,3,01:38:44 25-Jul-2024,551,256,196,7483,0,,,,,,
J612,264751,UT,,,,,,,01:32:12 25-Jul-2024,4,01:47:55 25-Jul-2024,125,196,0,2180,1,-44,,,,,
J612,264751,UT,B,58.0793,-146.9106,,,,05:00:06 25-Jul-2024,,,1319,,,,,,233,167,13.20,5.00,125
J612,264751,UT,B,58.0793,-146.9106,,,,05:00:06 25-Jul-2024,0,05:00:06 25-Jul-2024,317,0,528,2468,0,78,,,,,
J612,264751,UT,B,58.0793,-146.9106,,,,05:00:06 25-Jul-2024,1,05:05:23 25-Jul-2024,177,528,560,3344,14,,,,,,
J612,264751,UT,B,58.0793,-146.9106,,,,05:00:06 25-Jul-2024,2,05:08:20 25-Jul-2024,103,560,488,2388,14,,,,,,
J612,264751,UT,B,58.0793,-146.9106,,,,05:00:06 25-Jul-2024,3,05:10:03 25-Jul-2024,299,488,448,5055,19,,,,,,
J612,264751,UT,B,58.0793,-146.9106,,,,05:00:06 25-Jul-2024,4,05:15:02 25-Jul-2024,298,448,0,4936,2,-55,,,,,
J612,264751,UT,B,58.0014,-146.9881,,,,18:42:38 25-Jul-2024,,,1287,,,,,,28,182,12.40,5.20,125
J612,264751,UT,B,58.0014,-146.9881,,,,18:42:38 25-Jul-2024,0,18:42:38 25-Jul-2024,200,0,176,1675,0,44,,,,,
J612,264751,UT,B,58.0014,-146.9881,,,,18:42:38 25-Jul-2024,1,18:45:58 25-Jul-2024,272,176,560,1819,2,,,,,,
J612,264751,UT,B,58.0014,-146.9881,,,,18:42:38 25-Jul-2024,2,18:50:30 25-Jul-2024,136,560,576,2058,3,,,,,,
J612,264751,UT,B,58.0014,-146.9881,,,,18:42:38 25-Jul-2024,3,18:52:46 25-Jul-2024,209,576,432,4739,22,,,,,,
J612,264751,UT,B,58.0014,-146.9881,,,,18:42:38 25-Jul-2024,4,18:56:15 25-Jul-2024,345,432,0,6079,8,-34,,,,,
J612,264751,UT,B,58.3091,-148.1245,,,,19:21:08 26-Jul-2024,,,1204,,,,,,67,189,12.50,6.20,72
J612,264751,UT,B,58.3091,-148.1245,,,,19:21:08 26-Jul-2024,0,19:21:08 26-Jul-2024,318,0,528,2120,1,79,,,,,
J612,264751,UT,B,58.3091,-148.1245,,,,19:21:08 26-Jul-2024,1,19:26:26 26-Jul-2024,177,528,656,1590,0,,,,,,
J612,264751,UT,B,58.3091,-148.1245,,,,19:21:08 26-Jul-2024,2,19:29:23 26-Jul-2024,151,656,528,2014,1,,,,,,
J612,264751,UT,B,58.3091,-148.1245,,,,19:21:08 26-Jul-2024,3,19:31:54 26-Jul-2024,415,528,23,6730,0,,,,,,
J612,264751,UT,B,58.3091,-148.1245,,,,19:21:08 26-Jul-2024,4,19:38:49 26-Jul-2024,71,23,0,1060,0,8,,,,,
J612,264751,UT,B,58.3551,-148.3473,,,,03:09:41 27-Jul-2024,,,1312,,,,,,238,182,13.20,6.20,93
J612,264751,UT,B,58.3551,-148.3473,,,,03:09:41 27-Jul-2024,0,03:09:41 27-Jul-2024,505,0,768,4262,8,72,,,,,
J612,264751,UT,B,58.3551,-148.3473,,,,03:09:41 27-Jul-2024,1,03:18:06 27-Jul-2024,200,768,608,3759,9,,,,,,
J612,264751,UT,B,58.3551,-148.3473,,,,03:09:41 27-Jul-2024,2,03:21:26 27-Jul-2024,276,608,272,4195,2,,,,,,
J612,264751,UT,B,58.3551,-148.3473,,,,03:09:41 27-Jul-2024,3,03:26:02 27-Jul-2024,28,272,296,705,6,,,,,,
J612,264751,UT,B,58.3551,-148.3473,,,,03:09:41 27-Jul-2024,4,03:26:30 27-Jul-2024,210,296,0,3323,1,-44,,,,,
J612,264751,UT,B,58.4272,-148.5063,,,,06:44:57 27-Jul-2024,,,1122,,,,,,82,103,12.80,6.10,99
J612,264751,UT,B,58.4272,-148.5063,,,,06:44:57 27-Jul-2024,0,06:44:57 27-Jul-2024,344,0,512,3431,14,71,,,,,
J612,264751,UT,B,58.4272,-148.5063,,,,06:44:57 27-Jul-2024,1,06:50:41 27-Jul-2024,80,512,512,1826,11,,,,,,
J612,264751,UT,B,58.4272,-148.5063,,,,06:44:57 27-Jul-2024,2,06:52:01 27-Jul-2024,223,512,384,3998,16,,,,,,
J612,264751,UT,B,58.4272,-148.5063,,,,06:44:57 27-Jul-2024,3,06:55:44 27-Jul-2024,280,384,144,3651,3,,,,,,
J612,264751,UT,B,58.4272,-148.5063,,,,06:44:57 27-Jul-2024,4,07:00:24 27-Jul-2024,96,144,0,1385,0,-36,,,,,
J612,264751,UT,B,58.4931,-149.1727,,,,20:44:23 28-Jul-2024,,,1208,,,,,,47,157,12.40,5.70,151
J612,264751,UT,B,58.4931,-149.1727,,,,20:44:23 28-Jul-2024,0,20:44:23 28-Jul-2024,372,0,608,2051,0,83,,,,,
J612,264751,UT,B,58.4931,-149.1727,,,,20:44:23 28-Jul-2024,1,20:50:35 28-Jul-2024,107,608,720,703,3,,,,,,
J612,264751,UT,B,58.4931,-149.1727,,,,20:44:23 28-Jul-2024,2,20:52:22 28-Jul-2024,91,720,720,2578,16,,,,,,
J612,264751,UT,B,58.4931,-149.1727,,,,20:44:23 28-Jul-2024,3,20:53:53 28-Jul-2024,58,720,672,1055,11,,,,,,
J612,264751,UT,B,58.4931,-149.1727,,,,20:44:23 28-Jul-2024,4,20:54:51 28-Jul-2024,429,672,0,7440,6,-55,,,,,
J612,264751,UT,B,58.4099,-148.4919,,,,03:44:52 29-Jul-2024,,,1639,,,,,,220,236,11.50,5.30,131
J612,264751,UT,B,58.4099,-148.4919,,,,03:44:52 29-Jul-2024,0,03:44:52 29-Jul-2024,212,0,312,888,0,79,,,,,
J612,264751,UT,B,58.4099,-148.4919,,,,03:44:52 29-Jul-2024,1,03:48:24 29-Jul-2024,330,312,320,2906,6,,,,,,
J612,264751,UT,B,58.4099,-148.4919,,,,03:44:52 29-Jul-2024,2,03:53:54 29-Jul-2024,436,320,288,5127,10,,,,,,
J612,264751,UT,B,58.4099,-148.4919,,,,03:44:52 29-Jul-2024,3,04:01:10 29-Jul-2024,306,288,312,4804,21,,,,,,
J612,264751,UT,B,58.4099,-148.4919,,,,03:44:52 29-Jul-2024,4,04:06:16 29-Jul-2024,224,312,0,3714,0,-41,,,,,
J612,264751,UT,,,,,,,08:23:15 30-Jul-2024,,,1137,,,,,,169,60,12.70,5.60,132
J612,264751,UT,,,,,,,08:23:15 30-Jul-2024,0,08:23:15 30-Jul-2024,369,0,592,2468,8,79,,,,,
J612,264751,UT,,,,,,,08:23:15 30-Jul-2024,1,08:29:24 30-Jul-2024,173,592,608,3237,25,,,,,,
J612,264751,UT,,,,,,,08:23:15 30-Jul-2024,2,08:32:17 30-Jul-2024,39,608,608,364,2,,,,,,
J612,264751,UT,,,,,,,08:23:15 30-Jul-2024,3,08:32:56 30-Jul-2024,118,608,472,1821,8,,,,,,
J612,264751,UT,,,,,,,08:23:15 30-Jul-2024,4,08:34:54 30-Jul-2024,306,472,0,5139,2,-60,,,,,
J612,264751,UT,,,,,,,18:31:34 02-Aug-2024,,,1224,,,,,,52,226,14.10,4.90,118
J612,264751,UT,,,,,,,18:31:34 02-Aug-2024,0,18:31:34 02-Aug-2024,164,0,204,1244,0,66,,,,,
J612,264751,UT,,,,,,,18:31:34 02-Aug-2024,1,18:34:18 02-Aug-2024,389,204,164,5448,0,,,,,,
J612,264751,UT,,,,,,,18:31:34 02-Aug-2024,2,18:40:47 02-Aug-2024,302,164,212,3990,0,,,,,,
J612,264751,UT,,,,,,,18:31:34 02-Aug-2024,3,18:45:49 02-Aug-2024,139,212,192,2102,0,,,,,,
J612,264751,UT,,,,,,,18:31:34 02-Aug-2024,4,18:48:08 02-Aug-2024,112,192,0,2274,0,-41,,,,,
J612,264751,UT,,,,,,,10:34:58 04-Aug-2024,,,991,,,,,,112,64,12.50,,89
J612,264751,UT,,,,,,,10:34:58 04-Aug-2024,0,10:34:58 04-Aug-2024,240,0,116,3572,28,32,,,,,
J612,264751,UT,,,,,,,10:34:58 04-Aug-2024,1,10:38:58 04-Aug-2024,387,116,124,7201,41,,,,,,
J612,264751,UT,,,,,,,10:34:58 04-Aug-2024,2,10:45:25 04-Aug-2024,85,124,86,1304,3,,,,,,
J612,264751,UT,,,,,,,10:34:58 04-Aug-2024,3,10:46:50 04-Aug-2024,49,86,120,907,5,,,,,,
J612,264751,UT,,,,,,,10:34:58 04-Aug-2024,4,10:47:39 04-Aug-2024,141,120,0,2892,14,-19,,,,,
J612,264751,UT,,,,,,,21:13:19 04-Aug-2024,,,1085,,,,,,22,208,12.40,4.50,84
J612,264751,UT,,,,,,,21:13:19 04-Aug-2024,0,21:13:19 04-Aug-2024,149,0,204,1154,0,70,,,,,
J612,264751,UT,,,,,,,21:13:19 04-Aug-2024,1,21:15:48 04-Aug-2024,336,204,172,4726,1,,,,,,
J612,264751,UT,,,,,,,21:13:19 04-Aug-2024,2,21:21:24 04-Aug-2024,55,172,248,1005,6,,,,,,
J612,264751,UT,,,,,,,21:13:19 04-Aug-2024,3,21:22:19 04-Aug-2024,305,248,204,4242,0,,,,,,
J612,264751,UT,,,,,,,21:13:19 04-Aug-2024,4,21:27:24 04-Aug-2024,156,204,0,2754,2,-30,,,,,
J612,264751,UT,,,,,,,15:20:03 05-Aug-2024,,,1298,,,,,,190,149,12.10,4.50,101
J612,264751,UT,,,,,,,15:20:03 05-Aug-2024,0,15:20:03 05-Aug-2024,187,0,248,1404,0,64,,,,,
J612,264751,UT,,,,,,,15:20:03 05-Aug-2024,1,15:23:10 05-Aug-2024,355,248,416,8916,54,,,,,,
J612,264751,UT,,,,,,,15:20:03 05-Aug-2024,2,15:29:05 05-Aug-2024,281,416,480,6178,41,,,,,,
J612,264751,UT,,,,,,,15:20:03 05-Aug-2024,3,15:33:46 05-Aug-2024,112,480,392,2036,0,,,,,,
J612,264751,UT,,,,,,,15:20:03 05-Aug-2024,4,15:35:38 05-Aug-2024,262,392,0,4633,0,-40,,,,,
J612,264751,UT,,,,,,,05:08:25 06-Aug-2024,,,767,,,,,,189,92,12.30,4.40,72
J612,264751,UT,,,,,,,05:08:25 06-Aug-2024,0,05:08:25 06-Aug-2024,136,0,66,1923,0,37,,,,,
J612,264751,UT,,,,,,,05:08:25 06-Aug-2024,1,05:10:41 06-Aug-2024,125,66,196,683,0,,,,,,
J612,264751,UT,,,,,,,05:08:25 06-Aug-2024,2,05:12:46 06-Aug-2024,103,196,200,1215,0,,,,,,
J612,264751,UT,,,,,,,05:08:25 06-Aug-2024,3,05:14:29 06-Aug-2024,206,200,120,3214,0,,,,,,
J612,264751,UT,,,,,,,05:08:25 06-Aug-2024,4,05:17:55 06-Aug-2024,125,120,0,2404,1,-7,,,,,
J612,264751,UT,B,53.9275,-145.7888,,,,06:55:06 09-Aug-2024,,,1011,,,,,,98,64,12.50,4.20,117
J612,264751,UT,B,53.9275,-145.7888,,,,06:55:06 09-Aug-2024,0,06:55:06 09-Aug-2024,168,0,172,1820,12,59,,,,,
J612,264751,UT,B,53.9275,-145.7888,,,,06:55:06 09-Aug-2024,1,06:57:54 09-Aug-2024,90,172,360,1067,1,,,,,,
J612,264751,UT,B,53.9275,-145.7888,,,,06:55:06 09-Aug-2024,2,06:59:24 09-Aug-2024,217,360,456,3358,17,,,,,,
J612,264751,UT,B,53.9275,-145.7888,,,,06:55:06 09-Aug-2024,3,07:03:01 09-Aug-2024,202,456,352,3986,13,,,,,,
J612,264751,UT,B,53.9275,-145.7888,,,,06:55:06 09-Aug-2024,4,07:06:23 09-Aug-2024,217,352,0,3735,3,-60,,,,,
J612,264751,UT,B,53.0227,-146.8978,,,,13:54:12 10-Aug-2024,,,1097,,,,,,162,118,12.40,4.20,149
J612,264751,UT,B,53.0227,-146.8978,,,,13:54:12 10-Aug-2024,0,13:54:12 10-Aug-2024,318,0,498,2389,0,79,,,,,
J612,264751,UT,B,53.0227,-146.8978,,,,13:54:12 10-Aug-2024,1,13:59:30 10-Aug-2024,112,498,528,2308,12,,,,,,
J612,264751,UT,B,53.0227,-146.8978,,,,13:54:12 10-Aug-2024,2,14:01:22 10-Aug-2024,111,528,512,2186,11,,,,,,
J612,264751,UT,B,53.0227,-146.8978,,,,13:54:12 10-Aug-2024,3,14:03:13 10-Aug-2024,59,512,464,931,3,,,,,,
J612,264751,UT,B,53.0227,-146.8978,,,,13:54:12 10-Aug-2024,4,14:04:12 10-Aug-2024,348,464,0,5142,5,-43,,,,,
J612,264751,UT,,,,,,,16:43:48 13-Aug-2024,,,1210,,,,,,2,251,12.40,4.60,118
J612,264751,UT,,,,,,,16:43:48 13-Aug-2024,0,16:43:48 13-Aug-2024,299,0,400,2731,0,73,,,,,
J612,264751,UT,,,,,,,16:43:48 13-Aug-2024,1,16:48:47 13-Aug-2024,68,400,528,617,0,,,,,,
J612,264751,UT,,,,,,,16:43:48 13-Aug-2024,2,16:49:55 13-Aug-2024,128,528,640,1498,2,,,,,,
J612,264751,UT,,,,,,,16:43:48 13-Aug-2024,3,16:52:03 13-Aug-2024,273,640,480,4229,12,,,,,,
J612,264751,UT,,,,,,,16:43:48 13-Aug-2024,4,16:56:36 13-Aug-2024,324,480,0,5594,0,-32,,,,,
J612,264751,UT,B,51.4307,-142.6397,,,,02:39:37 17-Aug-2024,,,1462,,,,,,252,225,13.90,6.10,119
J612,264751,UT,B,51.4307,-142.6397,,,,02:39:37 17-Aug-2024,0,02:39:37 17-Aug-2024,451,0,624,3695,4,80,,,,,
J612,264751,UT,B,51.4307,-142.6397,,,,02:39:37 17-Aug-2024,1,02:47:08 17-Aug-2024,74,624,640,1344,8,,,,,,
J612,264751,UT,B,51.4307,-142.6397,,,,02:39:37 17-Aug-2024,2,02:48:22 17-Aug-2024,126,640,560,1728,1,,,,,,
J612,264751,UT,B,51.4307,-142.6397,,,,02:39:37 17-Aug-2024,3,02:50:28 17-Aug-2024,251,560,576,4463,15,,,,,,
J612,264751,UT,B,51.4307,-142.6397,,,,02:39:37 17-Aug-2024,4,02:54:39 17-Aug-2024,441,576,0,6095,4,-37,,,,,
J612,264751,UT,B,50.5287,-141.8336,,,,18:49:30 18-Aug-2024,,,1353,,,,,,65,24,13.90,5.50,123
J612,264751,UT,B,50.5287,-141.8336,,,,18:49:30 18-Aug-2024,0,18:49:30 18-Aug-2024,375,0,544,2927,0,74,,,,,
J612,264751,UT,B,50.5287,-141.8336,,,,18:49:30 18-Aug-2024,1,18:55:45 18-Aug-2024,67,544,592,1052,5,,,,,,
J612,264751,UT,B,50.5287,-141.8336,,,,18:49:30 18-Aug-2024,2,18:56:52 18-Aug-2024,125,592,608,2286,14,,,,,,
J612,264751,UT,B,50.5287,-141.8336,,,,18:49:30 18-Aug-2024,3,18:58:57 18-Aug-2024,259,608,576,4161,20,,,,,,
J612,264751,UT,B,50.5287,-141.8336,,,,18:49:30 18-Aug-2024,4,19:03:16 18-Aug-2024,404,576,0,5807,2,-51,,,,,
J612,264751,UT,,,,,,,21:18:08 20-Aug-2024,,,1428,,,,,,47,46,14.20,5.70,116
J612,264751,UT,,,,,,,21:18:08 20-Aug-2024,0,21:18:08 20-Aug-2024,441,0,608,3560,0,77,,,,,
J612,264751,UT,,,,,,,21:18:08 20-Aug-2024,1,21:25:29 20-Aug-2024,225,608,608,4232,20,,,,,,
J612,264751,UT,,,,,,,21:18:08 20-Aug-2024,2,21:29:14 20-Aug-2024,62,608,656,752,1,,,,,,
J612,264751,UT,,,,,,,21:18:08 20-Aug-2024,3,21:30:16 20-Aug-2024,195,656,528,2967,8,,,,,,
J612,264751,UT,,,,,,,21:18:08 20-Aug-2024,4,21:33:31 20-Aug-2024,389,528,0,5023,0,-42,,,,,
J612,264751,UT,,,,,,,15:17:08 22-Aug-2024,,,1394,,,,,,220,197,15.10,5.50,22
J612,264751,UT,,,,,,,15:17:08 22-Aug-2024,0,15:17:08 22-Aug-2024,429,0,608,3976,1,74,,,,,
J612,264751,UT,,,,,,,15:17:08 22-Aug-2024,1,15:24:17 22-Aug-2024,150,608,576,2712,17,,,,,,
J612,264751,UT,,,,,,,15:17:08 22-Aug-2024,2,15:26:47 22-Aug-2024,171,576,624,2712,11,,,,,,
J612,264751,UT,,,,,,,15:17:08 22-Aug-2024,3,15:29:38 22-Aug-2024,236,624,544,3864,9,,,,,,
J612,264751,UT,,,,,,,15:17:08 22-Aug-2024,4,15:33:34 22-Aug-2024,386,544,0,4719,2,-49,,,,,
J612,264751,UT,A,49.3479,-139.8988,,,,18:46:08 22-Aug-2024,,,1573,,,,,,36,12,15.30,5.50,141
J612,264751,UT,A,49.3479,-139.8988,,,,18:46:08 22-Aug-2024,0,18:46:08 22-Aug-2024,503,0,656,4295,2,77,,,,,
J612,264751,UT,A,49.3479,-139.8988,,,,18:46:08 22-Aug-2024,1,18:54:31 22-Aug-2024,269,656,640,3884,8,,,,,,
J612,264751,UT,A,49.3479,-139.8988,,,,18:46:08 22-Aug-2024,2,18:59:00 22-Aug-2024,56,640,576,594,0,,,,,,
