DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
K311,264746,UT,06:45:22 29-May-2024,Argos,B,43.8409,-134.0404,2528,5142,1242,73,,,,,,
K311,264746,UT,08:27:31 29-May-2024,Argos,A,43.8691,-134.0925,1463,5330,401,70,,,,,,
K311,264746,UT,10:15:10 29-May-2024,Argos,B,43.9106,-134.1503,1870,3388,1032,79,,,,,,
K311,264746,UT,13:15:23 29-May-2024,Argos,A,43.9693,-134.1810,934,3015,289,18,,,,,,
K311,264746,UT,13:54:02 29-May-2024,Argos,A,43.9934,-134.1872,227,723,71,107,,,,,,
K311,264746,UT,14:57:06 29-May-2024,Argos,0,44.0079,-134.2463,1807,29555,110,92,,,,,,
K311,264746,UT,15:30:02 29-May-2024,Argos,3,44.0021,-134.2245,146,211,101,103,,,,,,
K311,264746,UT,16:08:27 29-May-2024,Argos,3,44.0018,-134.2202,183,395,85,94,,,,,,
K311,264746,UT,06:27:33 30-May-2024,Argos,B,44.1757,-134.3694,15069,27289,8320,64,,,,,,
K311,264746,UT,12:36:19 30-May-2024,Argos,B,44.0713,-134.4200,15634,35641,6857,82,,,,,,
K311,264746,UT,23:47:05 30-May-2024,Argos,B,43.8793,-134.3746,18769,59836,5887,89,,,,,,
K311,264746,UT,03:07:42 31-May-2024,Argos,B,43.8487,-134.3729,4805,18091,1276,84,,,,,,
K311,264746,UT,03:07:42 31-May-2024,Argos,B,43.8208,-134.7951,5165,15390,1733,99,,,,,,
K311,264746,UT,14:24:06 31-May-2024,Argos,B,43.6718,-135.3224,5767,12951,2567,101,,,,,,
K311,264746,UT,17:04:02 31-May-2024,Argos,B,43.6250,-135.4309,8326,110760,625,97,,,,,,
K311,264746,UT,07:50:09 01-Jun-2024,Argos,B,43.4135,-135.8851,8141,30612,2165,103,,,,,,
K311,264746,UT,14:53:31 01-Jun-2024,Argos,B,43.8456,-135.4556,20024,171226,2341,82,,,,,,
K311,264746,UT,09:40:40 03-Jun-2024,Argos,B,44.1297,-137.5467,17211,55667,5321,163,,,,,,
K311,264746,UT,16:23:39 03-Jun-2024,Argos,B,44.2832,-137.7014,33805,54440,20991,113,,,,,,
K311,264746,UT,03:10:08 04-Jun-2024,Argos,B,44.4426,-138.1493,60965,143085,25975,90,,,,,,
K311,264746,UT,03:10:08 04-Jun-2024,Argos,B,44.4316,-138.1519,37840,236406,6056,92,,,,,,
K311,264746,UT,06:25:52 04-Jun-2024,Argos,B,44.4646,-138.2739,4463,27138,734,91,,,,,,
K311,264746,UT,07:16:20 04-Jun-2024,Argos,B,44.4749,-138.3190,6557,30635,1403,91,,,,,,
K311,264746,UT,14:01:28 04-Jun-2024,Argos,B,44.5374,-138.8045,6003,16963,2124,101,,,,,,
K311,264746,UT,21:00:59 04-Jun-2024,Argos,B,44.5867,-139.0621,12343,80112,1901,108,,,,,,
K311,264746,UT,22:31:51 04-Jun-2024,Argos,B,44.5266,-138.9163,8017,56728,1133,132,,,,,,
K311,264746,UT,23:41:52 04-Jun-2024,Argos,B,44.5298,-138.9513,2414,5984,974,18,,,,,,
K311,264746,UT,02:39:38 05-Jun-2024,Argos,A,44.5327,-139.0299,1348,10141,179,64,,,,,,
K311,264746,UT,03:01:19 05-Jun-2024,Argos,A,44.4804,-139.1469,907,4197,196,46,,,,,,
K311,264746,UT,04:25:52 05-Jun-2024,Argos,A,44.5173,-139.1631,2964,12686,692,97,,,,,,
K311,264746,UT,04:26:39 05-Jun-2024,Argos,B,44.4775,-139.1755,3094,4498,2127,65,,,,,,
K311,264746,UT,04:46:49 05-Jun-2024,Argos,A,44.4893,-139.1392,11094,64495,1908,89,,,,,,
K311,264746,UT,05:06:37 05-Jun-2024,Argos,B,44.4910,-139.1433,12737,41785,3882,89,,,,,,
K311,264746,UT,05:52:04 05-Jun-2024,Argos,B,44.4964,-139.1528,10703,25843,4432,93,,,,,,
K311,264746,UT,06:05:40 05-Jun-2024,Argos,B,44.4922,-139.1483,9214,24287,3495,100,,,,,,
K311,264746,UT,06:06:04 05-Jun-2024,Argos,B,44.5211,-139.2232,1157,8986,149,65,,,,,,
K311,264746,UT,06:06:04 05-Jun-2024,Argos,B,44.5276,-139.2119,887,4854,162,70,,,,,,
K311,264746,UT,06:28:01 05-Jun-2024,Argos,B,44.5218,-139.2526,651,2301,184,173,,,,,,
K311,264746,UT,06:35:47 05-Jun-2024,Argos,B,44.5210,-139.2539,673,979,462,163,,,,,,
K311,264746,UT,06:48:40 05-Jun-2024,Argos,B,44.5518,-139.2710,1453,2399,880,70,,,,,,
K311,264746,UT,07:45:21 05-Jun-2024,Argos,B,44.5857,-139.3107,2947,27354,317,71,,,,,,
K311,264746,UT,07:45:21 05-Jun-2024,Argos,B,44.5851,-139.3122,545,2853,104,73,,,,,,
K311,264746,UT,09:25:04 05-Jun-2024,Argos,B,44.6091,-139.3575,1403,2272,865,85,,,,,,
K311,264746,UT,09:45:22 05-Jun-2024,Argos,B,44.6082,-139.3635,1370,7033,266,82,,,,,,
K311,264746,UT,13:26:52 05-Jun-2024,Argos,B,44.6079,-139.3635,2284,5229,997,86,,,,,,
K311,264746,UT,15:04:35 05-Jun-2024,Argos,B,44.5784,-139.4743,3443,209852,56,98,,,,,,
K311,264746,UT,16:29:48 05-Jun-2024,Argos,A,44.6117,-139.7483,3064,8543,1098,28,,,,,,
K311,264746,UT,16:29:48 05-Jun-2024,Argos,A,44.5994,-139.7531,1523,3106,746,46,,,,,,
K311,264746,UT,16:50:30 05-Jun-2024,Argos,B,44.6200,-139.6989,2062,8408,505,76,,,,,,
K311,264746,UT,18:27:18 05-Jun-2024,Argos,B,44.5927,-139.8990,1731,6536,458,114,,,,,,
K311,264746,UT,18:45:51 05-Jun-2024,Argos,B,44.5924,-139.9244,2100,5809,759,113,,,,,,
K311,264746,UT,19:11:54 05-Jun-2024,Argos,A,44.5734,-139.9187,5435,47579,620,108,,,,,,
K311,264746,UT,19:58:17 05-Jun-2024,Argos,B,44.5944,-139.9913,2195,6605,729,105,,,,,,
K311,264746,UT,19:58:40 05-Jun-2024,Argos,B,44.5891,-140.0417,1767,11793,264,119,,,,,,
K311,264746,UT,01:42:09 06-Jun-2024,Argos,B,44.5265,-140.4885,2628,5184,1332,96,,,,,,
K311,264746,UT,02:16:58 06-Jun-2024,Argos,Z,44.5186,-140.1468,2042,53192,78,72,,,,,,
K311,264746,UT,03:25:04 06-Jun-2024,Argos,A,44.4785,-140.3370,7519,109170,517,115,,,,,,
K311,264746,UT,04:45:13 06-Jun-2024,Argos,B,44.4658,-140.4349,8280,28073,2442,114,,,,,,
K311,264746,UT,05:05:29 06-Jun-2024,Argos,B,44.4640,-140.4440,6071,12340,2986,87,,,,,,
K311,264746,UT,05:27:20 06-Jun-2024,Argos,A,44.4807,-140.4050,849,3025,238,10,,,,,,
K311,264746,UT,05:46:22 06-Jun-2024,Argos,A,44.5115,-140.4044,1235,6327,241,102,,,,,,
K311,264746,UT,06:22:17 06-Jun-2024,Argos,B,44.5252,-140.4299,1732,12741,235,89,,,,,,
K311,264746,UT,16:24:21 06-Jun-2024,Argos,B,44.6689,-140.8678,6716,10891,4141,103,,,,,,
K311,264746,UT,18:49:39 06-Jun-2024,Argos,B,44.6941,-140.9665,10479,92014,1193,122,,,,,,
K311,264746,UT,19:37:07 06-Jun-2024,Argos,B,44.7082,-141.0032,10411,83816,1293,122,,,,,,
K311,264746,UT,03:31:58 07-Jun-2024,Argos,B,44.8005,-141.2418,8789,45585,1694,128,,,,,,
K311,264746,UT,03:31:58 07-Jun-2024,Argos,B,44.6762,-141.0547,3166,11049,907,91,,,,,,
K311,264746,UT,07:01:51 07-Jun-2024,Argos,B,44.7385,-141.2305,3440,7941,1490,90,,,,,,
K311,264746,UT,14:08:43 07-Jun-2024,Argos,B,44.8111,-141.3976,4170,8720,1994,82,,,,,,
K311,264746,UT,14:08:43 07-Jun-2024,Argos,B,44.7960,-141.3893,5611,33957,927,90,,,,,,
