DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
160381,160381,UT,05:30:11 06-Jun-2017,,,B,21.4562,-157.7916,CRC 241.240,01:55:00 25-May-2017,PDT,30,33,74,228,54,110,192,40,150,253,160,51,246,8,222,146,101,49,164,206,242,48,128,19,117,91,196,166,89,32,184,
160381,160381,UT,05:32:28 06-Jun-2017,,,B,21.4562,-157.7916,CRC 252.233,00:00:00 27-May-2017,CumulativeDist,31,129,149,216,4,59,159,212,226,0,192,39,75,188,37,163,55,111,130,120,243,32,24,,,,,,,,,
160381,160381,UT,04:55:35 08-Jun-2017,,,A,21.4637,-157.7667,CRC 254.153,22:25:00 01-Jun-2017,PDT,31,193,75,6,203,26,192,38,224,41,184,14,108,4,153,129,229,192,137,90,7,221,249,81,126,176,190,33,116,8,202,
160381,160381,UT,04:57:43 08-Jun-2017,,,A,21.4637,-157.7667,CRC 244.149,00:00:00 01-Jun-2017,CumulativeDist,30,129,150,8,16,83,123,231,45,1,122,242,38,240,219,91,74,38,89,78,149,222,209,,,,,,,,,
160381,160381,UT,01:23:13 09-Jun-2017,,,B,21.4543,-157.8510,CRC 134.127,00:00:00 08-Jun-2017,CumulativeDist,16,193,150,64,28,49,211,81,31,157,74,99,142,116,53,46,249,41,240,160,244,114,175,,,,,,,,,
160381,160381,UT,15:16:44 10-Jun-2017,,,B,21.4404,-157.6599,CRC 254.0,22:25:00 01-Jun-2017,PDT,31,193,75,6,203,26,192,38,224,41,184,14,108,4,153,129,229,192,137,88,50,82,14,149,1,8,199,71,54,89,171,
160381,160381,UT,15:17:42 10-Jun-2017,,,B,21.4404,-157.6599,CRC 244.180,00:00:00 01-Jun-2017,CumulativeDist,30,129,150,8,16,55,64,145,219,168,197,178,62,173,151,152,133,228,123,140,50,191,67,,,,,,,,,
160381,160381,UT,17:07:38 10-Jun-2017,,,1,21.4254,-157.6498,CRC 159.22,00:00:00 24-May-2017,CumulativeDist,19,225,149,192,2,114,130,212,214,0,128,64,17,4,34,35,17,152,77,166,243,104,0,,,,,,,,,
160381,160381,UT,16:02:31 15-Jun-2017,,,,,,CRC 60.146,,CumulativeDist,7,129,150,86,28,41,194,212,114,0,192,208,46,9,140,62,100,148,76,103,19,200,0,,,,,,,,,
160381,160381,UT,16:49:13 15-Jun-2017,,,2,21.4884,-157.7691,Length 27?,14:42:13 10-Jun-2017,Fast-GPS,139,41,213,26,40,151,97,182,161,17,98,197,81,78,117,63,186,202,234,83,36,89,149,109,25,15,107,,,,,
160381,160381,UT,16:50:49 15-Jun-2017,,,2,21.4884,-157.7691,Length 31?,04:27:16 24-May-2017,Fast-GPS,234,224,141,160,219,18,5,127,87,132,232,99,50,239,45,31,48,202,224,61,135,174,125,54,135,204,102,44,9,94,216,
160381,160381,UT,16:51:37 15-Jun-2017,,,2,21.4884,-157.7691,CRC 248.192,00:00:00 31-May-2017,CumulativeDist,31,1,149,248,2,175,66,212,226,0,128,56,15,4,165,102,197,39,215,181,176,172,154,,,,,,,,,
160381,160381,UT,16:53:26 15-Jun-2017,,,2,21.4884,-157.7691,CRC 5.201,00:00:00 05-Jun-2017,CumulativeDist,0,161,150,40,36,52,130,212,210,0,192,64,15,3,97,51,43,154,77,0,224,23,14,,,,,,,,,
160381,160381,UT,16:54:34 15-Jun-2017,,,2,21.4884,-157.7691,CRC 141.87,01:55:00 01-Jun-2017,PDT,17,161,75,4,52,22,192,39,96,41,192,14,108,4,145,193,227,160,137,108,42,90,11,177,3,35,136,204,165,44,92,
160381,160381,UT,16:54:34 15-Jun-2017,,,3,21.4811,-157.7668,CRC 141.215,01:55:00 01-Jun-2017,PDT,17,161,75,4,52,22,192,39,96,41,192,14,108,4,145,193,227,160,137,108,42,90,15,157,207,173,160,143,70,213,193,
160381,160381,UT,16:55:24 15-Jun-2017,,,3,21.4811,-157.7668,CRC 94.39,00:00:00 07-Jun-2017,CumulativeDist,11,193,150,56,12,48,130,212,214,0,192,48,10,2,194,115,8,154,79,40,20,216,0,,,,,,,,,
160381,160381,UT,16:58:25 15-Jun-2017,,,3,21.4811,-157.7668,CRC 157.132,03:55:00 08-Jun-2017,PDT,19,161,75,32,116,34,192,39,32,41,200,54,120,178,184,187,219,161,24,144,100,144,31,93,69,17,239,199,111,137,199,
160381,160381,UT,17:01:53 15-Jun-2017,,,3,21.4811,-157.7668,Length 31?,12:30:54 13-May-2017,Fast-GPS,202,181,143,108,14,18,219,31,203,73,251,198,42,159,246,241,50,187,31,18,154,139,40,2,49,193,89,57,65,213,80,
160381,160381,UT,16:23:27 16-Jun-2017,,,B,21.5371,-157.7682,CRC 73.89,16:15:00 16-Jun-2017,PDT,9,33,75,66,4,58,192,39,0,73,160,66,54,17,136,102,241,30,120,250,110,187,20,195,89,142,116,4,223,75,171,
160381,160381,UT,16:23:27 16-Jun-2017,,,B,21.5366,-157.8125,CRC 73.6,16:15:00 16-Jun-2017,PDT,9,33,75,66,4,58,192,39,0,73,160,66,54,17,136,69,85,137,251,2,246,231,18,176,31,198,245,69,197,67,84,
160381,160381,UT,17:32:22 16-Jun-2017,,,B,21.5587,-157.8311,CRC 16.204,02:00:00 03-Jun-2017,CumulativeDist,2,1,150,24,184,55,98,180,83,65,194,176,227,146,233,100,47,53,188,28,122,238,155,,,,,,,,,
160381,160381,UT,17:34:36 16-Jun-2017,,,B,21.5587,-157.8311,CRC 60.247,00:00:00 10-Jun-2017,CumulativeDist,7,129,150,80,28,41,195,211,234,124,188,254,151,100,62,196,117,56,100,245,40,56,88,,,,,,,,,
160381,160381,UT,19:14:53 16-Jun-2017,,,B,21.5963,-157.8728,CRC 5.20,00:00:00 05-Jun-2017,CumulativeDist,0,161,150,40,36,52,130,212,210,0,192,64,15,3,97,146,226,206,85,103,101,240,167,,,,,,,,,
160381,160381,UT,19:37:39 16-Jun-2017,,,B,21.6105,-157.8813,CRC 94.160,00:00:00 07-Jun-2017,CumulativeDist,11,193,150,56,12,48,130,212,198,2,216,153,40,24,157,143,246,25,240,145,152,149,240,,,,,,,,,
160381,160381,UT,19:39:56 16-Jun-2017,,,B,21.6105,-157.8813,CRC 157.244,03:55:00 08-Jun-2017,PDT,19,161,75,32,116,34,192,39,32,41,200,18,58,51,168,66,61,122,103,70,52,209,5,255,119,73,104,136,216,198,58,
160381,160381,UT,20:32:50 16-Jun-2017,,,1,21.6295,-157.8825,Length 31?,05:03:32 25-May-2017,Fast-GPS,202,228,161,192,223,179,181,87,184,237,22,18,6,91,255,116,131,46,55,122,248,13,198,45,10,64,218,146,202,0,33,
160381,160381,UT,20:33:36 16-Jun-2017,,,1,21.6295,-157.8825,CRC 219.156,00:00:00 15-Jun-2017,CumulativeDist,27,97,150,120,4,107,130,212,226,1,0,104,24,29,140,94,253,185,203,42,82,99,166,,,,,,,,,
160381,160381,UT,20:35:53 16-Jun-2017,,,1,21.6295,-157.8825,CRC 23.124,04:05:00 15-Jun-2017,PDT,2,225,75,60,128,14,128,103,96,185,208,42,66,20,133,134,158,130,117,72,197,34,23,69,143,143,68,193,75,216,194,
160381,160381,UT,20:37:12 16-Jun-2017,,,1,21.6295,-157.8825,CRC 73.22,16:15:00 16-Jun-2017,PDT,9,33,75,66,4,58,192,39,0,73,160,66,54,7,238,126,167,177,179,171,160,156,133,73,237,177,244,21,203,230,65,
160381,160381,UT,21:20:16 16-Jun-2017,,,0,21.6637,-157.9231,CRC 53.37,00:00:00 09-Jun-2017,CumulativeDist,6,161,150,72,4,47,194,212,222,0,192,64,15,7,71,50,129,151,73,107,22,191,161,,,,,,,,,
160381,160381,UT,21:21:03 16-Jun-2017,,,0,21.6637,-157.9231,CRC 147.240,,,18,96,190,39,140,11,26,3,135,195,2,173,228,246,238,218,188,162,225,32,108,188,17,239,187,50,185,27,77,182,95,
160381,160381,UT,21:22:10 16-Jun-2017,,,0,21.6637,-157.9231,CRC 135.160,,,16,234,25,9,13,95,241,229,152,52,160,187,8,115,216,101,56,198,174,129,229,99,112,,,,,,,,,
160381,160381,UT,21:23:48 16-Jun-2017,,,0,21.6637,-157.9231,CRC 160.47,03:35:00 13-Jun-2017,PDT,20,1,75,52,108,38,192,40,128,26,48,10,116,5,151,2,229,241,91,237,214,62,159,44,198,150,61,66,37,164,188,
160381,160381,UT,00:54:36 17-Jun-2017,,,,21.5083,-158.1440,Length 2?,00:00:00 18-May-2017,DailyData,16,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160381,160381,UT,01:08:05 17-Jun-2017,,,,21.5083,-158.1440,Length 9?,13:49:23 12-Jun-2017,Fast-GPS,171,49,184,174,75,179,195,93,181,,,,,,,,,,,,,,,,,,,,,,,
160381,160381,UT,01:28:25 17-Jun-2017,,,B,21.7182,-157.9461,CRC 241.12,00:00:00 13-Jun-2017,CumulativeDist,30,33,150,104,12,45,66,212,230,0,64,80,20,4,1,71,63,94,61,176,12,133,202,,,,,,,,,
160381,160381,UT,05:37:04 20-Jun-2017,,,,,,CRC 11.104,05:36:40 20-Jun-2017,Status,65,112,118,243,232,76,197,85,106,22,74,20,216,4,127,15,153,150,52,120,230,134,173,23,180,85,241,,,,,
160381,160381,UT,18:10:18 20-Jun-2017,,,B,22.8638,-159.7122,CRC 217.49,16:55:00 20-Jun-2017,PDT,27,33,75,82,20,186,193,46,243,150,40,47,96,166,198,34,199,211,74,121,130,180,124,193,214,98,206,20,98,54,204,
160381,160381,UT,18:11:06 20-Jun-2017,,,B,22.8638,-159.7122,CRC 174.196,23:05:00 06-Jul-2016,PDT,21,193,83,154,227,227,24,38,83,32,33,19,57,112,140,188,159,85,178,111,113,184,204,108,32,128,133,117,239,45,229,
160381,160381,UT,07:10:30 21-Jun-2017,,,B,23.1899,-160.1763,CRC 162.36,20:35:00 14-Jun-2017,PDT,20,65,75,58,140,22,128,35,213,129,174,148,168,106,215,171,154,95,7,192,237,38,171,103,249,28,225,192,39,206,80,
160381,160381,UT,12:57:20 22-Jun-2017,,,B,23.2073,-160.6461,CRC (both failed),,,42,107,74,0,7,101,27,214,161,98,110,221,14,108,14,30,72,204,184,62,103,74,119,30,17,115,82,97,184,215,7,
