DeployID,Ptt,DepthSensor,Source,Instr,Date,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,MinTemp15,MaxTemp15,%Ox15,Discont15
160379,160379,0.500000,Transmission,UT,05:25:00 09-Jun-2017,19.00,1,,,, ,11,,-0.250000,26.15,26.25,,,63.750000,25.85,25.95,,,111.750000,23.35,23.45,,,127.750000,21.95,22.05,,,175.750000,20.15,20.25,,,183.750000,17.95,18.05,,,215.750000,15.45,15.55,,,263.750000,12.35,12.45,,,295.750000,12.25,12.35,,1,327.750000,10.75,10.85,,,383.750000,9.55,9.65,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,08:05:00 09-Jun-2017,19.00,1,,,, ,11,,-0.250000,26.05,26.15,,,71.750000,25.95,26.05,,,95.750000,23.85,23.95,,,111.750000,23.75,23.85,,,135.750000,21.45,21.55,,,167.750000,20.35,20.45,,,175.750000,19.55,19.65,,,183.750000,17.65,17.75,,,263.750000,12.35,12.45,,,295.750000,12.25,12.35,,1,383.750000,9.55,9.65,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,15:55:00 09-Jun-2017,19.00,1,,,, ,11,,-0.250000,26.05,26.15,,,31.750000,25.85,25.95,,,87.750000,22.75,22.85,,,95.750000,23.85,23.95,,1,111.750000,23.75,23.85,,,135.750000,21.45,21.55,,,167.750000,20.35,20.45,,,183.750000,17.65,17.75,,,263.750000,12.35,12.45,,,295.750000,12.25,12.35,,1,383.750000,9.55,9.65,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,02:15:00 10-Jun-2017,19.00,1,,,, ,11,,-0.250000,26.35,26.45,,,71.750000,25.95,26.05,,,111.750000,22.75,22.85,,,159.750000,20.95,21.05,,,183.750000,19.05,19.15,,,191.750000,22.05,22.15,,1,231.750000,19.65,19.75,,,279.750000,15.25,15.35,,,287.750000,11.95,12.05,,1,295.750000,12.25,12.35,,1,383.750000,9.55,9.65,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,21:45:00 10-Jun-2017,19.00,1,,,, ,11,,-0.250000,26.35,26.45,,,55.750000,25.85,25.95,,,71.750000,25.65,25.75,,,87.750000,24.05,24.15,,,127.750000,23.35,23.45,,,135.750000,21.55,21.65,,1,183.750000,19.05,19.15,,,191.750000,22.05,22.15,,1,279.750000,15.25,15.35,,,287.750000,11.95,12.05,,1,383.750000,9.55,9.65,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,21:25:00 16-Jun-2017,19.00,2,,,, ,11,,-0.250000,26.65,26.75,,,31.750000,26.45,26.55,,,39.750000,25.15,25.25,,,47.750000,24.75,24.85,,,63.750000,24.65,24.75,,,95.750000,24.05,24.15,,,103.750000,23.25,23.35,,,111.750000,21.85,21.95,,,191.750000,21.35,21.45,,,207.750000,19.35,19.45,,,231.750000,18.65,18.75,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,03:25:00 19-Jun-2017,19.00,1,,,, ,11,,-0.250000,26.75,26.85,,,47.750000,26.25,26.35,,,63.750000,25.95,26.05,,,95.750000,23.65,23.75,,,111.750000,23.05,23.15,,,119.750000,21.85,21.95,,,191.750000,20.55,20.65,,,207.750000,19.55,19.65,,,215.750000,19.55,19.65,,,223.750000,18.35,18.45,,,231.750000,17.65,17.75,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,04:15:00 19-Jun-2017,19.00,1,,,, ,11,,-0.250000,26.75,26.85,,,39.750000,26.35,26.45,,,63.750000,25.65,25.75,,,71.750000,24.45,24.55,,,119.750000,22.25,22.35,,,143.750000,21.35,21.45,,,151.750000,21.45,21.55,,,191.750000,20.55,20.65,,,207.750000,19.55,19.65,,,215.750000,19.55,19.65,,,231.750000,17.65,17.75,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,16:45:00 19-Aug-2017,24.00,1,,,, ,11,,-0.250000,26.65,26.75,,,47.750000,26.75,26.85,,,87.750000,26.55,26.65,,,95.750000,26.25,26.35,,,103.750000,25.85,25.95,,,111.750000,25.85,25.95,,,135.750000,24.65,24.75,,,143.750000,23.15,23.25,,,151.750000,21.05,21.15,,,159.750000,20.05,20.15,,,175.750000,19.25,19.35,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,02:25:00 15-Sep-2017,25.00,1,,,, ,11,,-0.250000,29.85,29.95,,,7.750000,28.55,28.65,,,15.750000,27.85,27.95,,,23.750000,27.35,27.45,,,31.750000,27.25,27.35,,,39.750000,27.05,27.15,,,47.750000,27.05,27.15,,,55.750000,27.15,27.25,,,71.750000,25.65,25.75,,,79.750000,25.45,25.55,,,87.750000,24.75,24.85,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,20:35:00 07-Oct-2017,27.00,1,,,, ,11,,-0.250000,27.05,27.15,,,47.750000,26.75,26.85,,,71.750000,25.35,25.45,,,79.750000,23.45,23.55,,,95.750000,22.65,22.75,,,111.750000,23.45,23.55,,1,143.750000,22.25,22.35,,,151.750000,20.35,20.45,,1,159.750000,19.25,19.35,,,175.750000,18.85,18.95,,,191.750000,17.55,17.65,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,08:55:00 20-Oct-2017,28.00,1,,,, ,11,,-0.250000,26.65,26.75,,,71.750000,26.45,26.55,,,79.750000,26.05,26.15,,,95.750000,23.55,23.65,,,103.750000,22.75,22.85,,,119.750000,22.15,22.25,,,135.750000,21.05,21.15,,,151.750000,20.35,20.45,,,167.750000,18.05,18.15,,,175.750000,18.15,18.25,,,183.750000,17.55,17.65,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,00:35:00 03-Nov-2017,29.00,1,,,, ,11,,-0.250000,27.55,27.65,,,23.750000,27.15,27.25,,,39.750000,26.75,26.85,,,55.750000,25.95,26.05,,,87.750000,25.65,25.75,,,95.750000,25.15,25.25,,,119.750000,23.05,23.15,,,127.750000,22.65,22.75,,,135.750000,21.25,21.35,,1,151.750000,20.15,20.25,,,183.750000,18.75,18.85,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,16:35:00 13-Nov-2017,30.00,1,,,, ,11,,-0.250000,26.65,26.75,,,23.750000,26.65,26.75,,,31.750000,26.25,26.35,,,39.750000,26.25,26.35,,,47.750000,26.35,26.45,,,55.750000,25.35,25.45,,,63.750000,25.45,25.55,,,71.750000,24.75,24.85,,,79.750000,24.95,25.05,,,87.750000,26.05,26.15,,1,95.750000,26.35,26.45,,,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,14:25:00 14-Nov-2017,30.00,1,,,, ,11,,-0.250000,26.35,26.45,,,7.750000,26.35,26.45,,,15.750000,26.45,26.55,,,23.750000,26.35,26.45,,1,31.750000,26.35,26.45,,,39.750000,26.35,26.45,,,47.750000,26.35,26.45,,1,71.750000,26.25,26.35,,,79.750000,26.05,26.15,,,87.750000,25.55,25.65,,,95.750000,24.35,24.45,,1,,,,,,,,,,,,,,,,,,,,
160379,160379,0.500000,Transmission,UT,16:25:00 21-Nov-2017,30.00,1,,,, ,10,,-0.250000,25.95,26.05,,,15.750000,25.95,26.05,,,23.750000,25.95,26.05,,1,55.750000,25.95,26.05,,,71.750000,25.65,25.75,,,79.750000,25.35,25.45,,,87.750000,25.05,25.15,,,95.750000,24.65,24.75,,,103.750000,22.65,22.75,,1,111.750000,22.25,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
