DeployID,Ptt,Source,Instr,Date,Kind,Minimum,5%,10%,15%,20%,25%,30%,35%,40%,45%,50%,55%,60%,65%,70%,75%,80%,85%,90%,95%,100%
160379,160379,Transmission,UT,00:00:00 21-Feb-2017,depth,0.000000,,,,,2.000000,,,,,22.000000,,,,,56.000000,,,,,237.000000
160379,160379,Transmission,UT,00:00:00 21-Feb-2017,temp,15.700001,,,,,24.300001,,,,,24.400000,,,,,24.500000,,,,,24.700001
160379,160379,Transmission,UT,00:00:00 21-Feb-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 22-Feb-2017,depth,0.000000,,,,,9.000000,,,,,41.000000,,,,,57.000000,,,,,160.000000
160379,160379,Transmission,UT,00:00:00 22-Feb-2017,temp,20.300001,,,,,24.400000,,,,,24.500000,,,,,24.600000,,,,,24.700001
160379,160379,Transmission,UT,00:00:00 22-Feb-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 23-Feb-2017,depth,0.000000,,,,,17.000000,,,,,51.000000,,,,,81.000000,,,,,226.000000
160379,160379,Transmission,UT,00:00:00 23-Feb-2017,temp,18.000000,,,,,24.100000,,,,,24.300001,,,,,24.500000,,,,,24.700001
160379,160379,Transmission,UT,00:00:00 23-Feb-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 24-Feb-2017,depth,0.000000,,,,,22.000000,,,,,44.000000,,,,,53.000000,,,,,188.000000
160379,160379,Transmission,UT,00:00:00 24-Feb-2017,temp,19.600000,,,,,24.200001,,,,,24.400000,,,,,24.500000,,,,,24.600000
160379,160379,Transmission,UT,00:00:00 24-Feb-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 26-Feb-2017,depth,0.000000,,,,,15.000000,,,,,26.000000,,,,,45.000000,,,,,201.000000
160379,160379,Transmission,UT,00:00:00 26-Feb-2017,temp,22.000000,,,,,24.200001,,,,,24.400000,,,,,24.400000,,,,,24.600000
160379,160379,Transmission,UT,00:00:00 26-Feb-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 28-Feb-2017,depth,0.000000,,,,,2.000000,,,,,21.000000,,,,,46.000000,,,,,240.000000
160379,160379,Transmission,UT,00:00:00 28-Feb-2017,temp,18.400000,,,,,24.300001,,,,,24.300001,,,,,24.300001,,,,,24.500000
160379,160379,Transmission,UT,00:00:00 28-Feb-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 02-Mar-2017,depth,1.000000,,,,,13.000000,,,,,33.000000,,,,,81.000000,,,,,292.000000
160379,160379,Transmission,UT,00:00:00 02-Mar-2017,temp,11.200001,,,,,24.000000,,,,,24.100000,,,,,24.200001,,,,,24.500000
160379,160379,Transmission,UT,00:00:00 02-Mar-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 03-Mar-2017,depth,1.000000,,,,,10.000000,,,,,23.000000,,,,,44.000000,,,,,106.000000
160379,160379,Transmission,UT,00:00:00 03-Mar-2017,temp,24.000000,,,,,24.400000,,,,,24.400000,,,,,24.400000,,,,,24.900000
160379,160379,Transmission,UT,00:00:00 03-Mar-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 05-Mar-2017,depth,0.000000,,,,,13.000000,,,,,29.000000,,,,,45.000000,,,,,241.000000
160379,160379,Transmission,UT,00:00:00 05-Mar-2017,temp,17.500000,,,,,24.300001,,,,,24.400000,,,,,24.500000,,,,,24.700001
160379,160379,Transmission,UT,00:00:00 05-Mar-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 08-Mar-2017,depth,0.000000,,,,,13.000000,,,,,28.000000,,,,,59.000000,,,,,243.000000
160379,160379,Transmission,UT,00:00:00 08-Mar-2017,temp,17.000000,,,,,23.900000,,,,,24.100000,,,,,24.300001,,,,,24.900000
160379,160379,Transmission,UT,00:00:00 08-Mar-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 15-Mar-2017,depth,1.000000,,,,,7.000000,,,,,60.000000,,,,,121.000000,,,,,318.000000
160379,160379,Transmission,UT,00:00:00 15-Mar-2017,temp,12.100000,,,,,23.700001,,,,,24.700001,,,,,25.100000,,,,,26.300001
160379,160379,Transmission,UT,00:00:00 15-Mar-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 17-Mar-2017,depth,1.000000,,,,,2.000000,,,,,11.000000,,,,,72.000000,,,,,284.000000
160379,160379,Transmission,UT,00:00:00 17-Mar-2017,temp,13.900000,,,,,24.400000,,,,,25.000000,,,,,25.100000,,,,,25.500000
160379,160379,Transmission,UT,00:00:00 17-Mar-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 30-Mar-2017,depth,1.000000,,,,,3.000000,,,,,12.000000,,,,,110.000000,,,,,254.000000
160379,160379,Transmission,UT,00:00:00 30-Mar-2017,temp,14.000000,,,,,23.900000,,,,,25.700001,,,,,25.800001,,,,,26.100000
160379,160379,Transmission,UT,00:00:00 30-Mar-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 10-Apr-2017,depth,1.000000,,,,,17.000000,,,,,62.000000,,,,,93.000000,,,,,208.000000
160379,160379,Transmission,UT,00:00:00 10-Apr-2017,temp,15.500000,,,,,21.000000,,,,,23.700001,,,,,25.700001,,,,,26.100000
160379,160379,Transmission,UT,00:00:00 10-Apr-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 21-Apr-2017,depth,1.000000,,,,,3.000000,,,,,3.000000,,,,,3.000000,,,,,245.000000
160379,160379,Transmission,UT,00:00:00 21-Apr-2017,temp,15.400000,,,,,24.900000,,,,,25.000000,,,,,25.000000,,,,,25.200001
160379,160379,Transmission,UT,00:00:00 21-Apr-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 02-May-2017,depth,1.000000,,,,,4.000000,,,,,16.000000,,,,,73.000000,,,,,262.000000
160379,160379,Transmission,UT,00:00:00 02-May-2017,temp,11.100000,,,,,24.200001,,,,,25.300001,,,,,25.400000,,,,,25.500000
160379,160379,Transmission,UT,00:00:00 02-May-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 08-May-2017,depth,2.000000,,,,,3.000000,,,,,4.000000,,,,,46.000000,,,,,230.000000
160379,160379,Transmission,UT,00:00:00 08-May-2017,temp,11.600000,,,,,25.700001,,,,,25.800001,,,,,25.800001,,,,,26.000000
160379,160379,Transmission,UT,00:00:00 08-May-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 27-May-2017,depth,2.000000,,,,,6.000000,,,,,18.000000,,,,,55.000000,,,,,232.000000
