DeployID,Ptt,Source,Instr,Start,End,Kind,Type,MinDepth,PercentTime,MinSec,MaxSec,MaxDives,Percent_20,Percent_33,Percent_40,Percent_60,Percent_66,Percent_80,Percent_100
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 12-Jun-2024,22:00:00 12-Jun-2024,depth,dry,,9.4,641,713,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 12-Jun-2024,00:00:00 13-Jun-2024,depth,shallow,0.000000,83.5,5973,6045,0,,12.000000,,,14.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 12-Jun-2024,00:00:00 13-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 12-Jun-2024,00:00:00 13-Jun-2024,depth,dry,,16.5,1152,1224,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 13-Jun-2024,02:00:00 13-Jun-2024,depth,shallow,0.000000,87.4,6257,6329,0,,11.000000,,,12.000000,,14.000000
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 13-Jun-2024,02:00:00 13-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 13-Jun-2024,02:00:00 13-Jun-2024,depth,dry,,12.6,871,943,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 13-Jun-2024,04:00:00 13-Jun-2024,depth,shallow,0.000000,69.3,4953,5025,32,,6.000000,,,14.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 13-Jun-2024,04:00:00 13-Jun-2024,depth,deep,,24.4,1721,1793,32,16.000000,,17.000000,18.000000,,19.000000,20.000000
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 13-Jun-2024,04:00:00 13-Jun-2024,depth,dry,,6.3,418,490,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 13-Jun-2024,06:00:00 13-Jun-2024,depth,shallow,0.000000,44.9,3195,3267,25,,4.000000,,,11.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 13-Jun-2024,06:00:00 13-Jun-2024,depth,deep,,44.9,3195,3267,25,18.000000,,19.000000,19.000000,,20.000000,20.000000
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 13-Jun-2024,06:00:00 13-Jun-2024,depth,dry,,10.2,698,770,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 13-Jun-2024,08:00:00 13-Jun-2024,depth,shallow,0.000000,81.9,5860,5932,0,,9.000000,,,11.000000,,12.000000
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 13-Jun-2024,08:00:00 13-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 13-Jun-2024,08:00:00 13-Jun-2024,depth,dry,,18.1,1267,1339,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 13-Jun-2024,10:00:00 13-Jun-2024,depth,shallow,0.000000,77.2,5520,5592,0,,3.000000,,,6.000000,,10.000000
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 13-Jun-2024,10:00:00 13-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 13-Jun-2024,10:00:00 13-Jun-2024,depth,dry,,22.8,1606,1678,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 13-Jun-2024,12:00:00 13-Jun-2024,depth,shallow,0.000000,74.8,5350,5422,0,,3.000000,,,4.000000,,13.000000
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 13-Jun-2024,12:00:00 13-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 13-Jun-2024,12:00:00 13-Jun-2024,depth,dry,,25.2,1778,1850,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 13-Jun-2024,14:00:00 13-Jun-2024,depth,shallow,0.000000,83.5,5973,6045,0,,5.000000,,,9.000000,,12.000000
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 13-Jun-2024,14:00:00 13-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 13-Jun-2024,14:00:00 13-Jun-2024,depth,dry,,16.5,1152,1224,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 13-Jun-2024,16:00:00 13-Jun-2024,depth,shallow,0.000000,84.3,6030,6102,0,,2.000000,,,3.000000,,10.000000
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 13-Jun-2024,16:00:00 13-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 13-Jun-2024,16:00:00 13-Jun-2024,depth,dry,,15.7,1094,1166,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 13-Jun-2024,18:00:00 13-Jun-2024,depth,shallow,0.000000,86.6,6200,6272,0,,7.000000,,,8.000000,,10.000000
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 13-Jun-2024,18:00:00 13-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 13-Jun-2024,18:00:00 13-Jun-2024,depth,dry,,13.4,929,1001,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 13-Jun-2024,20:00:00 13-Jun-2024,depth,shallow,0.000000,87.4,6257,6329,0,,3.000000,,,5.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 13-Jun-2024,20:00:00 13-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 13-Jun-2024,20:00:00 13-Jun-2024,depth,dry,,12.6,871,943,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 13-Jun-2024,22:00:00 13-Jun-2024,depth,shallow,0.000000,26.0,1835,1907,29,,4.000000,,,12.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 13-Jun-2024,22:00:00 13-Jun-2024,depth,deep,,68.5,4896,4968,29,19.000000,,19.000000,20.000000,,20.000000,22.000000
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 13-Jun-2024,22:00:00 13-Jun-2024,depth,dry,,5.5,360,432,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 13-Jun-2024,00:00:00 14-Jun-2024,depth,shallow,0.000000,28.3,2005,2077,43,,3.000000,,,10.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 13-Jun-2024,00:00:00 14-Jun-2024,depth,deep,,60.6,4329,4401,43,17.000000,,19.000000,20.000000,,20.000000,22.000000
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 13-Jun-2024,00:00:00 14-Jun-2024,depth,dry,,11.1,763,835,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 14-Jun-2024,02:00:00 14-Jun-2024,depth,shallow,0.000000,89.0,6370,6442,2,,4.000000,,,11.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 14-Jun-2024,02:00:00 14-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 14-Jun-2024,02:00:00 14-Jun-2024,depth,dry,,11.0,756,828,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 14-Jun-2024,04:00:00 14-Jun-2024,depth,shallow,0.000000,89.0,6370,6442,0,,2.000000,,,3.000000,,6.000000
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 14-Jun-2024,04:00:00 14-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 14-Jun-2024,04:00:00 14-Jun-2024,depth,dry,,11.0,756,828,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 14-Jun-2024,06:00:00 14-Jun-2024,depth,shallow,0.000000,89.0,6370,6442,0,,5.000000,,,10.000000,,11.000000
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 14-Jun-2024,06:00:00 14-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 14-Jun-2024,06:00:00 14-Jun-2024,depth,dry,,11.0,756,828,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 14-Jun-2024,08:00:00 14-Jun-2024,depth,shallow,0.000000,86.6,6200,6272,0,,9.000000,,,9.000000,,10.000000
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 14-Jun-2024,08:00:00 14-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 14-Jun-2024,08:00:00 14-Jun-2024,depth,dry,,13.4,929,1001,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 14-Jun-2024,10:00:00 14-Jun-2024,depth,shallow,0.000000,83.5,5973,6045,0,,8.000000,,,12.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 14-Jun-2024,10:00:00 14-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 14-Jun-2024,10:00:00 14-Jun-2024,depth,dry,,16.5,1152,1224,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 14-Jun-2024,12:00:00 14-Jun-2024,depth,shallow,0.000000,82.7,5917,5989,0,,7.000000,,,9.000000,,12.000000
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 14-Jun-2024,12:00:00 14-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 14-Jun-2024,12:00:00 14-Jun-2024,depth,dry,,17.3,1210,1282,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 14-Jun-2024,14:00:00 14-Jun-2024,depth,shallow,0.000000,68.5,4896,4968,0,,3.000000,,,8.000000,,10.000000
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 14-Jun-2024,14:00:00 14-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 14-Jun-2024,14:00:00 14-Jun-2024,depth,dry,,31.5,2232,2304,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 14-Jun-2024,16:00:00 14-Jun-2024,depth,shallow,0.000000,10.2,701,773,0,,1.000000,,,1.000000,,4.000000
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 14-Jun-2024,16:00:00 14-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 14-Jun-2024,16:00:00 14-Jun-2024,depth,dry,,89.8,6430,6502,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 14-Jun-2024,18:00:00 14-Jun-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 14-Jun-2024,18:00:00 14-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 14-Jun-2024,18:00:00 14-Jun-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 14-Jun-2024,20:00:00 14-Jun-2024,depth,shallow,0.000000,35.4,2515,2587,0,,2.000000,,,3.000000,,4.000000
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 14-Jun-2024,20:00:00 14-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 14-Jun-2024,20:00:00 14-Jun-2024,depth,dry,,64.6,4615,4687,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 14-Jun-2024,22:00:00 14-Jun-2024,depth,shallow,0.000000,17.3,1211,1283,0,,3.000000,,,3.000000,,4.000000
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 14-Jun-2024,22:00:00 14-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 14-Jun-2024,22:00:00 14-Jun-2024,depth,dry,,82.7,5918,5990,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 14-Jun-2024,00:00:00 15-Jun-2024,depth,shallow,0.000000,22.8,1608,1680,0,,4.000000,,,7.000000,,9.000000
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 14-Jun-2024,00:00:00 15-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 14-Jun-2024,00:00:00 15-Jun-2024,depth,dry,,77.2,5522,5594,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 15-Jun-2024,02:00:00 15-Jun-2024,depth,shallow,0.000000,70.9,5066,5138,0,,2.000000,,,6.000000,,6.000000
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 15-Jun-2024,02:00:00 15-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 15-Jun-2024,02:00:00 15-Jun-2024,depth,dry,,29.1,2059,2131,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 15-Jun-2024,04:00:00 15-Jun-2024,depth,shallow,0.000000,92.9,6654,6726,0,,5.000000,,,6.000000,,7.000000
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 15-Jun-2024,04:00:00 15-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 15-Jun-2024,04:00:00 15-Jun-2024,depth,dry,,7.1,475,547,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 15-Jun-2024,06:00:00 15-Jun-2024,depth,shallow,0.000000,91.3,6540,6612,0,,3.000000,,,9.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 15-Jun-2024,06:00:00 15-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 15-Jun-2024,06:00:00 15-Jun-2024,depth,dry,,8.7,590,662,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 15-Jun-2024,08:00:00 15-Jun-2024,depth,shallow,0.000000,88.2,6314,6386,1,,4.000000,,,11.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 15-Jun-2024,08:00:00 15-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 15-Jun-2024,08:00:00 15-Jun-2024,depth,dry,,11.8,814,886,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 15-Jun-2024,14:00:00 15-Jun-2024,depth,shallow,0.000000,66.1,4726,4798,16,,3.000000,,,9.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 15-Jun-2024,14:00:00 15-Jun-2024,depth,deep,,20.5,1438,1510,16,16.000000,,18.000000,18.000000,,19.000000,21.000000
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 15-Jun-2024,14:00:00 15-Jun-2024,depth,dry,,13.4,929,1001,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 15-Jun-2024,16:00:00 15-Jun-2024,depth,shallow,0.000000,36.2,2572,2644,42,,3.000000,,,11.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 15-Jun-2024,16:00:00 15-Jun-2024,depth,deep,,53.5,3819,3891,42,16.000000,,16.000000,17.000000,,17.000000,19.000000
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 15-Jun-2024,16:00:00 15-Jun-2024,depth,dry,,10.3,706,778,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 15-Jun-2024,18:00:00 15-Jun-2024,depth,shallow,0.000000,70.9,5066,5138,11,,2.000000,,,7.000000,,15.000000
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 15-Jun-2024,18:00:00 15-Jun-2024,depth,deep,,7.9,531,603,11,16.000000,,16.000000,16.000000,,16.000000,16.000000
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 15-Jun-2024,18:00:00 15-Jun-2024,depth,dry,,21.2,1490,1562,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 15-Jun-2024,20:00:00 15-Jun-2024,depth,shallow,0.000000,72.4,5180,5252,0,,2.000000,,,4.000000,,7.000000
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 15-Jun-2024,20:00:00 15-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 15-Jun-2024,20:00:00 15-Jun-2024,depth,dry,,27.6,1951,2023,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 15-Jun-2024,22:00:00 15-Jun-2024,depth,shallow,0.000000,89.8,6427,6499,0,,1.000000,,,1.000000,,3.000000
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 15-Jun-2024,22:00:00 15-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 15-Jun-2024,22:00:00 15-Jun-2024,depth,dry,,10.2,698,770,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 15-Jun-2024,00:00:00 16-Jun-2024,depth,shallow,0.000000,94.5,6767,6839,0,,1.000000,,,2.000000,,3.000000
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 15-Jun-2024,00:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 15-Jun-2024,00:00:00 16-Jun-2024,depth,dry,,5.5,360,432,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 16-Jun-2024,02:00:00 16-Jun-2024,depth,shallow,0.000000,87.4,6257,6329,0,,1.000000,,,2.000000,,9.000000
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 16-Jun-2024,02:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 16-Jun-2024,02:00:00 16-Jun-2024,depth,dry,,12.6,871,943,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 16-Jun-2024,04:00:00 16-Jun-2024,depth,shallow,0.000000,85.8,6144,6216,0,,7.000000,,,9.000000,,11.000000
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 16-Jun-2024,04:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 16-Jun-2024,04:00:00 16-Jun-2024,depth,dry,,14.2,986,1058,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 16-Jun-2024,06:00:00 16-Jun-2024,depth,shallow,0.000000,88.2,6314,6386,0,,4.000000,,,5.000000,,9.000000
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 16-Jun-2024,06:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 16-Jun-2024,06:00:00 16-Jun-2024,depth,dry,,11.8,814,886,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 16-Jun-2024,08:00:00 16-Jun-2024,depth,shallow,0.000000,91.3,6540,6612,0,,4.000000,,,4.000000,,6.000000
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 16-Jun-2024,08:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 16-Jun-2024,08:00:00 16-Jun-2024,depth,dry,,8.7,590,662,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 16-Jun-2024,10:00:00 16-Jun-2024,depth,shallow,0.000000,87.4,6257,6329,0,,4.000000,,,5.000000,,6.000000
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 16-Jun-2024,10:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 16-Jun-2024,10:00:00 16-Jun-2024,depth,dry,,12.6,871,943,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 16-Jun-2024,12:00:00 16-Jun-2024,depth,shallow,0.000000,84.3,6030,6102,0,,3.000000,,,4.000000,,7.000000
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 16-Jun-2024,12:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 16-Jun-2024,12:00:00 16-Jun-2024,depth,dry,,15.7,1094,1166,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 16-Jun-2024,14:00:00 16-Jun-2024,depth,shallow,0.000000,82.7,5917,5989,0,,4.000000,,,5.000000,,8.000000
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 16-Jun-2024,14:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 16-Jun-2024,14:00:00 16-Jun-2024,depth,dry,,17.3,1210,1282,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 16-Jun-2024,16:00:00 16-Jun-2024,depth,shallow,0.000000,78.7,5633,5705,0,,4.000000,,,5.000000,,6.000000
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 16-Jun-2024,16:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 16-Jun-2024,16:00:00 16-Jun-2024,depth,dry,,21.3,1498,1570,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 16-Jun-2024,18:00:00 16-Jun-2024,depth,shallow,0.000000,74.8,5350,5422,0,,1.000000,,,4.000000,,7.000000
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 16-Jun-2024,18:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,16:00:00 16-Jun-2024,18:00:00 16-Jun-2024,depth,dry,,25.2,1778,1850,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 16-Jun-2024,20:00:00 16-Jun-2024,depth,shallow,0.000000,54.3,3876,3948,0,,1.000000,,,3.000000,,7.000000
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 16-Jun-2024,20:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,18:00:00 16-Jun-2024,20:00:00 16-Jun-2024,depth,dry,,45.7,3254,3326,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 16-Jun-2024,22:00:00 16-Jun-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 16-Jun-2024,22:00:00 16-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,20:00:00 16-Jun-2024,22:00:00 16-Jun-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 16-Jun-2024,00:00:00 17-Jun-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 16-Jun-2024,00:00:00 17-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,22:00:00 16-Jun-2024,00:00:00 17-Jun-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 17-Jun-2024,02:00:00 17-Jun-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 17-Jun-2024,02:00:00 17-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,00:00:00 17-Jun-2024,02:00:00 17-Jun-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 17-Jun-2024,04:00:00 17-Jun-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 17-Jun-2024,04:00:00 17-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,02:00:00 17-Jun-2024,04:00:00 17-Jun-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 17-Jun-2024,06:00:00 17-Jun-2024,depth,shallow,0.000000,15.0,1041,1113,0,,1.000000,,,1.000000,,4.000000
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 17-Jun-2024,06:00:00 17-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,04:00:00 17-Jun-2024,06:00:00 17-Jun-2024,depth,dry,,85.0,6084,6156,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 17-Jun-2024,08:00:00 17-Jun-2024,depth,shallow,0.000000,85.8,6144,6216,0,,3.000000,,,5.000000,,7.000000
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 17-Jun-2024,08:00:00 17-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,06:00:00 17-Jun-2024,08:00:00 17-Jun-2024,depth,dry,,14.2,986,1058,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 17-Jun-2024,10:00:00 17-Jun-2024,depth,shallow,0.000000,89.8,6427,6499,0,,4.000000,,,4.000000,,5.000000
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 17-Jun-2024,10:00:00 17-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,08:00:00 17-Jun-2024,10:00:00 17-Jun-2024,depth,dry,,10.2,698,770,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 17-Jun-2024,12:00:00 17-Jun-2024,depth,shallow,0.000000,87.4,6257,6329,0,,2.000000,,,4.000000,,6.000000
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 17-Jun-2024,12:00:00 17-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,10:00:00 17-Jun-2024,12:00:00 17-Jun-2024,depth,dry,,12.6,871,943,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 17-Jun-2024,14:00:00 17-Jun-2024,depth,shallow,0.000000,83.5,5973,6045,0,,1.000000,,,2.000000,,4.000000
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 17-Jun-2024,14:00:00 17-Jun-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,12:00:00 17-Jun-2024,14:00:00 17-Jun-2024,depth,dry,,16.5,1152,1224,,,,,,,,
PL2024_1018_22U3174,264721,Transmission,UT,14:00:00 17-Jun-2024,16:00:00 17-Jun-2024,depth,shallow,0.000000,79.5,5690,5762,0,,2.000000,,,4.000000,,7.000000
