DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 16-Jun-2024,2.000000,2,,,,,24,,3,3,3,3,3,3,3,3,0,3,0,3,0,10,10,0,3,3,20,10,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 17-Jun-2024,2.000000,2,,,,,24,,3,3,3,3,3,10,3,3,3,3,0,3,3,3,3,3,0,3,10,10,10,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 18-Jun-2024,2.000000,2,,,,,24,,10,10,10,3,3,3,10,3,3,3,0,3,3,3,3,3,80,98,98,80,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 19-Jun-2024,2.000000,3,,,,,24,,20,10,0,0,30,98,60,3,0,0,0,3,0,3,3,3,20,70,0,3,0,0,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 21-Jun-2024,2.000000,2,,,,,24,,0,0,0,0,10,10,3,0,3,3,3,10,10,10,3,10,3,0,3,10,3,10,10,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 22-Jun-2024,2.000000,1,,,,,24,,20,10,0,3,3,70,100,40,3,3,3,3,3,10,3,3,3,3,10,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 23-Jun-2024,2.000000,1,,,,,24,,3,10,10,10,3,3,3,3,3,3,10,10,3,3,3,3,0,3,3,0,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 26-Jun-2024,3.000000,2,,,,,24,,3,3,3,3,3,3,3,3,0,3,0,3,3,10,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 27-Jun-2024,3.000000,2,,,,,24,,3,3,3,3,10,3,3,3,3,3,3,3,3,3,10,10,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 29-Jun-2024,3.000000,1,,,,,24,,3,0,3,3,10,10,10,3,3,0,0,3,3,3,3,3,0,10,10,10,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 30-Jun-2024,3.000000,1,,,,,24,,10,3,10,10,0,0,0,3,3,3,3,3,3,3,3,3,30,20,20,10,10,10,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 01-Jul-2024,3.000000,1,,,,,24,,98,30,80,60,3,0,0,3,0,0,0,3,10,10,3,3,0,0,0,10,10,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 02-Jul-2024,3.000000,2,,,,,24,,3,3,0,3,0,10,10,3,3,3,3,10,10,3,3,3,3,3,3,3,3,3,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 03-Jul-2024,3.000000,2,,,,,24,,98,90,80,3,0,3,3,3,3,0,0,3,3,10,0,0,0,3,3,3,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 04-Jul-2024,3.000000,2,,,,,24,,10,3,10,10,10,10,3,0,3,3,3,0,0,10,10,10,10,10,0,3,3,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 05-Jul-2024,3.000000,2,,,,,24,,10,3,10,3,3,10,10,10,3,3,10,60,70,10,3,10,3,3,10,3,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 10-Jul-2024,3.000000,1,,,,,24,,10,3,3,3,3,3,3,3,3,3,3,3,10,3,3,3,3,10,10,3,3,3,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 11-Jul-2024,3.000000,1,,,,,24,,3,10,10,3,3,3,3,0,3,0,3,3,3,0,3,0,3,3,3,3,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 13-Jul-2024,3.000000,2,,,,,24,,60,70,30,80,60,3,0,3,3,3,3,3,0,3,0,3,3,0,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 14-Jul-2024,3.000000,2,,,,,24,,3,3,10,10,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 15-Jul-2024,3.000000,2,,,,,24,,3,10,3,3,3,3,3,3,3,3,0,0,3,3,0,0,3,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 16-Jul-2024,3.000000,3,,,,,24,,0,10,3,0,0,3,3,0,3,3,0,0,3,70,98,90,60,10,0,60,30,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 17-Jul-2024,3.000000,3,,,,,24,,40,90,0,0,3,60,60,10,3,3,0,0,3,3,3,3,3,10,98,70,10,50,80,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 18-Jul-2024,3.000000,1,,,,,24,,10,10,10,3,0,3,0,20,98,30,0,0,3,20,100,98,20,90,100,100,70,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 19-Jul-2024,4.000000,1,,,,,24,,3,3,3,10,10,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 20-Jul-2024,4.000000,1,,,,,24,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 21-Jul-2024,4.000000,3,,,,,24,,10,10,10,3,3,3,3,3,3,3,0,0,0,0,0,3,40,20,10,10,0,3,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 22-Jul-2024,4.000000,1,,,,,24,,0,10,20,10,10,3,0,0,3,3,3,0,3,3,0,10,3,10,10,3,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 23-Jul-2024,4.000000,1,,,,,24,,10,20,10,10,3,20,10,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 27-Jul-2024,4.000000,1,,,,,24,,3,3,3,3,3,3,3,3,3,3,3,10,3,3,0,0,0,3,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 30-Jul-2024,4.000000,2,,,,,24,,3,0,3,3,0,3,3,0,0,10,10,3,0,3,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 31-Jul-2024,4.000000,2,,,,,24,,3,3,0,0,3,3,3,3,3,3,20,90,70,80,3,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 05-Aug-2024,4.000000,1,,,,,24,,3,0,0,3,3,60,60,3,0,3,80,98,40,3,10,60,50,0,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 06-Aug-2024,4.000000,1,,,,,24,,0,0,3,10,0,3,3,3,3,3,3,3,3,3,10,3,10,3,3,10,10,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 07-Aug-2024,4.000000,1,,,,,24,,50,98,20,10,3,3,0,3,0,3,3,3,0,3,0,3,3,0,0,3,60,20,70,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 08-Aug-2024,4.000000,1,,,,,24,,50,10,70,40,3,3,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 09-Aug-2024,4.000000,3,,,,,24,,0,3,3,3,3,3,0,3,3,3,3,3,10,10,3,0,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 10-Aug-2024,4.000000,3,,,,,24,,3,3,3,3,0,3,3,3,3,3,10,10,10,3,3,3,3,0,0,3,3,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 15-Aug-2024,5.000000,1,,,,,24,,3,0,0,3,0,3,3,3,3,3,10,10,3,3,3,3,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 16-Aug-2024,5.000000,1,,,,,24,,0,0,3,0,0,3,3,3,40,40,3,10,10,3,3,3,3,3,3,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 17-Aug-2024,5.000000,2,,,,,24,,3,3,0,3,0,0,3,3,3,3,3,3,3,0,0,3,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 18-Aug-2024,5.000000,2,,,,,24,,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 27-Aug-2024,5.000000,1,,,,,24,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 28-Aug-2024,5.000000,2,,,,,24,,0,0,3,0,3,3,3,3,3,3,0,3,0,3,10,10,0,0,0,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 29-Aug-2024,5.000000,3,,,,,24,,3,3,3,3,3,0,3,3,3,3,3,3,3,10,10,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 30-Aug-2024,5.000000,3,,,,,24,,3,3,3,3,3,3,3,3,3,3,0,3,0,0,10,10,0,3,3,0,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 31-Aug-2024,5.000000,1,,,,,24,,3,10,10,10,10,3,0,3,3,3,0,3,3,60,80,10,0,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 01-Sep-2024,5.000000,1,,,,,24,,3,0,3,3,3,3,3,3,0,3,10,10,0,3,3,50,10,10,3,0,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 02-Sep-2024,5.000000,1,,,,,24,,3,70,70,20,3,3,3,0,0,0,0,0,0,20,98,98,70,60,100,70,60,50,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 03-Sep-2024,5.000000,1,,,,,24,,98,50,10,20,0,3,3,3,10,10,3,3,3,3,3,3,3,3,3,0,3,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 04-Sep-2024,5.000000,3,,,,,24,,3,3,3,3,3,3,3,10,10,10,10,10,3,3,3,3,0,3,0,3,3,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 05-Sep-2024,6.000000,3,,,,,24,,3,3,3,3,3,3,3,3,3,3,3,0,3,10,3,3,3,0,3,0,3,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 06-Sep-2024,6.000000,3,,,,,24,,0,0,3,3,3,3,3,3,3,10,10,10,10,3,3,3,0,3,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 07-Sep-2024,6.000000,3,,,,,24,,0,0,3,3,0,3,3,3,3,3,3,10,10,10,10,3,3,0,0,0,3,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 14-Sep-2024,6.000000,1,,,,,24,,3,0,0,3,3,0,3,3,3,0,3,10,10,10,3,3,3,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 15-Sep-2024,6.000000,2,,,,,24,,3,3,3,0,0,3,3,3,3,0,0,0,3,10,10,10,3,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 16-Sep-2024,6.000000,1,,,,,24,,3,3,0,0,0,0,3,0,3,3,0,3,3,3,0,3,10,3,0,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 17-Sep-2024,6.000000,1,,,,,24,,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,3,3,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
