DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
HF2024_1015_22U3184,264697,0.500000,UT,20:00:00 24-Jun-2024,,,,0.0,7.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 25-Jun-2024,,,,0.0,7.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,07:00:00 26-Jun-2024,,,,0.0,6.0,Status
HF2024_1015_22U3184,264697,0.500000,UT,06:00:00 28-Jun-2024,,,,0.0,6.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,02:00:00 01-Jul-2024,,,,0.0,6.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,03:00:00 01-Jul-2024,,,,0.0,6.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,00:00:00 03-Jul-2024,,,,0.0,7.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,17:00:00 04-Jul-2024,,,,0.0,7.3,Status
HF2024_1015_22U3184,264697,0.500000,UT,15:00:00 05-Jul-2024,,,,0.0,7.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,19:00:00 05-Jul-2024,,,,0.0,7.6,Status
HF2024_1015_22U3184,264697,0.500000,UT,07:00:00 06-Jul-2024,,,,0.0,7.6,Status
HF2024_1015_22U3184,264697,0.500000,UT,06:00:00 07-Jul-2024,,,,0.0,8.3,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 07-Jul-2024,,,,0.0,7.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,18:00:00 07-Jul-2024,,,,0.0,8.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,22:00:00 08-Jul-2024,,,,0.0,8.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,23:00:00 08-Jul-2024,,,,0.0,8.6,Status
HF2024_1015_22U3184,264697,0.500000,UT,05:00:00 13-Jul-2024,,,,0.0,8.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,15:00:00 16-Jul-2024,,,,0.0,8.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,06:00:00 17-Jul-2024,,,,0.0,9.3,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 18-Jul-2024,,,,0.0,8.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,09:00:00 18-Jul-2024,,,,0.0,8.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,14:00:00 18-Jul-2024,,,,0.0,9.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,16:00:00 18-Jul-2024,,,,0.0,9.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,18:00:00 18-Jul-2024,,,,0.0,9.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,21:00:00 18-Jul-2024,,,,0.0,8.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,07:00:00 19-Jul-2024,,,,0.0,7.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,10:00:00 19-Jul-2024,,,,0.0,8.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,07:00:00 21-Jul-2024,,,,0.0,8.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,17:00:00 21-Jul-2024,,,,0.0,7.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,02:00:00 22-Jul-2024,,,,0.0,7.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,06:00:00 23-Jul-2024,,,,0.0,8.5,Status
HF2024_1015_22U3184,264697,0.500000,UT,17:00:00 23-Jul-2024,,,,0.0,8.1,Status
