Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
HF2024_1015_22U3184,24-May-2024,17:02:43,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,32,14419,,,,28,2234,,,,29,13570,,,,31,20913,,,,6,18430,,,,12,24815,,,,25,6808,,,,11,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,24-May-2024,19:01:46,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,1,4040,,,,31,27405,,,,28,26158,,,,26,17667,,,,29,13976,,,,11,22309,,,,18,27662,,,,25,16765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,24-May-2024,20:56:11,5,1.000000,,,0,8,,,,,,,,,,,,,,,15,1,2386,,,,31,21032,,,,18,17304,,,,29,1912,,,,26,19462,,,,27,30497,,,,5,15352,,,,16,29499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,24-May-2024,21:44:40,5,1.000000,,,0,4,,,,,,,,,,,,,,,15,1,1030,,,,26,20349,,,,8,22424,,,,5,29724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,24-May-2024,22:44:27,9,1.000000,,,0,8,,,,,,,,,,,,,,,15,23,24426,,,,26,25113,,,,1,7655,,,,8,30226,,,,10,9604,,,,18,25877,,,,27,3474,,,,16,9005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,00:13:35,5,1.000000,,,0,7,,,,,,,,,,,,,,,15,8,3402,,,,21,29370,,,,16,10670,,,,27,2843,,,,10,28292,,,,32,29531,,,,23,16604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,01:01:38,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,21,13785,,,,27,26702,,,,8,29902,,,,23,25958,,,,10,10890,,,,32,22989,,,,14,6474,,,,2,6649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,03:00:43,1,1.000000,,,0,6,,,,,,,,,,,,,,,15,32,28227,,,,21,20213,,,,2,14042,,,,3,15424,,,,14,30060,,,,8,28985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,06:59:34,4,1.000000,,,0,7,,,,,,,,,,,,,,,15,7,3206,,,,6,7467,,,,9,7108,,,,3,1114,,,,29,664,,,,11,25117,,,,4,6710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,08:58:48,3,1.000000,,,0,5,,,,,,,,,,,,,,,15,30,10772,,,,20,19736,,,,7,5206,,,,11,12936,,,,4,21366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,11:49:08,1,1.000000,,,0,4,,,,,,,,,,,,,,,15,13,7285,,,,22,25572,,,,5,21291,,,,14,24512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,13:09:12,2,1.000000,,,0,5,,,,,,,,,,,,,,,15,13,1186,,,,15,14013,,,,22,313,,,,24,11573,,,,19,8368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,15:00:01,4,1.000000,,,0,6,,,,,,,,,,,,,,,15,17,801,,,,19,17909,,,,22,5209,,,,32,13184,,,,24,18536,,,,2,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,16:34:02,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,19,1615,,,,12,10780,,,,6,7661,,,,3,27324,,,,28,23718,,,,25,21887,,,,11,15236,,,,32,6011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,18:05:22,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,25,22316,,,,31,10910,,,,29,314,,,,32,30585,,,,11,28782,,,,28,17087,,,,26,26244,,,,6,20005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,19:46:11,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,28,14015,,,,31,25912,,,,5,2979,,,,16,24818,,,,26,5712,,,,18,8155,,,,1,3566,,,,4,28317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,25-May-2024,21:56:08,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,1,26074,,,,27,12659,,,,16,25941,,,,26,20422,,,,23,2472,,,,10,13343,,,,18,15910,,,,15,13921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,01:00:01,7,1.000000,,,0,6,,,,,,,,,,,,,,,15,14,5392,,,,21,11827,,,,2,6403,,,,22,9860,,,,8,21404,,,,23,19945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,02:54:31,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,32,3453,,,,2,15781,,,,17,28135,,,,19,10646,,,,22,22282,,,,21,26893,,,,28,32118,,,,10,19931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,03:34:46,6,1.000000,,,0,7,,,,,,,,,,,,,,,15,3,8259,,,,17,5452,,,,4,14441,,,,31,30727,,,,2,6278,,,,32,12937,,,,28,21028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,04:18:28,3,1.000000,,,0,5,,,,,,,,,,,,,,,15,2,5379,,,,4,8649,,,,31,26982,,,,3,24468,,,,21,20408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,05:02:09,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,17,4878,,,,12,2411,,,,19,28250,,,,3,32261,,,,31,25798,,,,9,15089,,,,6,18736,,,,4,29143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,06:59:38,4,1.000000,,,0,5,,,,,,,,,,,,,,,15,20,17674,,,,6,352,,,,11,30548,,,,9,14651,,,,4,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,09:14:15,1,1.000000,,,0,6,,,,,,,,,,,,,,,15,30,1536,,,,5,2013,,,,9,12625,,,,13,23504,,,,20,18508,,,,16,23945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,11:12:36,5,1.000000,,,0,6,,,,,,,,,,,,,,,15,30,16760,,,,5,26266,,,,8,21602,,,,13,17179,,,,14,17064,,,,27,13123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,15:15:34,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,19,17088,,,,6,9976,,,,17,14594,,,,24,12886,,,,25,30316,,,,32,28173,,,,22,28954,,,,10,11717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,16:02:45,4,1.000000,,,0,7,,,,,,,,,,,,,,,15,32,12798,,,,12,2983,,,,6,24787,,,,25,8765,,,,24,15294,,,,19,21381,,,,11,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,18:02:39,4,1.000000,,,0,6,,,,,,,,,,,,,,,15,11,15400,,,,29,21648,,,,12,15293,,,,25,6813,,,,32,6502,,,,1,4235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,19:00:48,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,18,13174,,,,25,14753,,,,28,15264,,,,1,30397,,,,5,22966,,,,31,32301,,,,12,17266,,,,26,13021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,20:58:32,1,1.000000,,,0,7,,,,,,,,,,,,,,,15,27,1852,,,,1,15480,,,,26,4541,,,,16,15100,,,,31,2086,,,,18,4145,,,,23,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,26-May-2024,22:50:01,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,18,14427,,,,15,1395,,,,27,3250,,,,8,26673,,,,16,21108,,,,23,14741,,,,10,27660,,,,1,31849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,00:39:49,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,10,2778,,,,23,23232,,,,27,24500,,,,32,19711,,,,8,19600,,,,2,20667,,,,21,15812,,,,14,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,02:34:51,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,2,5189,,,,32,11898,,,,21,11089,,,,17,30278,,,,8,1276,,,,14,23237,,,,22,22182,,,,3,22245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,05:00:01,6,1.000000,,,0,7,,,,,,,,,,,,,,,15,6,13476,,,,19,14078,,,,28,712,,,,17,21405,,,,3,23798,,,,25,30671,,,,4,27962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,06:53:28,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,9,15064,,,,11,26423,,,,29,7318,,,,20,6488,,,,31,3528,,,,1,29319,,,,26,19546,,,,6,5785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,08:15:21,7,1.000000,,,0,7,,,,,,,,,,,,,,,15,29,19729,,,,5,6202,,,,1,16678,,,,9,21154,,,,26,23782,,,,11,18997,,,,7,22028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,09:13:05,1,1.000000,,,0,7,,,,,,,,,,,,,,,15,9,6080,,,,7,14534,,,,5,7950,,,,13,2587,,,,30,12200,,,,20,18285,,,,16,16496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,11:58:18,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,15,15811,,,,23,16276,,,,30,10267,,,,13,156,,,,22,10750,,,,8,4049,,,,24,10510,,,,10,24397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,14:08:05,5,1.000000,,,0,8,,,,,,,,,,,,,,,15,12,15096,,,,24,17532,,,,23,17565,,,,10,11087,,,,17,29832,,,,32,1293,,,,15,31520,,,,21,19403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,16:20:29,3,1.000000,,,0,7,,,,,,,,,,,,,,,15,32,16918,,,,25,17445,,,,24,8281,,,,12,22376,,,,28,778,,,,11,9357,,,,29,24018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,19:00:51,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,31,24644,,,,1,1850,,,,26,18534,,,,29,25379,,,,28,1280,,,,11,30101,,,,9,7508,,,,4,25043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,20:08:52,5,1.000000,,,0,8,,,,,,,,,,,,,,,15,26,16223,,,,4,23025,,,,1,28297,,,,16,22463,,,,9,30336,,,,29,13241,,,,27,2190,,,,31,13157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,22:00:57,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,27,12466,,,,8,31178,,,,7,693,,,,23,24486,,,,18,24038,,,,26,11849,,,,15,21780,,,,1,12229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,27-May-2024,23:00:07,8,1.000000,,,0,8,,,,,,,,,,,,,,,15,8,29613,,,,7,17654,,,,18,13142,,,,30,20576,,,,27,322,,,,10,10113,,,,13,11566,,,,15,22055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,01:06:47,3,1.000000,,,0,7,,,,,,,,,,,,,,,15,8,25544,,,,14,16836,,,,2,12319,,,,21,30159,,,,22,4444,,,,27,24677,,,,32,19670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,05:14:34,4,1.000000,,,0,5,,,,,,,,,,,,,,,15,4,1441,,,,6,25505,,,,2,3746,,,,17,24078,,,,3,13044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,07:15:30,2,1.000000,,,0,5,,,,,,,,,,,,,,,15,7,4739,,,,9,29246,,,,6,11892,,,,4,1473,,,,11,20538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,09:03:05,5,1.000000,,,0,6,,,,,,,,,,,,,,,15,30,20761,,,,5,7956,,,,11,3541,,,,20,6719,,,,13,30710,,,,29,3035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,09:34:15,1,1.000000,,,0,6,,,,,,,,,,,,,,,15,13,10362,,,,5,18994,,,,7,25906,,,,18,15830,,,,30,1430,,,,15,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,10:06:08,2,1.000000,,,0,6,,,,,,,,,,,,,,,15,22,5383,,,,30,10076,,,,14,28852,,,,7,18360,,,,5,16086,,,,20,7879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,12:06:28,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,23,30041,,,,22,20499,,,,13,6218,,,,5,85,,,,10,22178,,,,24,29021,,,,14,30510,,,,17,16349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,13:01:02,6,1.000000,,,0,8,,,,,,,,,,,,,,,15,10,3892,,,,23,5801,,,,13,7012,,,,2,10258,,,,12,22722,,,,24,31131,,,,17,20758,,,,21,21319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,15:02:39,1,1.000000,,,0,4,,,,,,,,,,,,,,,15,12,15150,,,,32,5769,,,,24,25126,,,,25,12720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,19:06:30,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,1,14387,,,,4,3353,,,,31,8004,,,,26,1885,,,,9,3176,,,,16,15989,,,,11,2360,,,,29,7109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,21:05:00,4,1.000000,,,0,7,,,,,,,,,,,,,,,15,26,15182,,,,1,16103,,,,18,8945,,,,7,23067,,,,16,4380,,,,23,13011,,,,5,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,28-May-2024,23:26:21,5,1.000000,,,0,8,,,,,,,,,,,,,,,15,30,1697,,,,27,1444,,,,13,394,,,,10,17892,,,,7,15624,,,,21,8041,,,,2,26950,,,,8,23435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,01:10:19,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,2,15728,,,,22,30948,,,,14,3554,,,,8,27078,,,,10,4060,,,,24,32459,,,,27,12936,,,,21,21695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,02:10:29,3,1.000000,,,0,5,,,,,,,,,,,,,,,15,8,540,,,,14,2489,,,,3,5030,,,,2,7670,,,,21,9678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,03:03:18,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,19,3816,,,,3,5402,,,,14,14410,,,,21,5644,,,,32,29868,,,,22,25413,,,,2,22624,,,,17,16211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,05:01:05,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,17,14482,,,,6,11763,,,,19,12348,,,,9,20825,,,,4,3418,,,,3,14919,,,,28,2584,,,,31,27811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,09:43:25,2,1.000000,,,0,7,,,,,,,,,,,,,,,15,14,11891,,,,20,17482,,,,13,32492,,,,30,25294,,,,5,4216,,,,11,43,,,,7,9528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,11:39:54,3,1.000000,,,0,8,,,,,,,,,,,,,,,15,22,4972,,,,15,8463,,,,13,20581,,,,23,7468,,,,24,7404,,,,14,15077,,,,30,7804,,,,8,8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,13:57:24,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,12,16887,,,,15,26275,,,,24,15439,,,,32,3146,,,,23,28714,,,,17,16431,,,,13,23366,,,,19,13917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,15:43:59,6,1.000000,,,0,8,,,,,,,,,,,,,,,15,32,32418,,,,24,15226,,,,25,19018,,,,28,4291,,,,12,25146,,,,19,10435,,,,11,3732,,,,3,19725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,16:19:41,6,1.000000,,,0,7,,,,,,,,,,,,,,,15,28,8909,,,,32,32273,,,,6,22603,,,,25,22790,,,,19,30524,,,,24,11251,,,,3,20216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,18:57:50,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,29,11972,,,,1,2156,,,,31,13251,,,,26,20133,,,,11,12472,,,,28,21253,,,,4,28866,,,,9,15901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,20:58:13,2,1.000000,,,0,6,,,,,,,,,,,,,,,15,26,22261,,,,1,26224,,,,5,27480,,,,27,16502,,,,16,26570,,,,23,6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,29-May-2024,22:51:03,2,1.000000,,,0,8,,,,,,,,,,,,,,,15,27,8971,,,,8,30804,,,,16,29025,,,,10,26976,,,,21,458,,,,13,28081,,,,30,6440,,,,7,14439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,02:48:11,2,1.000000,,,0,6,,,,,,,,,,,,,,,15,21,15752,,,,3,17958,,,,32,30962,,,,2,15032,,,,28,7018,,,,17,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,03:00:06,5,1.000000,,,0,8,,,,,,,,,,,,,,,15,17,25738,,,,21,20567,,,,32,1742,,,,22,32385,,,,3,22914,,,,4,9575,,,,19,11444,,,,2,4383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,03:55:01,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,17,16421,,,,6,24201,,,,3,18263,,,,19,8482,,,,28,900,,,,12,22917,,,,31,4056,,,,2,13143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,05:35:20,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,19,21734,,,,31,7687,,,,6,11014,,,,4,32687,,,,3,30420,,,,26,18155,,,,9,27422,,,,1,19569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,06:02:51,5,1.000000,,,0,5,,,,,,,,,,,,,,,15,11,2878,,,,31,9874,,,,9,15269,,,,1,3942,,,,3,5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,09:20:19,7,1.000000,,,0,7,,,,,,,,,,,,,,,15,5,964,,,,13,15268,,,,20,6324,,,,30,26826,,,,14,21844,,,,7,24027,,,,16,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,11:18:11,1,1.000000,,,0,8,,,,,,,,,,,,,,,15,15,6139,,,,13,31783,,,,18,18116,,,,22,5068,,,,24,24688,,,,30,27693,,,,23,3646,,,,14,6179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,13:21:47,5,1.000000,,,0,5,,,,,,,,,,,,,,,15,23,25996,,,,10,90,,,,15,9708,,,,24,28004,,,,13,27994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,17:01:44,4,1.000000,,,0,6,,,,,,,,,,,,,,,15,32,25001,,,,12,19682,,,,25,22219,,,,11,6321,,,,29,20684,,,,28,23581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,18:01:58,5,1.000000,,,0,7,,,,,,,,,,,,,,,15,26,30288,,,,1,24096,,,,28,24170,,,,29,27195,,,,31,6802,,,,25,29163,,,,11,28508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,19:45:29,1,1.000000,,,0,4,,,,,,,,,,,,,,,15,31,23232,,,,1,20156,,,,26,31877,,,,29,25904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,20:15:13,4,1.000000,,,0,8,,,,,,,,,,,,,,,15,31,32094,,,,1,25820,,,,16,14214,,,,28,1531,,,,26,25336,,,,29,15887,,,,18,27892,,,,27,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,30-May-2024,21:03:46,3,1.000000,,,0,7,,,,,,,,,,,,,,,15,27,1457,,,,16,19672,,,,1,14766,,,,26,17099,,,,7,1576,,,,18,16567,,,,23,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,31-May-2024,02:54:45,2,1.000000,,,0,4,,,,,,,,,,,,,,,15,17,23518,,,,21,29641,,,,2,10692,,,,3,24197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,31-May-2024,04:57:20,3,2.000000,,,0,8,,,,,,,,,,,,,,,15,17,15827,,,,9,27771,,,,19,12428,,,,3,15450,,,,6,24594,,,,2,8519,,,,4,27526,,,,31,31981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,31-May-2024,06:56:37,5,2.000000,,,0,4,,,,,,,,,,,,,,,15,9,28315,,,,6,9181,,,,29,3282,,,,20,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,31-May-2024,07:06:53,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,11,18000,,,,20,12508,,,,6,16198,,,,7,7846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,31-May-2024,10:21:09,2,2.000000,,,0,6,,,,,,,,,,,,,,,15,13,17930,,,,15,30910,,,,5,6341,,,,18,30387,,,,30,9408,,,,27,7573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,31-May-2024,11:00:51,1,2.000000,,,0,8,,,,,,,,,,,,,,,15,13,18948,,,,15,24290,,,,22,27585,,,,23,32355,,,,5,18802,,,,30,18341,,,,27,792,,,,24,16683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,31-May-2024,13:00:58,2,2.000000,,,0,4,,,,,,,,,,,,,,,15,24,28480,,,,13,7704,,,,12,7570,,,,15,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,31-May-2024,15:05:38,7,2.000000,,,0,6,,,,,,,,,,,,,,,15,32,31752,,,,10,9518,,,,24,2495,,,,12,30184,,,,19,18058,,,,17,10103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,31-May-2024,17:04:14,1,2.000000,,,0,4,,,,,,,,,,,,,,,15,32,2314,,,,12,154,,,,28,1047,,,,31,20275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
