DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,Depth21,Depth21Error,MinTemp21,MaxTemp21,%Ox21,Discont21,Depth22,Depth22Error,MinTemp22,MaxTemp22,%Ox22,Discont22,Depth23,Depth23Error,MinTemp23,MaxTemp23,%Ox23,Discont23,Depth24,Depth24Error,MinTemp24,MaxTemp24,%Ox24,Discont24,Depth25,Depth25Error,MinTemp25,MaxTemp25,%Ox25,Discont25,Depth26,Depth26Error,MinTemp26,MaxTemp26,%Ox26,Discont26,Depth27,Depth27Error,MinTemp27,MaxTemp27,%Ox27,Discont27,Depth28,Depth28Error,MinTemp28,MaxTemp28,%Ox28,Discont28,Depth29,Depth29Error,MinTemp29,MaxTemp29,%Ox29,Discont29,Depth30,Depth30Error,MinTemp30,MaxTemp30,%Ox30,Discont30,Depth31,Depth31Error,MinTemp31,MaxTemp31,%Ox31,Discont31,Depth32,Depth32Error,MinTemp32,MaxTemp32,%Ox32,Discont32,Depth33,Depth33Error,MinTemp33,MaxTemp33,%Ox33,Discont33,Depth34,Depth34Error,MinTemp34,MaxTemp34,%Ox34,Discont34,Depth35,Depth35Error,MinTemp35,MaxTemp35,%Ox35,Discont35,Depth36,Depth36Error,MinTemp36,MaxTemp36,%Ox36,Discont36,Depth37,Depth37Error,MinTemp37,MaxTemp37,%Ox37,Discont37
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,00:13:00 25-May-2024,16.7,1.00,2,,,, ,12,,0.00,0.00,-0.925,-0.875,,,5.00,0.00,-0.875,-0.825,,,10.00,0.00,-0.925,-0.875,,,15.00,0.00,-0.925,-0.875,,,20.00,0.00,-0.975,-0.925,,,25.00,0.00,-1.625,-1.575,,,30.00,0.00,-1.675,-1.625,,,35.00,0.00,-1.675,-1.625,,,40.00,0.00,-1.675,-1.625,,,45.00,0.00,-1.675,-1.625,,,50.00,0.00,-1.675,-1.625,,,55.00,1.00,-1.675,-1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,11:49:00 25-May-2024,1.7,1.00,3,,,, ,7,,0.00,0.00,-0.975,-0.925,,,5.00,0.00,-0.975,-0.925,,,10.00,0.00,-0.975,-0.925,,,15.00,0.00,-0.975,-0.925,,,20.00,0.00,-1.175,-1.125,,,25.00,0.00,-1.275,-1.225,,,30.00,0.00,-1.525,-1.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,13:09:00 25-May-2024,1.7,1.00,2,,,, ,11,,0.00,0.00,-0.925,-0.875,,,5.00,0.00,-0.925,-0.875,,,10.00,0.00,-0.925,-0.875,,,15.00,0.00,-1.075,-1.025,,,20.00,0.00,-1.275,-1.225,,,25.00,0.00,-1.525,-1.475,,,30.00,0.00,-1.575,-1.525,,,35.00,0.00,-1.625,-1.575,,,40.00,0.00,-1.625,-1.575,,,45.00,0.00,-1.625,-1.575,,,50.00,0.00,-1.625,-1.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,03:34:00 26-May-2024,16.7,1.00,6,,,, ,11,,0.00,0.00,-0.825,-0.775,,,5.00,0.00,-0.825,-0.775,,,10.00,0.00,-0.825,-0.775,,,15.00,0.00,-0.825,-0.775,,,20.00,0.00,-0.925,-0.875,,,25.00,0.00,-1.525,-1.475,,,30.00,0.00,-1.575,-1.525,,,35.00,0.00,-1.575,-1.525,,,40.00,0.00,-1.575,-1.525,,,45.00,0.00,-1.575,-1.525,,,50.00,0.00,-1.575,-1.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,04:18:00 26-May-2024,16.7,1.00,1,,,, ,10,,0.00,1.00,-0.725,-0.675,,,5.00,0.00,-0.725,-0.675,,,10.00,0.00,-0.725,-0.675,,,15.00,0.00,-0.725,-0.675,,,20.00,0.00,-0.825,-0.775,,,25.00,0.00,-1.425,-1.375,,,30.00,0.00,-1.625,-1.575,,,35.00,0.00,-1.625,-1.575,,,40.00,0.00,-1.625,-1.575,,,45.00,0.00,-1.625,-1.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,15:15:00 26-May-2024,1.7,1.00,3,,,, ,10,,0.00,1.00,-0.925,-0.875,,,5.00,0.00,-0.925,-0.875,,,10.00,0.00,-0.925,-0.875,,,15.00,0.00,-0.975,-0.925,,,20.00,0.00,-0.925,-0.875,,,25.00,0.00,-1.075,-1.025,,,30.00,0.00,-1.475,-1.425,,,35.00,0.00,-1.475,-1.425,,,40.00,0.00,-1.475,-1.425,,,45.00,0.00,-1.525,-1.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,16:02:00 26-May-2024,1.7,1.00,4,,,, ,10,,0.00,0.00,-0.975,-0.925,,,5.00,0.00,-0.975,-0.925,,,10.00,0.00,-0.975,-0.925,,,15.00,0.00,-0.975,-0.925,,,20.00,0.00,-0.975,-0.925,,,25.00,0.00,-1.125,-1.075,,,30.00,0.00,-1.475,-1.425,,,35.00,0.00,-1.525,-1.475,,,40.00,0.00,-1.525,-1.475,,,45.00,0.00,-1.525,-1.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,18:02:00 26-May-2024,16.7,1.00,2,,,, ,10,,0.00,0.00,-0.975,-0.925,,,5.00,0.00,-0.975,-0.925,,,10.00,0.00,-1.025,-0.975,,,15.00,0.00,-1.025,-0.975,,,20.00,0.00,-1.025,-0.975,,,25.00,0.00,-1.275,-1.225,,,30.00,0.00,-1.475,-1.425,,,35.00,0.00,-1.475,-1.425,,,40.00,0.00,-1.475,-1.425,,,45.00,1.00,-1.475,-1.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,06:53:00 27-May-2024,16.7,1.00,3,,,, ,10,,0.00,0.00,-0.925,-0.875,,,5.00,0.00,-0.825,-0.775,,,10.00,0.00,-0.725,-0.675,,,15.00,0.00,-0.875,-0.825,,,20.00,0.00,-0.975,-0.925,,,25.00,1.00,-1.075,-1.025,,,30.00,0.00,-1.175,-1.125,,,35.00,0.00,-1.375,-1.325,,,40.00,0.00,-1.375,-1.325,,,45.00,0.00,-1.375,-1.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,08:06:00 27-May-2024,1.7,1.00,3,,,, ,10,,0.00,0.00,-0.625,-0.575,,,5.00,0.00,-0.625,-0.575,,,10.00,0.00,-0.625,-0.575,,,15.00,0.00,-0.625,-0.575,,,20.00,0.00,-0.825,-0.775,,,25.00,0.00,-0.925,-0.875,,,30.00,0.00,-1.425,-1.375,,,35.00,0.00,-1.475,-1.425,,,40.00,0.00,-1.475,-1.425,,,45.00,0.00,-1.475,-1.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
