Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
HF2024_1015_22U3184,20-May-2024,06:46:30,2,1.000000,,,0,8,61.47490,-174.60432,06:46:31 20-May-2024,Interpolated,61.46784,-174.63725,,1,,,10.3,0.2,,,,15,1,30404,,,,31,27256,,,,26,17320,,,,4,31850,,,,6,488,,,,9,28209,,,,19,21564,,,,3,12533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,20-May-2024,08:52:49,7,1.000000,,,0,8,61.49910,-174.47004,08:52:50 20-May-2024,Interpolated,61.49943,-174.47200,,,,,6.4,-1.5,,,,15,11,30188,,,,30,30141,,,,7,15149,,,,20,12464,,,,9,1504,,,,5,15627,,,,16,3900,,,,29,10867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,20-May-2024,09:00:01,1,1.000000,,,0,8,61.50155,-174.46536,09:00:02 20-May-2024,Interpolated,61.50088,-174.46051,,,,,7.5,-0.1,,,,15,7,5758,,,,9,25775,,,,30,4471,,,,11,20643,,,,20,3364,,,,6,30465,,,,5,22616,,,,13,26417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,20-May-2024,10:57:30,1,1.000000,,,0,8,61.51795,-174.35140,10:57:31 20-May-2024,Interpolated,61.52753,-174.32514,,,,,5.4,-0.0,,,,15,22,9399,,,,30,3081,,,,13,6810,,,,14,20990,,,,5,10954,,,,20,9531,,,,15,20786,,,,18,6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,20-May-2024,12:33:53,2,1.000000,,,0,8,61.53478,-174.25055,12:33:54 20-May-2024,Interpolated,61.53623,-174.23471,,,,,5.4,-0.6,,,,15,22,10113,,,,14,31466,,,,5,29268,,,,13,17293,,,,15,31780,,,,24,693,,,,18,2898,,,,17,13069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,20-May-2024,14:25:53,3,1.000000,,,0,8,61.54358,-174.15295,14:25:54 20-May-2024,Interpolated,61.54317,-174.16384,,,,,11.3,-0.5,,,,15,24,10422,,,,10,460,,,,23,1629,,,,21,10217,,,,32,2576,,,,17,9525,,,,22,11008,,,,12,31795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,20-May-2024,16:19:21,1,1.000000,,,0,8,61.55544,-174.06753,16:19:22 20-May-2024,Interpolated,61.55188,-174.09105,,,,,13.9,0.3,,,,15,32,21900,,,,12,22674,,,,28,670,,,,25,23296,,,,19,19912,,,,3,15825,,,,24,25942,,,,11,1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,20-May-2024,19:00:00,3,1.000000,,,0,4,61.55418,-174.13259,19:00:01 20-May-2024,Interpolated,61.55422,-174.12367,,,,,3.9,0.2,,,,15,1,22800,,,,26,30857,,,,4,15674,,,,31,29670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,20-May-2024,20:57:06,2,1.000000,,,0,6,61.55630,-174.17614,20:57:07 20-May-2024,Interpolated,61.55586,-174.16288,,1,,,11.0,-0.3,,,,15,29,29954,,,,16,9058,,,,1,7666,,,,26,15560,,,,18,32638,,,,5,26969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,20-May-2024,23:00:01,5,1.000000,,,0,5,61.55999,-174.20401,23:00:02 20-May-2024,Interpolated,61.56051,-174.20575,,,,,9.7,0.2,,,,15,8,12249,,,,26,2414,,,,23,23015,,,,27,14751,,,,7,17050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,00:51:06,5,1.000000,,,0,7,61.56867,-174.18734,00:51:07 21-May-2024,Interpolated,61.56872,-174.24525,,,,,5.8,-0.0,,,,15,2,5833,,,,14,21477,,,,21,10409,,,,8,12343,,,,10,5424,,,,27,6573,,,,30,31732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,02:49:03,2,1.000000,,,0,7,61.58024,-174.19244,02:49:04 21-May-2024,Interpolated,61.57920,-174.27441,,,,,4.8,-1.5,,,,15,17,23652,,,,22,25176,,,,2,11083,,,,14,13065,,,,21,26056,,,,32,6039,,,,10,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,04:39:51,3,1.000000,,,0,7,61.59024,-174.20807,04:39:52 21-May-2024,Interpolated,61.58407,-174.28847,,,,,7.8,-0.9,,,,15,2,11784,,,,3,11415,,,,28,29757,,,,31,30082,,,,21,23448,,,,17,9419,,,,4,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,06:33:07,2,1.000000,,,0,7,61.59697,-174.19960,06:33:08 21-May-2024,Interpolated,61.60859,-174.15397,,,,,15.1,-0.4,,,,15,19,27012,,,,3,19505,,,,9,2727,,,,11,1433,,,,6,32294,,,,4,7729,,,,17,3514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,09:04:48,3,1.000000,,,0,7,61.62024,-174.05649,09:04:49 21-May-2024,Interpolated,61.62921,-173.95396,,,,,3.7,0.2,,,,15,11,8868,,,,13,20108,,,,5,8130,,,,20,250,,,,7,4564,,,,30,22989,,,,29,9376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,11:52:39,2,1.000000,,,0,8,61.63645,-173.94016,11:52:40 21-May-2024,Interpolated,61.63305,-173.94855,,,,,6.3,-1.4,,,,15,5,9064,,,,22,10022,,,,14,24505,,,,13,6131,,,,24,31768,,,,23,18341,,,,7,1888,,,,20,16373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,12:42:10,2,1.000000,,,0,7,61.64631,-173.90253,12:42:11 21-May-2024,Interpolated,61.64150,-173.91728,,,,,7.0,-0.6,,,,15,5,145,,,,24,19235,,,,14,24345,,,,15,31724,,,,30,20086,,,,23,14661,,,,13,22844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,13:00:55,1,1.000000,,,0,8,61.64936,-173.92610,13:00:56 21-May-2024,Interpolated,61.64835,-173.89348,,,,,14.2,-1.1,,,,15,13,16586,,,,24,7945,,,,14,11672,,,,17,10712,,,,15,30816,,,,5,19407,,,,19,14432,,,,10,7213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,14:50:45,3,1.000000,,,0,8,61.65225,-173.90376,14:50:46 21-May-2024,Interpolated,61.66146,-173.88667,,,,,9.2,-0.5,,,,15,32,11101,,,,21,31144,,,,17,11895,,,,22,31180,,,,2,28622,,,,14,29327,,,,10,25088,,,,19,21765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,16:35:26,1,1.000000,,,0,4,61.65546,-173.91445,16:35:27 21-May-2024,Interpolated,61.65753,-173.92324,,,,,0.8,-0.9,,,,15,32,12793,,,,28,18896,,,,12,23966,,,,25,8073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,18:19:05,2,1.000000,,,0,6,61.66263,-173.87757,18:19:06 21-May-2024,Interpolated,61.65844,-173.92625,,1,,,2.8,-0.7,,,,15,12,8114,,,,28,6807,,,,29,8791,,,,11,30037,,,,25,1522,,,,1,7413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,20:09:21,5,1.000000,,,0,8,61.65753,-173.89419,20:09:22 21-May-2024,Interpolated,61.66804,-173.86401,,1,,,10.0,-0.1,,,,15,31,9301,,,,26,15824,,,,1,7441,,,,18,21312,,,,29,9400,,,,28,15015,,,,4,20270,,,,20,29535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,21-May-2024,23:00:01,3,1.000000,,,0,5,61.65873,-173.87629,23:00:02 21-May-2024,Interpolated,61.65834,-173.87869,,,,,5.7,-1.1,,,,15,15,32632,,,,18,28478,,,,13,26790,,,,23,10222,,,,7,27856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,00:43:02,2,1.000000,,,0,5,61.64584,-173.84800,00:43:03 22-May-2024,Interpolated,61.65330,-173.90713,,,,,20.6,-0.5,,,,15,21,21326,,,,2,12059,,,,10,29351,,,,14,30487,,,,8,4012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,03:00:01,3,1.000000,,,0,8,61.66783,-173.91817,03:00:02 22-May-2024,Interpolated,61.65758,-173.93337,,,,,10.4,-1.1,,,,15,14,28056,,,,2,32201,,,,21,22446,,,,3,17314,,,,22,900,,,,8,1189,,,,17,25598,,,,32,18335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,04:40:29,2,1.000000,,,0,8,61.67092,-173.92845,04:40:30 22-May-2024,Interpolated,61.66508,-173.93516,,,,,7.2,-0.5,,,,15,31,18156,,,,2,32585,,,,28,6720,,,,3,16211,,,,21,9276,,,,12,9137,,,,4,22986,,,,17,4723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,06:29:05,5,1.000000,,,0,8,61.67012,-173.91230,06:29:06 22-May-2024,Interpolated,61.67091,-173.92156,,1,,,8.5,0.3,,,,15,9,14223,,,,3,32375,,,,6,10816,,,,4,20101,,,,26,11162,,,,1,23219,,,,31,4366,,,,11,12887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,08:20:39,3,1.000000,,,0,8,61.67420,-173.87965,08:20:40 22-May-2024,Interpolated,61.66907,-173.89935,,,,,6.6,-1.0,,,,15,4,30436,,,,16,18544,,,,9,11520,,,,29,21994,,,,26,2850,,,,20,7145,,,,7,14140,,,,5,30181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,10:22:12,2,1.000000,,,0,8,61.67712,-173.80591,10:22:13 22-May-2024,Interpolated,61.67187,-173.83449,,,,,7.4,-0.2,,,,15,9,16695,,,,7,26645,,,,20,24160,,,,14,1215,,,,8,16640,,,,27,8179,,,,30,30996,,,,18,6573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,13:08:58,6,1.000000,,,0,6,61.67639,-173.66657,13:08:59 22-May-2024,Interpolated,61.67166,-173.60957,,,,,8.3,0.4,,,,15,17,5332,,,,22,24848,,,,15,32331,,,,13,30022,,,,19,26776,,,,10,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,14:49:24,6,1.000000,,,0,8,61.68415,-173.61642,14:49:25 22-May-2024,Interpolated,61.67901,-173.56543,,1,,,14.2,-0.0,,,,15,12,22924,,,,19,24012,,,,24,20381,,,,15,1770,,,,25,10192,,,,23,859,,,,32,17024,,,,17,6213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,16:38:29,1,1.000000,,,0,8,61.68836,-173.55808,16:38:30 22-May-2024,Interpolated,61.68881,-173.57108,,1,,,10.4,-0.6,,,,15,28,10522,,,,32,1096,,,,25,18747,,,,12,18104,,,,19,25550,,,,29,5713,,,,6,24912,,,,3,26667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,17:00:00,3,1.000000,,,0,8,61.69089,-173.57223,17:00:01 22-May-2024,Interpolated,61.69109,-173.57197,,,,,7.3,-0.8,,,,15,32,14303,,,,28,8402,,,,12,12188,,,,29,29129,,,,25,2156,,,,24,12123,,,,6,22998,,,,11,3185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,18:24:55,2,1.000000,,,0,7,61.69914,-173.57668,18:24:56 22-May-2024,Interpolated,61.69971,-173.57417,,1,,,3.2,-0.4,,,,15,11,11628,,,,31,7742,,,,6,20021,,,,25,29320,,,,1,2588,,,,29,19321,,,,4,11722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,20:25:02,4,1.000000,,,0,8,61.71177,-173.57531,20:25:03 22-May-2024,Interpolated,61.70978,-173.57763,,1,,,3.6,-1.0,,,,15,31,1675,,,,18,11590,,,,29,15772,,,,5,20144,,,,1,610,,,,26,22525,,,,27,814,,,,25,29923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,22-May-2024,22:23:34,6,1.000000,,,0,8,61.71913,-173.58224,22:23:35 22-May-2024,Interpolated,61.72011,-173.58463,,1,,,5.7,0.2,,,,15,18,31070,,,,7,12979,,,,16,1762,,,,27,17370,,,,23,686,,,,1,6317,,,,26,13416,,,,15,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,03:00:01,9,1.000000,,,0,5,61.74816,-173.60309,03:00:02 23-May-2024,Interpolated,61.75519,-173.59539,,,,,1.6,-1.0,,,,15,32,28491,,,,17,16519,,,,10,27176,,,,2,11050,,,,21,27848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,04:51:03,4,1.000000,,,0,8,61.75940,-173.59033,04:51:04 23-May-2024,Interpolated,61.77337,-173.58739,,,,,5.5,-0.5,,,,15,28,31004,,,,31,13553,,,,19,5167,,,,25,30333,,,,12,3598,,,,3,30953,,,,2,29544,,,,17,25441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,05:56:40,3,1.000000,,,0,8,61.78559,-173.53808,05:56:41 23-May-2024,Interpolated,61.78360,-173.56430,,,,,10.4,-0.4,,,,15,6,8183,,,,11,25595,,,,9,8245,,,,31,17916,,,,12,23040,,,,3,26619,,,,19,5600,,,,25,13591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,06:54:41,4,1.000000,,,0,7,61.77805,-173.46393,06:54:42 23-May-2024,Interpolated,61.78172,-173.45903,,,,,11.0,-1.3,,,,15,3,20490,,,,9,26597,,,,6,4966,,,,11,11628,,,,7,14324,,,,4,31063,,,,20,28166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,07:03:39,1,1.000000,,,0,6,61.77998,-173.44465,07:03:40 23-May-2024,Interpolated,61.78206,-173.44246,,,,,3.6,-0.8,,,,15,7,26188,,,,9,13336,,,,6,30298,,,,11,4249,,,,4,19772,,,,3,19179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,09:03:51,3,1.000000,,,0,7,61.74570,-173.24093,09:03:52 23-May-2024,Interpolated,61.74458,-173.23850,,,,,10.9,-0.2,,,,15,29,5640,,,,9,16429,,,,30,31059,,,,11,29454,,,,13,1548,,,,5,14801,,,,7,29246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,12:59:39,3,1.000000,,,0,6,61.65125,-173.02828,12:59:40 23-May-2024,Interpolated,61.62869,-172.96363,,,,,8.4,-0.5,,,,15,24,6346,,,,14,12204,,,,15,30316,,,,13,6423,,,,22,19478,,,,23,29219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,14:52:15,4,1.000000,,,0,8,61.64708,-173.03552,14:52:16 23-May-2024,Interpolated,61.60778,-172.92689,,1,,,10.2,-0.4,,,,15,10,21114,,,,32,28968,,,,25,31916,,,,12,6107,,,,23,25404,,,,15,23623,,,,24,3292,,,,17,8635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,17:00:01,3,1.000000,,,0,8,61.60884,-172.98877,17:00:02 23-May-2024,Interpolated,61.61195,-172.95963,,,,,7.6,-0.0,,,,15,11,32153,,,,12,20213,,,,6,5388,,,,28,32549,,,,31,9996,,,,3,31801,,,,25,18642,,,,19,17523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,18:48:33,2,1.000000,,,0,8,61.61747,-173.02761,18:48:34 23-May-2024,Interpolated,61.61869,-172.98963,,1,,,5.0,0.6,,,,15,31,16206,,,,1,9746,,,,29,30482,,,,11,31755,,,,26,18946,,,,25,8647,,,,4,4820,,,,28,25407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,21:00:01,2,1.000000,,,0,6,61.62908,-173.04758,21:00:02 23-May-2024,Interpolated,61.62895,-173.03887,,1,,,4.1,-1.0,,,,15,31,2173,,,,27,13390,,,,1,14306,,,,16,12827,,,,26,32458,,,,18,27461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,23-May-2024,22:49:05,3,1.000000,,,0,8,61.63958,-173.10229,22:49:06 23-May-2024,Interpolated,61.63768,-173.09569,,,,,13.4,0.4,,,,15,15,7985,,,,18,16431,,,,13,2906,,,,7,528,,,,23,16570,,,,30,13693,,,,27,1372,,,,16,2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,24-May-2024,00:29:54,2,1.000000,,,0,6,61.64446,-173.13786,00:29:55 24-May-2024,Interpolated,61.64645,-173.15233,,,,,6.8,0.3,,,,15,23,21857,,,,10,6005,,,,32,17167,,,,27,3292,,,,8,12984,,,,21,12781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,24-May-2024,01:53:32,4,1.000000,,,0,4,61.65586,-173.19698,01:53:33 24-May-2024,Interpolated,61.65550,-173.20023,,,,,0.4,-0.5,,,,15,10,12756,,,,32,29725,,,,8,11581,,,,2,14140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,24-May-2024,03:29:32,3,1.000000,,,0,6,61.65270,-173.20991,03:29:33 24-May-2024,Interpolated,61.66663,-173.24826,,,,,15.7,-1.1,,,,15,32,26085,,,,21,10002,,,,28,12675,,,,2,8944,,,,3,27114,,,,17,17193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,24-May-2024,07:00:28,2,1.000000,,,0,7,61.63685,-173.22112,07:00:29 24-May-2024,Interpolated,61.65739,-173.24459,,1,,,13.0,-1.0,,,,15,11,8846,,,,3,21144,,,,7,3175,,,,9,19078,,,,1,25458,,,,26,12967,,,,6,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,24-May-2024,07:11:54,3,1.000000,,,0,5,61.63714,-173.33877,07:11:55 24-May-2024,Interpolated,61.65579,-173.23663,,,,,4.1,-0.0,,,,15,6,23087,,,,11,8290,,,,7,31517,,,,9,11171,,,,20,11404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
